dt[s],sensor_dt[s],pos-sens_delta[ms],accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z,rot_x,rot_y
3.143,3.1658,0.023,0.0473,0.1094,0.0292,349.9987,354.6508,309.0569,0.4349,0.0952,2.2643,2.3277,6.818
3.2019,3.2172,0.015,0.0982,0.1655,0.0024,350.2646,354.2723,309.3268,0.4386,0.1034,2.3198,1.061,5.7995
3.2553,3.2703,0.015,-0.0198,0.425,-0.0833,351.1642,354.3852,308.9949,0.4418,0.0993,2.3645,1.7959,5.8293
3.3137,3.3206,0.007,0.0738,-0.0975,0.0322,351.1746,353.6953,309.598,0.4451,0.0934,2.4101,1.5648,5.8387
3.3647,3.3716,0.007,0.0138,0.0093,-0.0651,351.484,353.1965,309.9243,0.4475,0.087,2.4545,1.3661,5.6678
3.4191,3.4388,0.02,-0.0066,0.0269,-0.0558,351.8194,353.7742,309.1238,0.4494,0.0769,2.5173,0.1532,5.7932
3.4745,3.489,0.014,-0.0093,-0.1958,0.0086,351.6035,354.1154,308.5844,0.4519,0.0696,2.5696,358.6284,6.8063
3.5319,3.5399,0.008,0.0032,-0.1713,0.0067,351.5724,354.204,308.4102,0.4534,0.0677,2.6135,358.5852,7.2627
3.5883,3.5911,0.003,-0.0094,-0.0725,0.0232,351.7798,354.67,307.8907,0.4563,0.0729,2.6696,0.7242,7.9053
3.6422,3.6419,-0.0,0.0159,-0.0662,0.0475,351.5869,354.9791,307.5953,0.4585,0.0849,2.714,358.7333,7.4325
3.6941,3.693,-0.001,-0.0192,-0.0346,0.0593,351.1581,354.9322,307.6091,0.4596,0.092,2.7502,359.8977,7.444
3.7441,3.7451,0.001,-0.0367,0.0853,0.0144,350.2224,355.0995,307.5098,0.4622,0.1,2.7837,359.4261,7.4471
3.8115,3.7978,-0.014,-0.0087,0.0472,0.0749,349.7244,354.8351,307.7477,0.4655,0.1013,2.8315,358.7424,7.1828
3.8669,3.8497,-0.017,-0.0333,0.2389,-0.0095,349.5052,355.5204,307.0619,0.4694,0.0955,2.8821,359.1049,7.1207
3.9198,3.9003,-0.019,0.0257,0.093,-0.0172,349.6661,355.8438,306.7128,0.474,0.0914,2.9167,359.4092,7.1496
3.9722,3.9504,-0.022,-0.0127,0.0816,-0.088,349.5677,355.519,306.8966,0.4789,0.0867,2.9519,0.534,7.1894
4.0241,4.0171,-0.007,-0.0108,-0.1174,0.0075,350.0313,356.1763,306.1642,0.483,0.085,2.9849,0.975,6.7641
4.0815,4.0682,-0.013,0.0047,-0.1539,-0.0089,350.0219,356.3026,305.8455,0.4862,0.0835,3.0186,0.1359,6.4798
4.1335,4.1191,-0.014,0.018,-0.204,0.0202,350.0258,356.2691,305.684,0.4883,0.084,3.0508,358.8011,6.3992
4.1854,4.1706,-0.015,0.0107,-0.0298,-0.0416,350.3212,356.6002,305.0506,0.4907,0.0839,3.0906,357.2885,6.2358
4.2403,4.2209,-0.019,-0.0058,-0.0499,0.0038,350.5693,356.8129,304.6162,0.4916,0.0868,3.1146,358.6484,5.2352
4.2972,4.2718,-0.025,0.0048,0.0751,-0.0125,350.7363,356.7139,304.4213,0.493,0.092,3.1311,359.587,5.3424
4.3511,4.3749,0.024,0.011,0.1069,-0.0212,350.7583,356.3054,304.5203,0.4945,0.0969,3.1527,358.768,5.6278
4.408,4.4256,0.018,0.0422,0.0385,-0.0463,350.8904,356.4401,304.2858,0.4924,0.0927,3.1697,358.3033,5.6121
4.4629,4.4771,0.014,0.0249,0.06,-0.0749,350.9231,356.1608,304.4198,0.4902,0.0867,3.1827,359.3466,5.676
4.5189,4.5281,0.009,0.0271,0.0515,-0.0783,351.6182,356.2531,304.0972,0.4857,0.0833,3.1949,0.802,5.7884
4.5713,4.5783,0.007,0.0187,0.048,-0.0749,352.0532,356.4765,303.7713,0.4793,0.0839,3.204,0.5022,5.7794
4.6257,4.6292,0.003,0.0296,-0.0582,-0.0432,352.6346,356.7842,303.3723,0.4705,0.0834,3.2124,0.4275,5.5954
4.6786,4.6798,0.001,0.0544,-0.1631,-0.01,352.7768,356.6329,303.4646,0.4605,0.0821,3.2211,0.8158,5.5268
4.7315,4.7306,-0.001,0.0262,-0.0184,-0.0568,353.0532,356.4928,303.5604,0.4495,0.0813,3.2297,0.8043,5.3046
4.7854,4.7811,-0.004,0.0592,0.0813,-0.0165,353.3014,356.4126,303.5961,0.4295,0.0804,3.2404,0.8083,5.0695
4.8513,4.8321,-0.019,0.0602,0.0803,-0.0236,353.837,356.2705,303.5978,0.4004,0.0807,3.2512,1.0933,4.7023
4.9197,4.9342,0.014,0.0487,-0.0122,0.0229,354.0152,355.3017,304.2982,0.368,0.079,3.2614,1.3082,4.8866
4.9896,4.9858,-0.004,0.0273,0.0187,0.0089,353.729,354.8441,304.7405,0.3318,0.0776,3.2728,1.2237,4.5006
5.061,5.037,-0.024,0.0578,0.0266,0.0106,353.581,354.4042,305.1616,0.2905,0.0751,3.285,0.7898,5.1939
5.1334,5.1405,0.007,0.0483,-0.0201,0.0049,353.528,353.4871,306.1414,0.2413,0.0737,3.2974,0.2394,6.4715
5.1978,5.1925,-0.005,0.0775,-0.021,0.0147,353.4762,353.1956,306.4824,0.1939,0.0729,3.3071,359.4529,7.6977
5.2682,5.2597,-0.009,0.045,0.0023,0.0399,353.3686,352.6779,306.9655,0.1247,0.0729,3.3221,358.8656,8.7235
5.3426,5.3101,-0.032,0.0628,-0.0224,0.0512,353.0345,352.1833,307.493,0.0752,0.0786,3.3301,359.9818,9.4452
5.393,5.3777,-0.015,0.0132,0.0271,0.0234,352.7045,351.9068,307.8675,0.0378,0.0808,3.3399,359.3713,9.082
5.4689,5.4791,0.01,0.0038,0.021,0.0704,352.3621,352.5466,307.5851,-0.0187,0.0858,3.3527,359.2791,8.063
5.5412,5.5303,-0.011,0.0862,-0.0193,0.0272,352.2289,352.1516,308.005,-0.0647,0.0849,3.3642,358.953,7.1316
5.5927,5.5805,-0.012,0.0291,0.002,0.0318,351.972,352.2337,307.8932,-0.0981,0.0848,3.371,358.8713,7.2654
5.6666,5.6827,0.016,-0.0124,-0.0004,0.037,351.2084,352.1692,307.4601,-0.1512,0.0837,3.3821,358.1857,6.5016
5.7334,5.735,0.002,-0.001,-0.0446,0.0384,350.9126,352.515,307.0234,-0.2197,0.0796,3.3969,357.8045,5.2112
5.7849,5.7865,0.002,0.0171,-0.0554,0.0352,350.6738,352.6016,306.6977,-0.2517,0.0756,3.4039,357.3509,4.3361
5.8553,5.8375,-0.018,-0.0332,-0.0276,0.0215,350.3721,352.9799,306.1956,-0.3221,0.0706,3.4161,356.4674,3.82
5.9291,5.9403,0.011,0.0143,-0.0627,0.0468,349.8987,352.8745,305.7028,-0.398,0.0728,3.4205,358.6196,359.8472
5.9781,5.9906,0.012,0.0337,-0.0607,0.0588,349.8301,352.5471,305.5972,-0.4403,0.0747,3.4254,359.6811,1.2818
6.0524,6.058,0.006,0.0236,-0.0113,0.0373,349.5753,352.5644,305.2624,-0.4952,0.085,3.4303,0.6469,0.6451
6.1044,6.1093,0.005,-0.0334,0.011,0.0534,349.1769,352.887,304.7484,-0.5322,0.0908,3.4369,359.302,359.8726
6.1738,6.1605,-0.013,0.0381,0.0822,-0.0136,349.2381,353.21,304.3014,-0.5798,0.0945,3.4454,359.1583,359.781
6.2252,6.2112,-0.014,-0.0073,-0.0176,0.0966,349.147,353.0676,304.2039,-0.6174,0.094,3.4523,358.3122,359.5407
6.2751,6.2613,-0.014,0.0265,-0.0014,0.0841,348.9587,352.8072,304.2632,-0.659,0.0911,3.4575,357.5332,359.5119
6.351,6.364,0.013,-0.0266,-0.0256,0.0139,348.7654,353.3825,303.1422,-0.7178,0.0859,3.4634,356.3051,359.8507
6.4234,6.4149,-0.008,-0.0565,-0.1139,0.042,348.4457,353.5897,302.8208,-0.7884,0.0821,3.465,356.5799,0.3908
6.4763,6.4658,-0.011,-0.0414,-0.0865,0.034,348.0726,354.0998,302.1912,-0.831,0.0814,3.4654,356.6979,0.7167
6.5287,6.5176,-0.011,0.0065,-0.0833,-0.0167,348.116,354.4454,301.7447,-0.8821,0.0856,3.4645,358.7021,2.6183
6.5771,6.5687,-0.008,0.0301,-0.0484,0.0115,348.15,354.6656,301.4354,-0.921,0.0871,3.4672,358.2949,3.9047
6.6285,6.6194,-0.009,-0.0016,-0.0241,0.0033,348.3241,354.5361,301.4864,-0.9548,0.0911,3.4678,358.4535,3.7041
6.7019,6.7247,0.023,0.0073,0.0181,0.0565,348.0807,354.6399,301.3059,-0.9972,0.0922,3.47,358.9646,2.8663
6.7533,6.7247,-0.029,0.0073,0.0181,0.0565,348.0807,354.6399,301.3059,-1.0314,0.0891,3.4735,358.4412,2.2837
6.8073,6.7906,-0.017,-0.0931,0.0246,0.1,347.5473,354.9213,301.0968,-1.0686,0.0848,3.4764,359.6078,1.7546
6.8567,6.8574,0.001,-0.0922,0.0397,0.05,347.0677,354.7405,301.3304,-1.1045,0.0813,3.4792,0.0062,1.5247
6.9316,6.9091,-0.023,-0.1379,0.0336,0.0153,346.8312,355.4236,300.8094,-1.1685,0.0736,3.4864,358.1984,1.427
7.0049,7.0275,0.023,0.0059,-0.1104,0.018,346.6106,355.0294,301.0807,-1.2242,0.0654,3.4924,357.563,1.2147
7.0594,7.0778,0.018,-0.0137,-0.0375,0.0288,346.3487,355.0351,300.9957,-1.2793,0.0629,3.4939,359.7748,2.9614
7.1113,7.1289,0.018,-0.0561,0.0284,0.0137,346.0382,355.4448,300.5547,-1.3228,0.0665,3.4925,0.3499,1.9292
7.1617,7.1792,0.018,-0.0025,-0.0367,0.0353,345.9306,355.5471,300.4274,-1.3591,0.0666,3.4923,359.8656,2.5916
7.2136,7.2306,0.017,-0.0094,-0.0169,0.0353,345.8678,355.5462,300.4371,-1.3932,0.0692,3.4885,1.7376,2.079
7.283,7.2812,-0.002,-0.0736,-0.0154,0.0699,345.8414,355.6299,300.3978,-1.433,0.0736,3.488,1.5478,1.3667
7.3574,7.3325,-0.025,-0.0042,0.141,-0.0641,346.0626,355.9764,300.0622,-1.4726,0.0757,3.4904,0.0174,2.3723
7.4303,7.4515,0.021,-0.0115,0.0397,-0.0466,347.2816,356.0325,299.7082,-1.5294,0.0745,3.4905,358.7242,2.3023
7.5007,7.5026,0.002,-0.0391,0.0538,-0.0182,347.5268,356.5003,299.1721,-1.5804,0.071,3.4902,357.9015,3.6307
7.5751,7.5534,-0.022,-0.0264,-0.0183,0.031,347.5861,357.0089,298.5509,-1.6305,0.0675,3.4895,358.5653,4.642
7.6255,7.6063,-0.019,-0.0216,-0.0237,0.0128,347.585,357.2217,298.1453,-1.6679,0.07,3.4875,358.1441,5.5106
7.6774,7.6569,-0.02,0.0017,-0.0279,-0.0381,347.8513,357.1482,298.0399,-1.7185,0.0728,3.4845,357.9836,5.9653
7.7478,7.7596,0.012,0.0378,-0.036,0.0273,348.2575,357.3565,297.3155,-1.7689,0.0818,3.477,0.9453,8.1644
7.7997,7.8258,0.026,0.0161,-0.0407,0.0296,348.6004,356.554,297.4839,-1.802,0.0839,3.4795,358.679,8.9887
7.8726,7.8785,0.006,-0.045,0.1317,0.025,348.1903,356.4817,297.3557,-1.8432,0.083,3.4822,359.3826,8.3884
7.9525,7.9299,-0.023,-0.0113,0.004,-0.0016,348.019,356.5273,296.981,-1.8944,0.0807,3.4902,359.6919,8.3734
8.0238,8.0312,0.007,-0.0647,0.0254,0.0657,347.3297,356.4034,296.5721,-1.9384,0.0787,3.5016,359.8831,9.3025
8.0962,8.0818,-0.014,-0.0848,-0.0698,0.0377,347.0726,356.6577,296.1995,-1.9826,0.0774,3.5151,359.6192,9.3114
8.1691,8.1843,0.015,-0.0402,-0.0767,0.082,345.6093,356.7892,295.8003,-2.0356,0.0733,3.5351,358.275,9.6323
8.242,8.235,-0.007,-0.0807,-0.0548,0.1034,344.953,356.9559,295.5647,-2.0941,0.0718,3.5505,358.5793,10.1219
8.2919,8.2871,-0.005,-0.0926,-0.0027,0.0619,344.2291,357.8853,294.59,-2.1146,0.0731,3.5581,357.8792,10.2228
8.3708,8.3888,0.018,-0.0162,0.0227,0.0233,343.6671,358.183,294.2922,-2.1626,0.0761,3.5707,358.0537,8.9657
8.4227,8.4396,0.017,0.0103,-0.0422,0.0366,343.3808,357.7676,294.7762,-2.1917,0.0771,3.5773,359.4827,8.7214
8.4941,8.4903,-0.004,-0.0233,-0.0067,0.0213,343.2495,357.4753,295.2825,-2.2404,0.0807,3.5879,0.3849,8.5744
8.573,8.5927,0.02,-0.0694,0.066,-0.0638,343.8896,357.9873,295.1005,-2.275,0.08,3.5981,359.8269,8.6171
8.6229,8.6431,0.02,-0.022,-0.0427,-0.0081,344.3288,358.3186,294.9605,-2.2987,0.078,3.6052,359.908,8.4707
8.6758,8.6942,0.018,-0.0317,0.0415,-0.0136,344.6938,358.5437,294.9048,-2.321,0.0755,3.6117,359.483,7.4858
8.7267,8.7453,0.019,-0.053,0.021,0.0026,345.5011,358.8047,294.9455,-2.3534,0.0713,3.6179,359.9592,6.6379
8.8006,8.797,-0.004,-0.057,-0.0186,-0.0065,345.7439,358.7968,295.1492,-2.3841,0.0648,3.6219,1.4056,4.8658
8.8531,8.8482,-0.005,-0.0458,-0.0485,0.0089,345.9109,358.8152,295.3622,-2.3995,0.0617,3.6233,2.8128,4.3572
8.9045,8.8985,-0.006,-0.0499,-0.024,-0.0165,345.8393,359.1533,295.1862,-2.4111,0.0589,3.6253,3.6908,5.5717
8.9559,8.95,-0.006,-0.0305,-0.0319,-0.0529,346.2531,359.9557,294.5687,-2.4184,0.0541,3.6234,3.0661,5.5521
9.0198,9.0003,-0.02,-0.0232,-0.025,-0.0418,346.4968,0.1066,294.5174,-2.4265,0.0505,3.6231,3.7959,6.1631
9.1066,9.1023,-0.004,-0.0744,0.0019,-0.0437,346.7856,0.0931,294.9423,-2.4279,0.044,3.6224,4.5804,6.4717
9.1566,9.1683,0.012,-0.0894,0.0276,-0.0206,346.6644,0.6542,294.7868,-2.4248,0.0427,3.6204,4.7859,6.1231
9.2085,9.2186,0.01,-0.1161,0.0267,-0.1068,346.8912,1.3296,294.3996,-2.4181,0.0405,3.618,4.9561,5.9093
9.2599,9.2715,0.012,-0.101,-0.027,-0.058,347.2172,2.1245,294.0795,-2.4105,0.0396,3.6159,5.3396,6.2496
9.3333,9.3218,-0.011,-0.0904,-0.025,-0.0583,347.3804,2.4796,294.0528,-2.3924,0.0384,3.6103,5.867,6.3984
9.4002,9.4238,0.024,-0.0345,0.0352,-0.0946,348.508,3.3646,294.2792,-2.3742,0.0374,3.6056,5.3566,6.3605
9.4701,9.475,0.005,-0.0574,-0.0225,-0.067,348.6195,3.6401,294.3555,-2.3522,0.0368,3.5998,5.3592,6.3891
9.5425,9.5281,-0.014,-0.05,0.0268,-0.0802,348.7947,4.0596,294.3897,-2.3199,0.0377,3.5921,4.706,5.5404
9.5944,9.579,-0.015,-0.089,-0.0003,-0.0883,349.0034,4.3743,294.3373,-2.2971,0.0387,3.5866,3.9004,5.0127
9.6718,9.681,0.009,-0.0609,0.0122,-0.0839,349.9104,4.556,294.7251,-2.265,0.0405,3.5774,3.4992,3.2585
9.7207,9.7316,0.011,-0.0205,0.0254,-0.0911,349.996,4.1824,295.2891,-2.2392,0.0437,3.5704,2.253,2.1728
9.7951,9.783,-0.012,0.0013,0.0304,-0.0912,350.6102,3.7662,295.7643,-2.2004,0.0497,3.5589,0.6872,0.5237
9.8685,9.8498,-0.019,-0.0056,0.0159,-0.0869,351.0154,3.3959,295.9873,-2.1546,0.0523,3.5482,0.8435,358.8501
9.9393,9.9515,0.012,0.0243,0.0536,-0.0695,351.3271,2.9798,295.9075,-2.1194,0.055,3.5352,2.8953,357.8251
10.0102,10.0021,-0.008,0.0109,0.0663,-0.0693,351.6438,2.7213,295.9449,-2.0897,0.0565,3.5277,3.3031,356.9746
10.0821,10.1042,0.022,0.0117,-0.0661,0.06,351.0878,1.6275,296.3842,-2.0478,0.0579,3.5222,3.17,357.4102
10.156,10.155,-0.001,-0.026,-0.0082,-0.023,350.7935,1.4076,296.4885,-2.0165,0.0562,3.5192,2.7092,357.6483
10.2064,10.2068,0.0,-0.0086,0.0185,0.0255,350.4544,0.8722,296.7972,-1.993,0.0545,3.5184,2.8398,357.6053
10.2603,10.2575,-0.003,-0.0262,0.0366,0.0504,349.9786,0.4721,297.0543,-1.9584,0.0532,3.5164,2.4881,357.756
10.3297,10.3244,-0.005,0.0411,-0.057,0.0723,348.818,359.8139,297.5852,-1.922,0.0508,3.5125,1.9315,357.4531
10.3996,10.3755,-0.024,-0.0204,-0.0151,0.0143,348.2515,359.4124,298.0377,-1.8598,0.0459,3.5084,2.2162,356.9319
10.4695,10.4797,0.01,-0.0057,-0.0065,-0.0152,347.4684,359.0945,298.6347,-1.8046,0.042,3.5065,1.0072,356.8941
10.5354,10.5313,-0.004,0.0268,-0.0368,-0.0357,347.1996,358.6747,299.0884,-1.7516,0.04,3.4968,2.9227,358.6955
10.5978,10.5814,-0.016,0.0096,-0.0329,-0.047,347.4561,358.778,299.0353,-1.6986,0.0453,3.4905,3.1687,357.0292
10.6642,10.6835,0.019,-0.0005,-0.0098,-0.0023,347.8876,358.6878,298.7965,-1.646,0.0509,3.481,4.9478,358.148
10.7266,10.7376,0.011,-0.013,0.0068,0.0123,348.1181,358.9056,298.4233,-1.594,0.0554,3.4735,5.6202,359.2656
10.788,10.8026,0.015,-0.0157,0.1282,-0.0351,348.4831,359.4991,297.6392,-1.5553,0.0564,3.4721,4.1557,0.1598
10.8479,10.8537,0.006,0.1047,0.1006,-0.0204,349.5408,359.6445,297.1174,-1.5045,0.0573,3.4706,3.7369,1.0207
10.9098,10.9043,-0.006,0.0428,-0.0119,-0.0109,349.9978,359.2914,296.9688,-1.463,0.0551,3.4713,4.2257,359.6765
10.9742,10.9563,-0.018,0.0456,0.0545,-0.0033,350.1263,358.9862,296.9024,-1.4094,0.0539,3.4706,5.3055,358.9536
11.0341,11.0582,0.024,0.0934,-0.0774,0.0083,350.2293,358.6332,296.4023,-1.3581,0.0535,3.4706,3.8805,358.3737
11.098,11.1108,0.013,0.0838,-0.0297,-0.009,350.2718,358.3452,296.1927,-1.3037,0.0531,3.4724,2.8889,357.9761
11.1599,11.1773,0.017,0.1116,-0.0695,-0.0092,350.6506,357.7521,296.3028,-1.2625,0.0527,3.4741,2.8235,357.5861
11.2218,11.2285,0.007,0.0227,0.0117,-0.0462,350.9605,357.4614,296.1954,-1.2079,0.0584,3.4746,2.797,356.3729
11.2822,11.279,-0.003,0.0611,0.0803,-0.0513,351.4951,357.0331,296.2893,-1.1566,0.0608,3.4771,2.191,355.6811
11.3446,11.3303,-0.014,0.0756,-0.045,0.0001,351.4607,356.5356,296.378,-1.1182,0.061,3.4772,2.9761,356.1144
11.4095,11.4325,0.023,0.0492,0.0992,-0.0436,351.3645,356.4511,296.0635,-1.0588,0.0631,3.4772,3.3336,356.0321
11.4729,11.4993,0.026,0.0704,0.0516,-0.0072,351.6802,356.3538,295.9861,-1.0245,0.0641,3.4755,2.3032,355.7792
11.5333,11.5525,0.019,0.0967,-0.0634,0.0267,351.6486,355.906,296.4102,-0.9798,0.0636,3.4746,2.3262,355.9805
11.5987,11.6193,0.021,0.0508,0.009,0.0095,351.6761,355.5322,296.9028,-0.9299,0.0606,3.4759,1.6622,355.973
11.6566,11.6706,0.014,0.0829,0.0444,-0.0184,351.6448,355.7727,297.014,-0.8897,0.0538,3.4772,0.8329,355.782
11.7176,11.7207,0.003,0.091,-0.03,-0.0246,351.8471,355.5785,297.4291,-0.8367,0.0463,3.4776,1.378,355.6904
11.779,11.7723,-0.007,0.0471,-0.048,0.0001,351.6919,354.9771,298.433,-0.7855,0.0414,3.4767,1.9319,354.4759
11.8399,11.8389,-0.001,0.0191,-0.0453,-0.0105,351.5831,354.8023,299.074,-0.7433,0.0445,3.4708,2.5274,354.5847
11.8998,11.8892,-0.011,-0.007,-0.0821,0.0107,351.3628,355.0683,299.3078,-0.6901,0.045,3.4661,3.5958,353.3845
