dt[s],sensor_dt[s],pos-sens_delta[ms],accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z,rot_x,rot_y
0.0504,0.088,0.038,-0.1602,0.0166,-1.0283,-0.2276,-0.1295,-1.7804,0.1352,-0.0632,3.4057,2.6162,183.7966
0.1033,0.088,-0.015,-0.1602,0.0166,-1.0283,-0.2276,-0.1295,-1.7804,0.1337,-0.0628,3.3976,2.552,183.3494
0.1562,0.1553,-0.001,-0.1895,0.04,-1.0205,-0.1933,-0.0681,-1.2078,0.1321,-0.062,3.3916,2.7041,183.0034
0.2091,0.2054,-0.004,-0.2334,0.0,-1.0166,-0.1835,-0.0448,-0.8716,0.129,-0.0632,3.3862,3.4286,183.2116
0.2625,0.2564,-0.006,-0.2051,0.0117,-1.0107,-0.1731,-0.0269,-0.4935,0.1265,-0.0652,3.3794,2.7312,182.9869
0.313,0.3085,-0.005,-0.1885,-0.002,-1.0205,-0.1702,-0.0319,-0.1738,0.1222,-0.0656,3.3718,2.7147,182.5816
0.3814,0.3761,-0.005,-0.1416,0.1074,-0.9678,-0.1757,-0.0187,0.089,0.1193,-0.0669,3.3628,2.4207,182.7834
0.4358,0.4271,-0.009,-0.1396,0.0693,-1.0078,-0.1881,-0.0146,0.2665,0.1154,-0.0679,3.3555,2.1133,182.6579
0.4882,0.4797,-0.009,-0.1592,0.0107,-1.0205,-0.171,-0.014,0.2778,0.1151,-0.0689,3.3435,1.6697,182.4547
0.5401,0.53,-0.01,-0.1504,0.0479,-1.0215,-0.1236,-0.0139,0.2066,0.1146,-0.0684,3.334,1.8444,181.8275
0.595,0.5804,-0.015,-0.1934,-0.0029,-1.0439,-0.0947,0.0099,0.1894,0.1147,-0.0676,3.3239,1.9773,181.8666
0.6609,0.6826,0.022,-0.1768,-0.0615,-0.9854,-0.0336,0.0201,0.1231,0.1141,-0.0651,3.3082,1.9423,182.1304
0.7378,0.7339,-0.004,-0.2041,-0.0264,-1.0195,0.0078,0.0156,0.0414,0.1123,-0.0613,3.2909,1.9584,181.8631
0.7957,0.7855,-0.01,-0.2217,0.0107,-1.0117,0.0167,0.0032,0.0306,0.1118,-0.0587,3.2699,2.0659,181.5408
0.8461,0.8367,-0.009,-0.2363,0.0537,-1.0371,0.0176,-0.0116,0.016,0.1116,-0.0587,3.2503,2.2371,181.3618
0.906,0.8874,-0.019,-0.209,0.0508,-1.0313,0.0109,-0.0142,0.0142,0.1119,-0.0623,3.2225,2.7694,182.0747
0.9614,0.9382,-0.023,-0.2451,0.0078,-0.9961,0.0048,-0.0141,0.0249,0.1115,-0.0665,3.1948,2.636,182.2181
1.0179,1.0395,0.022,-0.2598,0.0156,-0.9248,0.0029,-0.0457,0.0195,0.1112,-0.0685,3.1661,2.3362,182.7437
1.0728,1.0914,0.019,-0.2666,0.0479,-0.9141,0.0135,-0.0892,0.0325,0.1111,-0.0693,3.1257,1.6047,183.0183
1.1237,1.1415,0.018,-0.2695,0.0693,-0.9951,0.018,-0.1108,0.0215,0.11,-0.0672,3.0938,1.7792,183.8346
1.1761,1.1939,0.018,-0.2578,0.0439,-1.0303,0.0135,-0.1298,0.0092,0.1097,-0.0623,3.0672,1.4105,183.7962
1.226,1.2449,0.019,-0.2646,0.0283,-1.0332,0.0083,-0.1365,0.0,0.1104,-0.0608,3.0399,0.7875,184.1326
1.2804,1.3102,0.03,-0.1953,0.0918,-1.1201,-0.0097,-0.1221,0.0202,0.1115,-0.0618,3.0134,0.9625,184.4525
1.3324,1.3102,-0.022,-0.1953,0.0918,-1.1201,-0.0097,-0.1221,0.0202,0.1104,-0.0604,2.9891,1.2638,184.7008
1.3873,1.4125,0.025,-0.1729,-0.0195,-0.9473,-0.0539,-0.0566,0.0856,0.1089,-0.0592,2.9635,1.2749,184.8699
1.4367,1.4125,-0.024,-0.1729,-0.0195,-0.9473,-0.0539,-0.0566,0.0856,0.1063,-0.0602,2.9276,1.0721,185.2798
1.4926,1.5167,0.024,-0.125,0.1104,-1.0713,-0.0391,0.0166,0.0595,0.1027,-0.065,2.8984,1.3934,185.469
1.5415,1.5167,-0.025,-0.125,0.1104,-1.0713,-0.0391,0.0166,0.0595,0.0987,-0.0658,2.8716,1.2414,185.1726
1.5934,1.5676,-0.026,-0.1914,0.0889,-0.9834,-0.0421,0.0463,0.0726,0.0949,-0.0684,2.8426,1.2484,185.0435
1.6489,1.6194,-0.03,-0.2158,0.0947,-0.9453,-0.0526,0.0457,0.1024,0.0908,-0.0727,2.8109,1.5556,185.0682
1.7018,1.687,-0.015,-0.1904,0.0645,-1.0137,-0.0661,0.0426,0.1142,0.0864,-0.0774,2.7766,1.4619,185.2229
1.7547,1.7434,-0.011,-0.2451,0.0459,-0.9619,-0.0585,0.0496,0.1084,0.0798,-0.0818,2.7293,1.6702,185.2484
1.8121,1.8068,-0.005,-0.2578,0.0527,-0.9326,-0.0417,0.0572,0.0735,0.0742,-0.0823,2.6888,0.7179,185.1697
1.868,1.8571,-0.011,-0.2646,0.0605,-0.9561,-0.0345,0.0476,0.0596,0.0679,-0.0838,2.6495,0.7916,184.7057
1.9234,1.9078,-0.016,-0.2412,0.0752,-1.0273,-0.028,0.0313,0.0567,0.0609,-0.0767,2.6032,0.6595,183.6942
1.9788,1.9588,-0.02,-0.2031,0.0625,-1.0898,-0.0272,0.023,0.0619,0.0543,-0.0734,2.5667,359.2779,183.8722
2.0382,2.0604,0.022,-0.1904,0.0049,-1.1074,-0.0201,-0.0167,0.0388,0.0529,-0.0691,2.5258,0.2728,183.4396
2.0942,2.1114,0.017,-0.085,0.0566,-1.2295,-0.015,-0.0256,0.0266,0.0652,-0.0605,2.4913,0.0727,183.5756
2.1511,2.1618,0.011,-0.1758,0.0,-0.9424,-0.0075,-0.0041,0.0238,0.0632,-0.0549,2.4599,359.9535,184.0969
2.211,2.213,0.002,-0.125,0.0107,-1.043,0.0173,-0.0056,0.0075,0.0594,-0.0512,2.4164,359.1388,185.0168
2.2659,2.2641,-0.002,-0.166,0.0586,-1.0527,0.0423,0.0019,-0.0272,0.058,-0.0516,2.3826,358.9827,185.1962
2.3208,2.3156,-0.005,-0.2227,0.0674,-1.0176,0.0575,0.0231,-0.0188,0.0582,-0.0534,2.3519,359.3812,185.4528
2.3767,2.3672,-0.01,-0.2275,0.0439,-0.9541,0.0513,0.0273,0.0219,0.0583,-0.0563,2.3083,359.6688,185.8771
2.4296,2.4179,-0.012,-0.1748,-0.0186,-0.9248,0.0504,0.0252,0.0471,0.0586,-0.0596,2.2714,359.7913,185.8201
2.4835,2.4688,-0.015,-0.1934,0.0127,-0.9238,0.0563,0.038,0.0568,0.059,-0.0622,2.2332,359.7809,186.2712
2.5385,2.519,-0.019,-0.2109,0.001,-0.958,0.0634,0.0501,0.0408,0.0596,-0.0641,2.179,358.7958,186.3404
2.5914,2.5702,-0.021,-0.2529,0.0039,-0.9375,0.0666,0.0512,-0.011,0.0595,-0.0649,2.1329,358.7494,186.1732
2.6423,2.6211,-0.021,-0.2695,-0.002,-0.9756,0.0683,0.0327,-0.0428,0.0599,-0.0584,2.0954,358.841,186.1797
2.6947,2.6725,-0.022,-0.3076,0.0381,-0.9932,0.0662,0.01,-0.0423,0.0621,-0.0507,2.0611,358.2563,185.7139
2.7471,2.7229,-0.024,-0.2686,0.0244,-1.0479,0.0564,-0.0136,-0.0128,0.0623,-0.0473,2.0286,358.9286,186.1439
2.7966,2.7752,-0.021,-0.3066,0.0176,-0.9854,0.0368,-0.093,-0.0225,0.0612,-0.0446,1.997,359.5197,186.4094
2.8515,2.8266,-0.025,-0.1172,-0.0068,-1.2305,0.023,-0.0991,-0.0304,0.0606,-0.0449,1.964,359.6861,186.0715
2.9039,2.9283,0.024,-0.1631,0.0977,-0.9668,0.0066,-0.0466,-0.0572,0.0599,-0.0472,1.9179,359.0938,185.7234
