dt[s],sensor_dt[s],pos-sens_delta[ms],accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z,rot_x,rot_y
0.931,0.9411,0.01,-0.2283,0.0183,0.4138,0.0156,-0.0566,-0.0103,0.0573,0.0753,0.7572,2.0238,2.964
0.9854,0.9929,0.007,-0.2311,0.0131,0.3945,0.0195,-0.0596,-0.0183,0.0614,0.0819,0.8053,1.7269,3.4012
1.0373,1.0436,0.006,-0.2392,0.0098,0.3887,0.0324,-0.0716,-0.0238,0.0675,0.0831,0.8492,1.5739,3.5511
1.0907,1.0944,0.004,-0.2479,0.0062,0.3783,0.0493,-0.0984,-0.0118,0.074,0.0799,0.8935,2.3187,4.0082
1.1442,1.146,0.002,-0.2538,0.0071,0.3646,0.0642,-0.1098,-0.0323,0.0813,0.0766,0.9401,2.439,4.2852
1.1946,1.1961,0.001,-0.2559,0.0094,0.3457,0.0519,-0.1003,-0.0335,0.0925,0.0677,1.0089,2.1031,4.1169
1.248,1.2485,0.0,-0.2539,0.0085,0.3257,0.0341,-0.0841,-0.0374,0.103,0.0552,1.0717,1.9593,3.4137
1.3049,1.2989,-0.006,-0.2521,0.0089,0.2987,0.0343,-0.0734,-0.0415,0.1126,0.0422,1.1395,0.9341,3.4587
1.3563,1.35,-0.006,-0.2136,0.011,0.2376,0.0323,-0.0255,-0.0504,0.123,0.0378,1.206,0.3098,4.0669
1.4082,1.4006,-0.008,-0.1939,0.0073,0.2267,0.0286,0.0128,-0.0591,0.1325,0.0416,1.2718,359.311,5.1212
1.4646,1.4516,-0.013,-0.183,0.0197,0.2221,0.0144,0.0581,-0.0599,0.1431,0.0598,1.3515,357.0013,5.1317
1.5196,1.5024,-0.017,-0.1615,0.0397,0.2034,-0.0063,0.0872,-0.0505,0.1514,0.0769,1.4085,357.6918,3.8077
1.572,1.5544,-0.018,-0.144,0.0571,0.1962,-0.0881,0.1225,0.0052,0.156,0.0875,1.4574,359.6805,3.2501
1.6274,1.6212,-0.006,-0.1343,0.0682,0.2145,-0.1239,0.1194,0.0377,0.1616,0.0902,1.5087,359.5931,2.7965
1.6788,1.6729,-0.006,-0.1268,0.0726,0.2145,-0.1318,0.1172,0.0393,0.1692,0.0878,1.5815,0.0045,2.7097
1.7327,1.7232,-0.009,-0.1245,0.0707,0.2233,-0.1263,0.1335,0.0286,0.1771,0.0812,1.6408,0.4278,3.7981
1.7866,1.7744,-0.012,-0.1309,0.0699,0.2378,-0.1159,0.1234,0.0017,0.1835,0.0733,1.7014,359.6905,4.2779
1.8401,1.8258,-0.014,-0.1439,0.0681,0.2409,-0.1032,0.0866,-0.0298,0.1889,0.0605,1.7635,359.49,4.4182
1.9,1.8916,-0.008,-0.1633,0.0774,0.2037,-0.0913,0.0555,-0.0357,0.1964,0.0457,1.851,358.9879,4.6894
1.9504,1.9423,-0.008,-0.1677,0.0829,0.1524,-0.0987,0.0386,-0.0392,0.2018,0.0418,1.9221,358.9919,4.3698
2.0013,1.9934,-0.008,-0.1366,0.087,0.0764,-0.1048,0.0151,-0.0514,0.208,0.0449,1.9856,0.38,5.3139
2.0522,2.0446,-0.008,-0.1013,0.0766,0.044,-0.0934,0.0411,-0.0822,0.2112,0.0624,2.0409,358.9456,5.1073
2.1051,2.0981,-0.007,-0.0821,0.0585,0.0562,-0.0763,0.0505,-0.1011,0.2172,0.0739,2.0931,359.8358,5.5784
2.1581,2.1493,-0.009,-0.0715,0.0544,0.0778,-0.0478,0.0661,-0.1432,0.2258,0.0854,2.1428,0.029,6.0924
2.2095,2.2006,-0.009,-0.0709,0.0551,0.1095,-0.0016,0.0535,-0.1915,0.2317,0.0923,2.1932,359.9099,5.7237
2.2599,2.2515,-0.008,-0.073,0.0615,0.1325,0.0238,0.0121,-0.2241,0.2398,0.0946,2.2644,359.7607,5.8579
2.3138,2.3017,-0.012,-0.0714,0.0634,0.1395,0.0157,0.0026,-0.2166,0.2463,0.0885,2.3235,359.8405,5.3622
2.3667,2.3528,-0.014,-0.0744,0.0566,0.1567,0.0118,-0.017,-0.2039,0.2543,0.0803,2.3807,359.8799,4.8611
2.4236,2.4033,-0.02,-0.0854,0.0468,0.1697,0.0141,-0.0258,-0.1925,0.2644,0.0707,2.4413,358.7749,4.5686
2.4761,2.4546,-0.022,-0.0918,0.0462,0.15,0.0236,-0.0245,-0.1861,0.2735,0.0603,2.5039,357.9136,4.0929
2.527,2.5055,-0.022,-0.0946,0.0508,0.1118,0.0093,0.0143,-0.1778,0.2853,0.0503,2.5892,357.5273,3.1837
2.5829,2.5582,-0.025,-0.0832,0.0567,0.0565,0.0068,0.0309,-0.1727,0.2933,0.0511,2.6589,356.8419,2.8939
2.6363,2.6231,-0.013,-0.0458,0.053,-0.0036,-0.0038,0.1353,-0.1912,0.3011,0.0635,2.7108,355.716,2.4138
2.6877,2.6756,-0.012,-0.0262,0.065,-0.0058,-0.0044,0.1049,-0.1679,0.3072,0.0746,2.7546,356.0585,1.9423
2.7396,2.7278,-0.012,-0.0079,0.0683,-0.0031,-0.0137,0.0476,-0.1253,0.3111,0.0864,2.7955,356.5929,1.7723
2.7921,2.7783,-0.014,-0.0018,0.0615,0.0226,-0.0386,0.0328,-0.0901,0.3162,0.0933,2.8381,356.683,1.9279
2.8475,2.8295,-0.018,-0.001,0.0508,0.0549,-0.0513,0.0205,-0.0505,0.3238,0.094,2.8985,356.6971,2.1693
2.8989,2.8803,-0.019,-0.005,0.0472,0.0826,-0.036,0.0173,-0.0397,0.3293,0.0867,2.9504,356.3355,2.7827
2.9548,2.9313,-0.024,-0.0146,0.045,0.0997,-0.014,0.0129,-0.0373,0.3323,0.0761,2.9998,356.4175,3.1347
3.0077,3.0326,0.025,-0.0403,0.0505,0.1077,-0.0216,-0.0154,0.003,0.3358,0.0677,3.0504,356.3576,3.3329
3.0616,3.0836,0.022,-0.0437,0.0473,0.0845,-0.0198,-0.0122,0.0092,0.341,0.0592,3.1228,355.8403,4.4777
3.1151,3.1351,0.02,-0.0453,0.0421,0.0495,-0.0209,0.0072,0.0206,0.343,0.0588,3.1843,354.3923,4.7787
3.1705,3.1862,0.016,-0.021,0.0443,-0.0028,-0.0058,0.0304,0.0287,0.344,0.0599,3.2421,352.718,5.1858
3.2239,3.2378,0.014,-0.0017,0.0408,-0.0206,-0.0018,0.047,0.0374,0.3449,0.0674,3.2865,354.7573,4.8832
3.2753,3.2895,0.014,0.0092,0.0359,-0.0291,0.0112,0.0378,0.0488,0.3448,0.0821,3.335,351.8642,4.1423
3.3312,3.3396,0.008,0.0102,0.0323,-0.0025,0.0271,0.0137,0.0488,0.3477,0.0845,3.3641,354.6689,4.7296
3.3826,3.3907,0.008,0.005,0.0343,0.0299,0.0463,-0.0253,0.0503,0.3498,0.0879,3.3881,356.2045,4.5995
3.4371,3.4411,0.004,-0.0033,0.0327,0.0632,0.0419,-0.0693,0.0665,0.3514,0.0905,3.4111,356.6334,5.2815
3.489,3.4928,0.004,-0.0129,0.0225,0.0846,0.0355,-0.1056,0.0792,0.3538,0.0929,3.4337,356.4691,5.4536
3.5379,3.5606,0.023,-0.0396,0.0156,0.0904,0.0313,-0.108,0.0758,0.358,0.0938,3.4531,356.7029,5.1883
3.5938,3.6113,0.018,-0.0618,0.0154,0.0794,0.0362,-0.0992,0.0615,0.3625,0.0963,3.4763,356.779,4.7921
3.6467,3.6616,0.015,-0.074,0.0117,0.0536,0.0539,-0.0727,0.0372,0.3658,0.0969,3.4885,356.9829,4.7364
3.7031,3.7132,0.01,-0.0909,0.002,0.0422,0.0638,-0.054,0.0114,0.3696,0.0952,3.4973,357.6375,4.7814
3.7546,3.7641,0.01,-0.065,0.0007,-0.0009,0.0654,-0.0624,0.0101,0.3751,0.0941,3.5048,357.6153,4.7062
3.8075,3.8149,0.007,-0.0277,0.0036,-0.0151,0.0453,-0.0229,-0.0094,0.3798,0.0926,3.5108,358.0965,4.4915
3.8574,3.866,0.009,-0.0076,0.0119,0.0114,0.0258,0.0138,-0.028,0.3859,0.0906,3.5143,358.5544,4.4659
3.9128,3.9177,0.005,0.0121,0.0224,0.0096,0.0173,0.0263,-0.0172,0.3888,0.0903,3.5156,359.1,4.3785
3.9697,3.9694,-0.0,0.0211,0.0294,0.0073,-0.0153,0.0279,0.0083,0.3889,0.0933,3.5186,358.1434,3.5374
4.0251,4.0195,-0.006,0.0204,0.0316,0.009,-0.0416,0.0346,0.0205,0.39,0.0942,3.5194,357.7061,3.4914
4.09,4.0724,-0.018,0.0264,0.0351,0.018,-0.0472,0.0471,-0.0034,0.3918,0.0928,3.5201,357.8699,3.1198
4.1519,4.1384,-0.014,0.0473,0.0345,0.0164,-0.0487,0.111,-0.0378,0.3926,0.0911,3.5206,358.5291,2.6656
4.2128,4.2036,-0.009,0.063,0.038,0.017,-0.0554,0.1902,-0.0708,0.3938,0.089,3.5194,358.8735,2.5921
4.2752,4.2549,-0.02,0.0676,0.0451,0.0204,-0.0731,0.2702,-0.1006,0.3948,0.0891,3.5196,359.1313,1.9785
4.3406,4.3594,0.019,0.0685,0.0493,0.0206,-0.1006,0.2463,-0.0838,0.3969,0.0902,3.5182,358.561,2.2056
4.407,4.4118,0.005,0.0767,0.0486,0.0194,-0.1053,0.2067,-0.0565,0.4003,0.0908,3.5169,358.5664,2.3437
