dt[s],sensor_dt[s],pos-sens_delta[ms],accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z,rot_x,rot_y
0.0499,0.067,0.017,0.0461,0.0088,-0.0063,0.0782,-0.0081,0.092,0.0624,0.0188,0.1071,5.9231,8.4515
0.1158,0.117,0.001,0.0476,-0.0391,-0.0004,0.0842,-0.0093,0.081,0.0629,0.0196,0.1108,5.9232,8.6972
0.1682,0.1694,0.001,0.0504,0.016,-0.0116,0.079,-0.0129,0.0536,0.0645,0.0191,0.1149,5.8406,8.2968
0.2206,0.2202,-0.0,0.0527,0.008,0.0314,0.0795,-0.0207,0.0462,0.0658,0.0178,0.1193,6.2713,8.1723
0.271,0.2709,-0.0,0.0088,-0.0155,-0.0147,0.0664,-0.0316,0.0375,0.0683,0.0167,0.1238,6.646,8.3918
0.3229,0.3213,-0.002,0.0279,-0.0526,0.0098,0.0474,-0.0344,0.0322,0.0723,0.0165,0.1308,6.6654,8.1465
0.3734,0.374,0.001,0.0069,-0.0419,0.0055,0.0382,-0.0406,0.0287,0.0779,0.0163,0.1437,6.6238,8.1243
0.4413,0.4248,-0.017,-0.0035,-0.0345,-0.006,0.0166,-0.0348,0.0148,0.0853,0.0168,0.1621,5.5702,7.9515
0.4937,0.4757,-0.018,-0.0082,0.0185,0.0174,0.002,-0.036,0.0064,0.0909,0.0155,0.1766,4.9292,7.3846
0.5491,0.5266,-0.023,-0.0091,0.0028,0.0548,-0.0131,-0.0486,0.0051,0.0956,0.0139,0.1918,3.7048,7.4236
0.6055,0.629,0.023,0.0056,0.0075,0.0102,-0.0175,-0.0711,0.0039,0.0973,0.0111,0.2073,4.7503,7.4475
0.6559,0.6805,0.025,0.019,-0.0482,0.034,-0.0213,-0.0682,-0.0015,0.0978,0.012,0.2303,4.9882,7.1978
0.7133,0.7313,0.018,0.0425,-0.0241,0.0755,-0.0217,-0.0726,-0.0013,0.0976,0.0165,0.2536,5.5341,7.1898
0.7697,0.7825,0.013,0.0629,0.1011,0.0468,-0.0096,-0.0921,0.0094,0.0972,0.0202,0.278,5.41,7.1545
0.8306,0.8335,0.003,0.0936,0.0555,0.0774,-0.0045,-0.0956,0.0116,0.0974,0.0203,0.3131,5.6656,7.0654
0.8831,0.8841,0.001,0.0102,0.0735,0.1052,0.0117,-0.1059,0.0119,0.0964,0.0158,0.3462,5.6521,7.0064
0.9345,0.9346,0.0,0.0319,-0.0036,0.0945,0.0176,-0.1177,0.0045,0.0953,0.0066,0.384,5.5071,7.1764
0.9919,0.9858,-0.006,0.0087,-0.0987,0.0647,0.0203,-0.1285,-0.0019,0.0949,-0.0062,0.4423,5.5909,8.0161
1.0448,1.0365,-0.008,0.038,-0.1254,0.0971,0.0213,-0.1349,-0.0042,0.094,-0.0135,0.4978,5.615,8.8478
1.0982,1.1038,0.006,-0.0355,-0.139,0.1819,0.0332,-0.184,0.0182,0.089,-0.0158,0.5584,5.1908,8.2516
