dt[s],sensor_dt[s],pos-sens_delta[ms],accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z,rot_x,rot_y
0.0529,0.073,0.02,-0.1953,0.0127,-1.0234,-0.117,-0.0363,0.1481,-2.793,-0.0292,2.2656,0.3737,185.2332
0.1083,0.1233,0.015,-0.2012,0.0195,-1.0127,-0.1172,-0.0299,0.3051,-2.7915,-0.029,2.2625,0.2402,185.586
0.1577,0.1739,0.016,-0.1924,0.0186,-1.0186,-0.1127,-0.0269,0.349,-2.7897,-0.029,2.2587,0.0273,186.0564
0.2116,0.2279,0.016,-0.1875,0.0039,-1.0029,-0.1046,-0.0187,0.3487,-2.7874,-0.0299,2.2554,359.8116,186.2527
0.263,0.279,0.016,-0.1953,-0.0049,-1.0068,-0.1019,0.0075,0.3127,-2.7852,-0.0315,2.2518,359.6104,186.3774
0.3159,0.3444,0.028,-0.1826,0.0029,-1.0059,-0.0186,0.0059,0.0436,-2.7838,-0.0335,2.2474,0.2794,186.4374
0.3674,0.3444,-0.023,-0.1826,0.0029,-1.0059,-0.0186,0.0059,0.0436,-2.7824,-0.0344,2.2404,0.7921,185.3787
0.4228,0.4478,0.025,-0.2207,0.0137,-0.9668,-0.02,0.0106,0.0149,-2.7809,-0.0358,2.2304,1.5355,185.6517
0.4747,0.4988,0.024,-0.252,0.0059,-0.9688,-0.0873,0.0375,-0.0239,-2.7798,-0.0379,2.2177,1.5382,185.259
0.5411,0.5495,0.008,-0.249,0.042,-1.0088,-0.078,0.0279,-0.0798,-2.7814,-0.0445,2.1963,2.4141,185.5534
0.595,0.6008,0.006,-0.2598,0.0713,-0.9932,-0.0719,0.0035,-0.1325,-2.7831,-0.0488,2.1779,3.2526,185.6164
0.6444,0.6513,0.007,-0.2666,0.0586,-0.9814,-0.0715,-0.02,-0.1639,-2.7862,-0.0499,2.1582,2.7806,185.8833
0.6964,0.7033,0.007,-0.3086,0.0771,-0.8877,-0.0746,-0.045,-0.1774,-2.7881,-0.0509,2.1354,2.6084,185.7878
0.7488,0.7547,0.006,-0.2646,0.1016,-0.999,-0.0864,-0.0648,-0.1522,-2.7906,-0.0513,2.11,2.155,185.4675
0.8047,0.8054,0.001,-0.2451,0.0967,-1.0713,-0.1036,-0.0744,-0.1143,-2.7936,-0.0522,2.0833,1.8281,185.2011
0.8611,0.8561,-0.005,-0.25,0.0469,-1.0303,-0.103,-0.074,-0.0688,-2.7983,-0.0508,2.0464,1.3782,184.5873
0.915,0.9078,-0.007,-0.2607,0.0332,-1.0391,-0.0968,-0.0784,-0.0602,-2.8033,-0.0491,2.0175,1.772,184.4691
0.9759,0.9587,-0.017,-0.2383,0.084,-0.9951,-0.0883,-0.0841,-0.0268,-2.8109,-0.0442,1.9828,2.0183,184.6694
1.0308,1.0099,-0.021,-0.2041,0.0693,-1.0713,-0.0838,-0.0819,-0.0052,-2.8161,-0.0426,1.9554,2.0707,184.8168
1.0872,1.112,0.025,-0.2021,0.0557,-1.0625,-0.0762,-0.0513,0.0938,-2.8152,-0.0439,1.9277,1.5611,184.4415
1.1437,1.1625,0.019,-0.1777,0.0693,-1.0254,-0.0653,-0.0278,0.1073,-2.8161,-0.0464,1.8929,1.2835,184.6441
1.2001,1.2135,0.013,-0.1797,-0.0176,-0.9688,-0.0586,-0.0053,0.1223,-2.8164,-0.0455,1.8681,1.5999,183.9069
1.26,1.2649,0.005,-0.1279,0.0107,-0.9912,-0.0371,0.0461,0.0904,-2.8165,-0.0411,1.8387,1.3874,183.9425
1.3124,1.3154,0.003,-0.1426,0.0234,-0.959,-0.0206,0.0804,0.106,-2.8174,-0.0416,1.8129,1.7689,184.2951
1.3678,1.3669,-0.001,-0.1318,0.0361,-1.0498,0.0086,0.1183,0.0665,-2.8187,-0.0449,1.7851,1.7194,183.9481
1.4247,1.4185,-0.006,-0.1152,0.0371,-1.0957,0.0257,0.1485,0.0445,-2.8204,-0.0467,1.7492,1.9873,183.3981
1.4791,1.469,-0.01,-0.2207,0.0488,-0.916,0.0418,0.1653,0.0102,-2.822,-0.0472,1.7183,1.7993,183.5876
1.542,1.5204,-0.022,-0.2441,0.0723,-0.916,0.0453,0.1322,0.0182,-2.8232,-0.0513,1.6756,1.6493,183.9541
1.5929,1.5711,-0.022,-0.2012,0.0469,-0.9951,0.0391,0.1099,0.0446,-2.8242,-0.0541,1.6402,1.2916,183.8755
1.6618,1.6899,0.028,-0.252,0.0322,-0.958,0.0384,0.0625,0.1157,-2.8255,-0.0558,1.5892,0.7015,183.7816
1.7262,1.7413,0.015,-0.2803,0.0479,-0.9453,0.0486,0.0357,0.0577,-2.8253,-0.0547,1.5373,0.1955,183.124
1.7767,1.792,0.015,-0.2744,0.0742,-1.0361,0.0492,0.0207,0.0316,-2.8263,-0.0524,1.4972,0.6483,183.646
1.8426,1.8434,0.001,-0.2637,0.0762,-1.0322,0.0344,-0.0422,0.0042,-2.8275,-0.0437,1.4469,0.0709,183.499
1.9085,1.8935,-0.015,-0.2285,0.0166,-1.0723,0.0253,-0.07,0.0061,-2.8289,-0.0381,1.4023,358.989,183.713
1.9624,1.9448,-0.018,-0.2686,0.0488,-1.0117,0.0153,-0.0943,0.0124,-2.8319,-0.0338,1.3721,359.6812,184.5939
