dt[s],sensor_dt[s],pos-sens_delta[ms],accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z,rot_x,rot_y
0.0524,0.096,0.044,-0.0695,-0.0332,0.0219,-0.03,0.0107,0.0711,0.0398,0.058,0.1476,0.2879,359.3671
0.1282,0.1459,0.018,-0.0682,-0.034,0.0219,-0.0383,0.0091,0.0865,0.0404,0.0565,0.1504,0.6805,359.3897
0.1777,0.2001,0.022,-0.0691,-0.0405,0.0219,-0.0201,0.0087,0.0735,0.0422,0.0576,0.1522,0.3997,359.6086
0.2526,0.2505,-0.002,-0.0709,-0.0462,0.0207,-0.0128,0.0074,0.0634,0.0434,0.0572,0.158,0.2443,359.2518
0.3274,0.3519,0.024,-0.0675,-0.0443,0.0246,0.0109,0.0091,0.0446,0.0441,0.0551,0.1632,0.5773,359.4563
0.3789,0.4028,0.024,-0.0711,-0.0437,0.0271,0.0093,0.0039,0.0452,0.0449,0.0544,0.1686,0.7211,359.2002
0.4532,0.4537,0.001,-0.0719,-0.0414,0.0227,0.0112,-0.0013,0.0583,0.0462,0.0521,0.179,1.043,358.9977
0.5032,0.5049,0.002,-0.0735,-0.0394,0.02,0.009,-0.011,0.0557,0.0476,0.0509,0.1846,1.3163,359.0099
0.576,0.5561,-0.02,-0.0767,-0.0384,0.0196,0.0067,-0.0152,0.047,0.0516,0.0495,0.201,1.3343,358.9555
0.629,0.6075,-0.021,-0.0782,-0.0395,0.0244,0.007,-0.0161,0.0395,0.0538,0.049,0.2144,1.0474,358.8153
0.6809,0.6587,-0.022,-0.0815,-0.0426,0.0251,0.0115,-0.0271,0.0477,0.0564,0.0492,0.228,0.6383,358.828
0.7318,0.7099,-0.022,-0.0834,-0.0461,0.0256,0.0136,-0.0361,0.0451,0.0592,0.0471,0.2412,0.5828,358.5438
0.8072,0.8116,0.004,-0.0871,-0.0443,0.0271,0.0245,-0.0471,0.0334,0.0611,0.0454,0.2567,1.3647,358.3973
0.8561,0.8619,0.006,-0.0894,-0.0399,0.0245,0.0164,-0.0457,0.0376,0.0614,0.0451,0.2715,1.1827,358.1425
0.908,0.9131,0.005,-0.092,-0.0386,0.0202,-0.0021,-0.0437,0.0567,0.0624,0.0446,0.295,1.4689,358.4286
0.9709,0.9639,-0.007,-0.0915,-0.0407,0.0174,-0.0108,-0.0453,0.0573,0.0647,0.0436,0.3164,1.6996,358.6277
1.0328,1.015,-0.018,-0.0891,-0.0437,0.0203,-0.0016,-0.0367,0.0357,0.0638,0.0415,0.3419,1.683,358.1159
1.0902,1.0663,-0.024,-0.0852,-0.0501,0.0233,-0.0005,-0.0281,0.0215,0.0613,0.0379,0.3706,2.4799,357.8906
1.1521,1.1706,0.019,-0.0872,-0.0641,0.0163,0.0442,-0.0134,-0.0372,0.0581,0.0358,0.3993,2.673,358.1576
1.2016,1.1706,-0.031,-0.0872,-0.0641,0.0163,0.0442,-0.0134,-0.0372,0.0548,0.0351,0.4294,1.9922,358.2058
1.2615,1.2852,0.024,-0.0902,-0.0666,0.0188,0.0294,-0.0167,-0.0501,0.0496,0.0344,0.4766,1.5388,358.3746
1.3124,1.3388,0.026,-0.0896,-0.074,0.0204,0.0297,-0.0103,-0.0527,0.0456,0.0345,0.5169,0.8722,358.3394
1.3683,1.39,0.022,-0.0939,-0.079,0.0248,0.0359,-0.0108,-0.0491,0.0407,0.0312,0.5617,1.0372,358.563
1.4237,1.4408,0.017,-0.1043,-0.0809,0.0233,0.0475,-0.0185,-0.0406,0.0351,0.0355,0.6163,0.1736,358.2686
