dt[s],sensor_dt[s],pos-sens_delta[ms],accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z,rot_x,rot_y
0.0514,0.074,0.023,-0.1943,0.0322,-0.9736,-0.2004,-0.0526,-0.5289,-2.7723,-0.0595,1.5525,1.241,184.7346
0.1038,0.124,0.02,-0.1904,0.083,-0.9961,-0.1504,-0.0139,-0.3501,-2.7724,-0.0606,1.5509,1.2204,184.4139
0.1557,0.1767,0.021,-0.1865,0.0371,-1.0059,-0.116,0.0202,-0.2056,-2.7721,-0.0605,1.548,1.2084,184.2137
0.2091,0.2274,0.018,-0.2021,0.0332,-1.0088,-0.0992,0.026,-0.1262,-2.7738,-0.06,1.5454,0.8091,183.9198
0.2645,0.2793,0.015,-0.2393,0.0137,-0.9883,-0.0753,0.0322,-0.0855,-2.7759,-0.061,1.5417,0.815,183.8725
0.3145,0.3466,0.032,-0.1992,0.0938,-1.0098,-0.0511,0.0195,-0.0698,-2.7793,-0.063,1.5365,1.021,184.0335
0.3694,0.3466,-0.023,-0.1992,0.0938,-1.0098,-0.0511,0.0195,-0.0698,-2.782,-0.0641,1.5317,0.8267,184.0097
0.4248,0.3985,-0.026,-0.2305,0.0693,-0.9619,-0.0331,-0.0098,-0.0267,-2.7837,-0.066,1.5267,0.3488,183.9705
0.4792,0.4659,-0.013,-0.2021,0.0996,-1.0039,-0.0174,-0.0139,0.0328,-2.7848,-0.0687,1.5212,0.6587,184.0556
0.5316,0.5165,-0.015,-0.1934,0.0674,-1.0215,-0.0178,-0.0121,0.0475,-2.7858,-0.0711,1.5119,2.0038,183.3841
0.5825,0.5674,-0.015,-0.1904,0.042,-0.9824,-0.0166,-0.0169,0.0486,-2.7873,-0.0682,1.5033,1.8176,183.3588
0.6364,0.62,-0.016,-0.2334,0.0088,-0.9492,-0.0167,-0.0114,0.0186,-2.7893,-0.0645,1.4936,0.8741,183.578
0.6884,0.6853,-0.003,-0.2422,0.0459,-1.0459,-0.0094,-0.0101,-0.0009,-2.7919,-0.0626,1.4838,1.1565,183.5617
0.7428,0.7363,-0.007,-0.1992,0.1143,-1.1621,-0.0056,-0.0133,-0.0245,-2.7928,-0.0589,1.4751,1.3681,183.6239
0.7927,0.7886,-0.004,-0.25,0.083,-0.998,-0.0088,-0.0217,-0.0161,-2.7924,-0.0548,1.4673,1.5108,183.8218
0.8461,0.8404,-0.006,-0.2139,0.0664,-0.9756,-0.0087,-0.0317,-0.0187,-2.7916,-0.0508,1.4592,1.2962,183.9593
0.898,0.9074,0.009,-0.1553,0.0225,-1.0586,-0.006,-0.0292,0.0268,-2.7903,-0.0483,1.4456,0.9341,184.1371
0.9515,0.9587,0.007,-0.1416,0.04,-1.0332,-0.0004,-0.0151,0.0607,-2.7878,-0.0486,1.4348,1.2565,184.2444
1.0034,1.0092,0.006,-0.2031,0.0264,-0.9883,0.0022,0.0068,0.0425,-2.7845,-0.0486,1.4224,1.1968,183.9572
1.0533,1.0604,0.007,-0.2207,0.042,-0.9014,0.0075,0.028,0.0204,-2.7825,-0.0493,1.4088,0.8455,184.2564
1.1082,1.1116,0.003,-0.1982,-0.0166,-0.9854,0.0184,0.0326,-0.0367,-2.7805,-0.0494,1.3935,0.6517,184.519
1.1591,1.1632,0.004,-0.1953,0.0098,-0.9922,0.04,0.0305,-0.1391,-2.7793,-0.0495,1.3767,359.9025,184.6616
1.212,1.2145,0.002,-0.2598,0.0557,-0.9453,0.0406,0.0167,-0.089,-2.7787,-0.0499,1.3605,0.0373,184.8539
1.2655,1.2651,-0.0,-0.2363,0.0488,-1.0508,0.0309,0.0029,-0.0646,-2.779,-0.0489,1.339,359.6767,185.64
1.3219,1.3168,-0.005,-0.25,0.0693,-0.9482,0.0197,-0.008,-0.0337,-2.7767,-0.0482,1.3226,359.3394,186.2503
1.3723,1.3848,0.012,-0.2129,0.0723,-1.0264,0.0069,-0.0121,0.0474,-2.7738,-0.0482,1.3068,358.6366,186.4419
1.4227,1.4351,0.012,-0.1924,0.0654,-0.999,0.0086,-0.0127,0.0323,-2.7713,-0.0501,1.2928,359.6595,186.9083
1.4806,1.4865,0.006,-0.1895,-0.0186,-1.0088,0.0102,-0.0112,0.023,-2.7679,-0.0492,1.2804,359.016,186.5663
1.533,1.5371,0.004,-0.2412,0.0273,-0.9033,0.016,0.0001,-0.0122,-2.7645,-0.0497,1.2651,358.7448,186.3886
1.584,1.5873,0.003,-0.1416,0.0098,-1.085,0.0167,-0.0103,-0.0301,-2.7648,-0.0494,1.2535,358.9233,185.9047
1.6384,1.6397,0.001,-0.1182,0.0244,-1.0449,0.0203,-0.0102,-0.0305,-2.7652,-0.0499,1.2432,359.3111,185.9914
1.6903,1.7073,0.017,-0.1865,0.0576,-0.9893,0.0264,-0.0057,0.0164,-2.7654,-0.0499,1.2327,358.6869,186.1056
1.7477,1.7575,0.01,-0.2402,0.1328,-0.9766,0.0278,0.0132,0.0669,-2.7645,-0.0523,1.2211,359.0894,185.7642
1.7991,1.8087,0.01,-0.1826,0.1211,-1.0586,0.0196,0.0118,0.1168,-2.7647,-0.0549,1.2073,0.2343,185.6468
1.8535,1.8596,0.006,-0.2402,0.0234,-0.9561,-0.0122,0.0115,0.2149,-2.766,-0.0541,1.1972,0.2987,185.7136
1.9204,1.9109,-0.01,-0.2148,0.041,-0.9443,-0.0105,0.0125,0.1829,-2.7671,-0.054,1.1832,359.7194,185.6745
1.9744,1.962,-0.012,-0.1943,0.0869,-0.9893,-0.0047,0.0149,0.1399,-2.7679,-0.056,1.1708,0.1722,185.4985
2.0273,2.0135,-0.014,-0.1611,0.1025,-1.1035,-0.0014,0.0343,0.1224,-2.7691,-0.0574,1.1588,0.7541,185.1078
2.0807,2.0647,-0.016,-0.2529,0.0439,-0.9375,-0.0003,0.0391,0.1122,-2.7715,-0.0578,1.147,0.9849,184.7472
2.1346,2.1152,-0.019,-0.25,0.04,-0.9502,-0.0011,0.0203,0.0845,-2.7753,-0.0577,1.1277,0.8687,184.4465
2.1885,2.1665,-0.022,-0.2021,0.0557,-0.9912,-0.0033,0.0097,0.0972,-2.779,-0.0581,1.1099,0.6392,184.1768
2.2414,2.2182,-0.023,-0.1885,0.0938,-1.0283,-0.0085,-0.0083,0.1408,-2.7824,-0.0583,1.0926,359.7519,184.1458
2.2948,2.3198,0.025,-0.2539,0.0811,-0.9844,-0.0333,-0.0587,0.1726,-2.786,-0.0596,1.0755,0.136,183.6707
2.3642,2.3869,0.023,-0.2354,0.0488,-0.9922,-0.0397,-0.0818,0.1362,-2.7914,-0.0595,1.0554,0.3145,183.3241
2.4142,2.438,0.024,-0.2363,0.0684,-0.9492,-0.028,-0.0682,0.0861,-2.7964,-0.0586,1.0349,0.2948,183.0721
2.4686,2.4886,0.02,-0.1553,0.085,-1.0439,-0.0154,-0.0582,0.0505,-2.801,-0.0585,1.016,359.1472,183.611
2.5225,2.5401,0.018,-0.1895,0.0732,-1.0195,-0.001,-0.0395,0.0744,-2.8054,-0.0609,0.9989,359.7928,183.3906
2.5729,2.5907,0.018,-0.2266,0.0693,-1.0088,0.0074,-0.0221,0.1219,-2.8083,-0.0613,0.9842,359.3661,182.9683
2.6263,2.6428,0.016,-0.2441,0.0889,-0.9463,0.0139,-0.0139,0.1283,-2.8107,-0.062,0.9731,359.5915,182.8096
2.6822,2.6937,0.012,-0.168,0.0146,-1.0059,0.0185,-0.024,0.1349,-2.8137,-0.0622,0.9568,359.1451,182.3615
2.7352,2.759,0.024,-0.1123,0.04,-1.0078,0.0322,-0.0154,0.1408,-2.8166,-0.064,0.9447,359.7651,182.1576
2.7871,2.8098,0.023,-0.1748,0.0313,-1.0225,0.0362,-0.0014,0.1239,-2.8175,-0.0648,0.9338,0.1757,181.6926
2.8395,2.8611,0.022,-0.2012,0.0537,-0.9629,0.0479,0.0468,0.1289,-2.8166,-0.0645,0.9228,0.4472,181.4824
2.9064,2.9126,0.006,-0.1797,0.0371,-1.0166,0.0519,0.0464,0.1274,-2.8156,-0.0631,0.9068,0.0803,181.367
2.9583,2.9635,0.005,-0.1982,-0.002,-1.0205,0.059,0.0549,0.096,-2.8157,-0.0633,0.8953,0.1574,181.232
3.0097,3.0146,0.005,-0.2041,0.0361,-1.0674,0.0793,0.0567,0.081,-2.8158,-0.0639,0.8843,0.5289,181.1503
3.0661,3.0651,-0.001,-0.2012,0.0576,-0.9873,0.0786,0.0529,0.0973,-2.8142,-0.0639,0.8694,0.7014,180.9016
3.1181,3.1163,-0.002,-0.1807,0.0723,-0.9805,0.0735,0.0475,0.1247,-2.8133,-0.0636,0.8555,0.6121,181.1438
3.171,3.1703,-0.001,-0.1729,0.0215,-0.9961,0.0656,0.0365,0.1082,-2.8117,-0.0638,0.8406,0.5514,181.124
3.2204,3.2206,0.0,-0.1904,0.0273,-1.0303,0.0652,0.027,0.086,-2.8101,-0.064,0.8261,0.7429,180.9538
3.2738,3.2711,-0.003,-0.248,0.0332,-0.9824,0.0656,0.0231,0.0687,-2.8088,-0.0635,0.8107,0.2785,180.878
3.3417,3.3231,-0.019,-0.2363,0.0449,-1.0068,0.0633,0.0204,0.0384,-2.8085,-0.065,0.7886,0.524,181.3663
3.3916,3.374,-0.018,-0.2295,0.0303,-0.9814,0.0518,0.0101,0.0715,-2.8085,-0.0656,0.7707,0.1969,181.6899
3.446,3.4248,-0.021,-0.2324,0.0576,-0.9951,0.0444,-0.016,0.076,-2.8087,-0.0664,0.7446,0.0354,182.6344
3.5005,3.476,-0.025,-0.2529,0.0859,-0.9297,0.0266,-0.0664,0.0455,-2.8092,-0.0654,0.7208,359.7313,183.3862
3.5524,3.5274,-0.025,-0.2373,0.084,-1.0205,0.0187,-0.0723,0.0831,-2.8092,-0.063,0.6988,359.3064,184.4268
3.6048,3.628,0.023,-0.2783,0.0693,-1.0264,-0.0031,-0.0844,0.182,-2.8077,-0.0614,0.6803,359.3633,185.0036
3.6572,3.6804,0.023,-0.2568,0.0625,-1.0107,-0.0214,-0.0942,0.1544,-2.8045,-0.0605,0.661,359.364,184.4598
3.7121,3.6804,-0.032,-0.2568,0.0625,-1.0107,-0.0214,-0.0942,0.1544,-2.8025,-0.0602,0.6418,359.4815,184.3462
3.762,3.7457,-0.016,-0.1777,0.0215,-0.9824,-0.0253,-0.0734,0.133,-2.8011,-0.0595,0.6153,359.5912,184.8663
3.815,3.7987,-0.016,-0.1729,-0.0352,-0.9941,-0.0201,-0.0464,0.0633,-2.8005,-0.0588,0.5957,359.5894,185.5426
3.8694,3.8669,-0.003,-0.2373,0.0586,-0.9746,-0.0134,-0.031,0.0017,-2.8001,-0.058,0.5782,359.3693,186.1647
3.9208,3.9202,-0.001,-0.2305,0.0996,-0.9824,-0.0078,-0.0254,-0.0218,-2.7977,-0.0581,0.5626,358.8395,186.6645
3.9712,3.9859,0.015,-0.1738,0.1084,-1.0039,-0.012,-0.016,-0.0064,-2.7955,-0.0597,0.5481,358.911,186.8003
4.0246,4.0376,0.013,-0.1572,0.0596,-1.0303,-0.0339,-0.0078,0.0678,-2.7949,-0.062,0.5356,359.754,186.8098
4.0745,4.1048,0.03,-0.1621,0.0264,-0.9609,-0.0328,0.0361,0.0588,-2.7944,-0.0626,0.5234,0.4062,186.9691
4.1429,4.1557,0.013,-0.1523,0.0762,-0.9443,-0.0214,0.0698,0.0271,-2.7925,-0.0601,0.5053,359.9605,186.8564
4.1949,4.2069,0.012,-0.1758,0.0762,-1.0313,-0.0193,0.0812,-0.0122,-2.79,-0.0584,0.4848,359.59,186.6405
4.2458,4.2574,0.012,-0.1836,0.0566,-1.0986,-0.0121,0.0949,-0.0476,-2.7889,-0.0578,0.4692,359.4132,186.2799
4.2982,4.3081,0.01,-0.2363,0.0195,-1.0332,-0.005,0.0996,-0.0621,-2.7897,-0.0584,0.4558,359.6899,186.0456
4.3526,4.3593,0.007,-0.2256,0.0293,-0.9873,-0.0011,0.0874,-0.1329,-2.7915,-0.059,0.4437,0.0054,185.897
4.4065,4.4101,0.004,-0.1729,0.0859,-0.9678,-0.002,0.0691,-0.1762,-2.7932,-0.0593,0.43,359.8366,185.7968
4.4589,4.4617,0.003,-0.1768,0.0879,-0.9736,-0.0131,0.0472,-0.1374,-2.7953,-0.0601,0.414,359.8524,185.4169
4.5109,4.5133,0.002,-0.1973,0.0869,-1.0059,-0.0191,0.0361,-0.0981,-2.7991,-0.0612,0.391,359.7167,185.0007
4.5638,4.5644,0.001,-0.2539,0.0586,-0.9756,-0.0359,0.0242,0.0266,-2.8028,-0.0619,0.3698,359.5027,184.4505
4.6187,4.6152,-0.003,-0.2617,0.0645,-0.9775,-0.0196,0.0191,-0.0162,-2.806,-0.063,0.3486,359.3052,183.867
4.6701,4.6659,-0.004,-0.2529,0.082,-1.0029,-0.0158,0.006,-0.0305,-2.8093,-0.0643,0.3258,359.2198,183.296
4.72,4.717,-0.003,-0.2578,0.0635,-0.9844,-0.0151,-0.0478,-0.0777,-2.8127,-0.0646,0.3014,358.8286,182.7677
4.773,4.7673,-0.006,-0.2588,0.0518,-0.9756,-0.0202,-0.0785,-0.0953,-2.8167,-0.0631,0.2754,359.3252,181.9691
4.8269,4.8187,-0.008,-0.2852,0.0625,-0.9785,-0.0211,-0.1031,-0.0991,-2.8218,-0.0581,0.2522,358.3637,181.5951
4.8793,4.8691,-0.01,-0.3066,0.0527,-1.0381,-0.0194,-0.1153,-0.0919,-2.8304,-0.0549,0.222,357.7123,181.6616
4.9312,4.9208,-0.01,-0.2939,0.0576,-1.0127,-0.0177,-0.134,-0.0879,-2.8366,-0.0553,0.1984,357.9472,181.5186
4.9821,4.9714,-0.011,-0.1826,0.1113,-1.1162,-0.0123,-0.1215,-0.0569,-2.8427,-0.0552,0.1762,358.1159,181.3798
5.0345,5.0232,-0.011,-0.1895,0.1191,-0.9707,-0.0058,-0.0833,0.0487,-2.8475,-0.054,0.1575,357.8132,180.9451
5.086,5.0739,-0.012,-0.2383,0.0605,-0.9229,-0.009,-0.0684,0.1664,-2.8514,-0.0534,0.1413,357.474,180.7066
5.1389,5.1248,-0.014,-0.1895,0.041,-0.998,0.001,-0.0597,0.1532,-2.8555,-0.054,0.1273,357.5472,180.6714
5.1903,5.177,-0.013,-0.1494,0.042,-1.041,0.0122,-0.0531,0.133,-2.8578,-0.0554,0.1153,357.9429,180.1381
5.2427,5.2441,0.001,-0.1484,0.0576,-0.9805,0.0272,-0.0279,0.1153,-2.859,-0.0565,0.1044,358.1844,179.8233
5.2941,5.2953,0.001,-0.1367,0.0586,-0.9736,0.0425,0.0139,0.1464,-2.86,-0.0577,0.0893,358.3612,179.4174
5.3491,5.3463,-0.003,-0.1514,0.0059,-0.9902,0.0575,0.061,0.2004,-2.8606,-0.0586,0.0777,358.5105,178.9301
5.402,5.3973,-0.005,-0.1787,0.0146,-0.999,0.0688,0.0873,0.2057,-2.86,-0.0592,0.0681,358.778,178.4455
5.4539,5.4477,-0.006,-0.208,0.0391,-0.9922,0.0708,0.0899,0.1714,-2.86,-0.0587,0.0593,358.8138,178.0728
5.5088,5.4997,-0.009,-0.2031,0.0518,-1.0127,0.0794,0.0914,0.1874,-2.861,-0.0581,0.0516,358.6403,177.924
5.5617,5.5672,0.005,-0.2021,0.042,-1.0303,0.0863,0.1045,0.2403,-2.8628,-0.0585,0.0412,358.5428,177.9446
5.6136,5.6333,0.02,-0.1885,0.0791,-1.0146,0.0869,0.0923,0.2416,-2.8651,-0.0593,0.0335,358.5473,178.0902
