dt[s],sensor_dt[s],pos-sens_delta[ms],accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z,rot_x,rot_y
0.0549,0.062,0.007,-0.1895,0.0752,-1.0117,-0.1416,-0.0477,-0.1945,-2.7933,-0.0518,0.2104,0.4616,96.4138
0.1083,0.1119,0.004,-0.2061,0.0547,-1.0078,-0.1303,-0.0399,-0.1756,-2.7907,-0.0529,0.2118,0.7557,95.7835
0.1692,0.1643,-0.005,-0.2061,0.0391,-0.9814,-0.1176,-0.032,-0.1378,-2.7878,-0.0526,0.2127,0.7644,95.539
0.2286,0.2146,-0.014,-0.2139,0.0342,-0.9814,-0.1067,-0.0387,-0.091,-2.786,-0.0523,0.2128,0.499,96.204
0.2875,0.2671,-0.02,-0.2129,0.0127,-1.0244,-0.0861,-0.0453,-0.0305,-2.7828,-0.0525,0.2132,0.4374,96.094
0.3484,0.3698,0.021,-0.2002,0.1104,-1.0176,-0.0882,-0.0265,0.0097,-2.7792,-0.0539,0.2145,0.5683,96.5226
0.4118,0.4218,0.01,-0.2207,0.0537,-0.9961,-0.0743,-0.0126,0.0232,-2.7728,-0.056,0.2166,1.1628,95.643
0.4767,0.4723,-0.004,-0.1846,0.0869,-0.96,-0.055,-0.0132,0.0534,-2.7655,-0.0571,0.2187,1.4866,95.5322
0.5391,0.5228,-0.016,-0.2451,-0.0078,-0.8242,-0.04,-0.0106,0.0627,-2.7589,-0.0571,0.2204,1.2427,95.5565
0.603,0.6252,0.022,-0.2061,0.0645,-1.042,-0.0041,-0.014,0.0849,-2.7495,-0.0586,0.2207,1.2001,95.8132
0.6614,0.6761,0.015,-0.208,0.0615,-1.0059,0.0038,-0.0187,0.093,-2.7387,-0.0597,0.2187,1.704,96.0198
0.7223,0.7423,0.02,-0.2275,0.1064,-0.9727,0.0072,-0.0307,0.0805,-2.7271,-0.0615,0.2144,2.0189,96.7992
0.7797,0.7931,0.013,-0.2207,0.127,-1.0117,0.0087,-0.0359,0.0849,-2.7157,-0.0643,0.2092,2.7897,96.7681
0.8381,0.8445,0.006,-0.2178,0.127,-0.9746,-0.0247,-0.0317,0.0494,-2.6998,-0.0677,0.2058,2.7604,96.4354
0.896,0.8946,-0.001,-0.2383,0.1123,-1.0049,-0.0613,-0.0292,0.0097,-2.6838,-0.0703,0.2027,3.1233,96.8053
0.9535,0.946,-0.008,-0.2119,0.0596,-1.0176,-0.0886,-0.0246,-0.0316,-2.6653,-0.0725,0.2002,3.4665,97.5625
1.0059,0.9983,-0.008,-0.2686,0.0576,-0.9707,-0.0583,-0.0316,-0.0102,-2.6371,-0.0743,0.1948,3.1589,96.8833
1.0608,1.0485,-0.012,-0.251,0.1025,-0.9775,-0.0328,-0.0535,0.0016,-2.6124,-0.0733,0.1893,3.0336,96.3341
1.1117,1.1003,-0.011,-0.2666,0.085,-1.0146,-0.0128,-0.0664,0.0269,-2.588,-0.0711,0.1844,3.2879,96.2117
1.1671,1.1677,0.001,-0.2012,0.0693,-1.04,-0.0078,-0.0602,0.0254,-2.561,-0.0694,0.179,2.6464,95.8941
1.2225,1.2182,-0.004,-0.2422,0.0869,-1.0273,-0.0106,-0.048,0.0095,-2.521,-0.0704,0.1716,3.1341,95.1315
1.2779,1.2694,-0.008,-0.2197,0.0869,-1.0664,-0.0259,-0.0311,-0.0091,-2.4896,-0.0676,0.1658,2.9226,94.6395
1.3284,1.3217,-0.007,-0.251,0.082,-0.9482,-0.0363,-0.0251,-0.0147,-2.463,-0.0636,0.16,2.4475,94.9096
1.3948,1.3888,-0.006,-0.1465,0.0586,-1.1035,-0.0269,-0.0355,-0.003,-2.4291,-0.0601,0.1537,1.6939,95.03
1.4572,1.4412,-0.016,-0.124,0.0928,-1.0625,-0.0134,-0.0105,0.0069,-2.3956,-0.0604,0.1485,1.315,94.0825
1.5241,1.5436,0.02,-0.1309,0.043,-0.9688,0.0265,0.071,0.0231,-2.3658,-0.0594,0.1453,2.3523,93.3474
1.5885,1.611,0.022,-0.123,0.0049,-0.9824,0.0432,0.1084,0.035,-2.3366,-0.0561,0.1414,2.2822,93.6839
1.6534,1.6633,0.01,-0.123,0.0381,-1.0479,0.0478,0.1354,0.0217,-2.3029,-0.0593,0.1383,2.2872,93.7084
1.7058,1.7303,0.024,-0.1943,0.0557,-0.9424,0.0487,0.1501,0.0057,-2.2768,-0.0607,0.1365,2.6855,92.9037
1.7692,1.7818,0.013,-0.2119,0.0615,-0.9102,0.0451,0.1323,0.0,-2.2408,-0.0624,0.1357,3.125,92.7829
1.8346,1.8319,-0.003,-0.1768,0.0313,-1.0254,0.043,0.1076,0.0145,-2.1993,-0.0665,0.136,3.0499,93.1363
1.888,1.883,-0.005,-0.1904,0.0225,-0.9961,0.0441,0.0871,0.0235,-2.1643,-0.0687,0.1365,2.8427,93.012
1.9394,1.9337,-0.006,-0.249,0.0391,-0.959,0.0537,0.0699,0.0439,-2.1257,-0.0703,0.137,2.3291,92.9339
1.9938,1.9857,-0.008,-0.2412,0.0361,-1.0029,0.0746,0.0482,0.0787,-2.0854,-0.0702,0.1379,1.7662,92.9767
2.0472,2.0525,0.005,-0.2725,0.0273,-0.9893,0.0798,0.0344,0.0801,-2.0447,-0.0681,0.138,1.8668,92.9238
2.1046,2.1047,0.0,-0.2617,0.042,-1.0449,0.0814,-0.008,0.0922,-1.9999,-0.0553,0.1356,1.8653,92.6017
2.1566,2.1729,0.016,-0.2393,0.0771,-1.0586,0.0803,-0.0944,0.1163,-1.9649,-0.0499,0.1347,1.0907,91.8934
2.214,2.2238,0.01,-0.0049,0.1738,-1.3193,0.0574,-0.0974,0.0828,-1.9289,-0.0525,0.1328,0.8713,92.0105
2.2669,2.2914,0.024,-0.1279,0.0107,-0.8486,0.0201,-0.0309,-0.0021,-1.9002,-0.0521,0.1288,1.5862,93.2808
2.3188,2.343,0.024,-0.1914,0.0342,-0.792,-0.0119,-0.0193,-0.0328,-1.8626,-0.0489,0.1238,1.9347,94.0665
2.3767,2.3935,0.017,-0.0674,0.1416,-1.0938,-0.0162,-0.018,-0.036,-1.8302,-0.0498,0.1188,1.5202,94.1574
2.4351,2.4439,0.009,-0.123,0.1289,-1.0771,-0.0402,0.0061,-0.0648,-1.7999,-0.0508,0.1141,1.7811,94.091
2.4895,2.4946,0.005,-0.1758,0.0684,-0.9639,-0.0577,0.0312,-0.0985,-1.7581,-0.0514,0.1081,1.9034,93.9153
2.543,2.5463,0.003,-0.1797,0.0449,-0.9629,-0.083,0.045,-0.1345,-1.7226,-0.0544,0.1021,2.1845,93.969
2.5959,2.5967,0.001,-0.1855,0.0215,-0.9883,-0.0857,0.0551,-0.1584,-1.6868,-0.0594,0.096,2.1954,94.2799
2.6508,2.6491,-0.002,-0.2275,0.0703,-0.9336,-0.0704,0.0663,-0.166,-1.6487,-0.0638,0.0904,2.1235,94.2535
2.7052,2.6992,-0.006,-0.2432,0.0928,-0.9248,-0.063,0.0624,-0.1565,-1.5975,-0.0659,0.0819,1.9859,94.331
2.7571,2.765,0.008,-0.25,0.0908,-0.9756,-0.076,0.0499,-0.1734,-1.5544,-0.065,0.0751,0.9611,94.0277
