dt[s],sensor_dt[s],pos-sens_delta[ms],accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z,rot_x,rot_y
0.0673,0.108,0.041,0.0479,-0.0068,0.0121,0.0043,-0.0041,-0.0024,-0.0168,0.1005,0.2045,0.1007,0.6439
0.1337,0.1577,0.024,0.0312,-0.0066,0.0101,0.0065,-0.0041,-0.0013,-0.0165,0.1004,0.2057,0.1232,0.7544
0.2046,0.2093,0.005,0.0418,-0.0188,0.0099,0.0053,-0.0039,-0.0019,-0.0184,0.0985,0.2078,0.5927,0.3271
0.2725,0.2605,-0.012,0.0386,0.0313,0.0222,0.0251,-0.0156,-0.0082,-0.0198,0.098,0.2094,0.8002,0.2127
0.3404,0.3638,0.023,0.052,-0.0247,0.0252,0.0326,-0.0051,0.0026,-0.0231,0.0982,0.2125,0.7269,359.7996
0.4068,0.4151,0.008,0.0562,-0.024,0.0158,0.0393,-0.0032,0.0116,-0.0258,0.0985,0.2168,0.6098,359.9198
0.4762,0.4668,-0.009,0.0506,0.0123,-0.0124,0.0424,-0.002,0.0146,-0.0295,0.0983,0.2227,0.6227,0.2657
0.5466,0.5334,-0.013,0.0377,0.0074,0.0213,0.0429,0.0045,0.0179,-0.0346,0.0971,0.2302,0.6527,0.5789
0.6185,0.6362,0.018,0.0078,0.0117,0.0276,0.0204,0.0039,0.0131,-0.0414,0.0947,0.2424,0.7826,1.2688
0.6874,0.6866,-0.001,0.0027,-0.021,0.0296,0.0024,0.0013,0.0053,-0.0464,0.0932,0.2535,0.3814,2.0314
0.7408,0.7378,-0.003,0.0334,-0.0257,0.0307,-0.0091,-0.009,0.0041,-0.0503,0.0914,0.2627,359.3826,2.2449
0.7922,0.7888,-0.003,0.0627,-0.0343,0.0402,-0.0016,-0.0218,0.0087,-0.0534,0.0882,0.2768,0.8991,1.9457
0.8411,0.8403,-0.001,-0.0346,-0.0114,0.0141,-0.0014,-0.0311,0.0088,-0.0536,0.0911,0.2906,0.8748,2.3417
0.892,0.8911,-0.001,0.0093,0.0375,0.0203,-0.0075,-0.0305,0.0054,-0.0551,0.0932,0.3074,359.9106,2.5432
