dt[s],sensor_dt[s],pos-sens_delta[ms],accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z,rot_x,rot_y
0.0529,0.061,0.008,0.0292,-0.0164,0.0432,-0.1015,-0.0632,-0.0364,0.0924,0.0402,0.18,2.5524,5.1431
0.1028,0.1105,0.008,0.0171,-0.0092,0.0441,-0.0742,-0.0467,-0.0246,0.101,0.0381,0.183,2.6102,5.0687
0.1547,0.1643,0.01,-0.0076,0.0049,0.0282,-0.0581,-0.0202,-0.0188,0.1083,0.037,0.1854,2.6517,4.7367
0.2041,0.2174,0.013,0.0167,-0.0205,0.0514,-0.0716,-0.008,-0.023,0.1138,0.0372,0.1884,2.314,4.4407
0.2595,0.2812,0.022,0.0047,-0.0125,0.0399,-0.0526,-0.007,-0.014,0.119,0.0366,0.193,1.9992,4.1173
0.315,0.3348,0.02,0.0638,0.0144,0.0472,-0.029,-0.0046,-0.0021,0.1234,0.0359,0.1969,2.3073,3.9634
0.3649,0.3859,0.021,0.0507,-0.008,0.0863,0.0286,-0.0037,0.0151,0.1277,0.0346,0.2025,2.0818,4.0332
0.4213,0.4376,0.016,0.0395,-0.0318,0.0625,0.0441,-0.0079,0.0169,0.1319,0.0314,0.2125,2.4627,3.4275
0.4747,0.5044,0.03,0.0315,-0.03,0.0834,0.0546,-0.0262,0.0254,0.1349,0.0308,0.2204,3.1831,3.5813
0.5256,0.5044,-0.021,0.0315,-0.03,0.0834,0.0546,-0.0262,0.0254,0.138,0.0317,0.2288,2.9305,3.6368
0.5815,0.6062,0.025,0.0168,0.0205,0.0357,0.0535,-0.0559,0.0453,0.1411,0.0328,0.2363,3.2643,4.0275
0.6384,0.6569,0.019,0.0401,0.0522,0.0367,0.045,-0.0494,0.0382,0.1458,0.0347,0.2459,3.4473,4.381
0.6934,0.7077,0.014,-0.0086,-0.007,0.0367,0.0347,-0.0353,0.0401,0.1486,0.0388,0.2525,3.7798,4.4923
0.7498,0.7588,0.009,-0.0037,0.0508,-0.0029,0.0285,-0.0262,0.0348,0.1512,0.043,0.2589,3.0097,5.0019
0.8062,0.81,0.004,0.0693,0.0178,-0.013,0.0213,-0.012,0.0261,0.1527,0.0459,0.2682,2.9713,4.7776
0.8566,0.8609,0.004,0.0148,0.0775,-0.0147,0.0204,0.0018,0.0225,0.153,0.0468,0.2751,2.7272,4.8189
0.911,0.9117,0.001,0.0568,-0.0378,0.0087,0.0333,0.0248,0.0175,0.1521,0.0451,0.2801,3.0846,4.3343
0.9614,0.9633,0.002,0.0529,-0.0289,-0.0127,0.049,0.0279,0.0125,0.1522,0.0443,0.2844,3.188,4.2898
1.0134,1.0151,0.002,0.0341,-0.0618,-0.0248,0.042,0.0383,0.0078,0.1533,0.0434,0.2881,3.6705,4.1309
1.0663,1.0657,-0.001,0.031,-0.0367,-0.0234,0.0321,0.0546,0.0063,0.1561,0.0423,0.2926,3.4872,4.3229
1.1182,1.1164,-0.002,0.0043,-0.0275,-0.0302,0.0259,0.0694,0.0039,0.1583,0.0415,0.2985,3.8643,3.8922
1.1691,1.1673,-0.002,-0.0567,0.0246,-0.0096,0.0157,0.085,-0.0052,0.161,0.0417,0.3077,3.8284,4.0833
1.22,1.2181,-0.002,-0.0155,-0.0375,0.0342,-0.0054,0.0935,-0.0144,0.1635,0.0427,0.3166,4.1802,4.3375
1.2754,1.2691,-0.006,0.0239,0.0472,0.0245,-0.0299,0.0784,-0.0178,0.1639,0.0432,0.3277,4.3573,4.3768
1.3269,1.3199,-0.007,0.0127,-0.019,0.0514,-0.029,0.0637,-0.0131,0.1642,0.0432,0.3405,5.0184,4.3477
1.3793,1.387,0.008,0.0173,0.0089,0.0632,-0.0144,0.0387,-0.0066,0.1653,0.0441,0.3561,4.8403,4.9562
1.4292,1.4377,0.008,0.0217,-0.0429,0.0794,-0.0101,0.0107,0.0007,0.1675,0.0429,0.3758,4.8866,5.2921
1.4846,1.4888,0.004,0.0103,0.0014,0.0818,-0.0063,-0.0475,0.012,0.1705,0.0405,0.3995,4.3492,5.9462
1.536,1.5432,0.007,-0.0148,-0.0573,0.1062,-0.0034,-0.0769,0.0213,0.1734,0.0351,0.4357,4.5711,6.369
1.5944,1.609,0.015,-0.015,-0.0475,0.0897,-0.0271,-0.1053,0.0193,0.1736,0.0278,0.487,3.5531,7.0881
1.6504,1.6605,0.01,0.0149,-0.1022,0.1202,-0.0423,-0.1275,0.0143,0.1726,0.0201,0.5328,3.1441,7.3486
1.7033,1.7114,0.008,0.066,-0.0384,0.1764,-0.035,-0.1669,0.0144,0.1735,0.0125,0.5778,2.7401,8.0691
1.7532,1.7628,0.01,0.0658,-0.0725,0.2015,-0.0208,-0.2128,0.0154,0.1739,0.0064,0.6308,2.4149,8.0394
1.8041,1.8138,0.01,0.0052,-0.0713,0.2099,-0.0017,-0.2605,0.031,0.1734,0.0033,0.6925,1.3711,7.617
1.856,1.8647,0.009,0.0419,0.0014,0.1844,0.0284,-0.2818,0.0305,0.1724,0.0034,0.7552,1.5772,6.6932
1.9095,1.9157,0.006,0.0995,0.0675,0.1685,0.0423,-0.281,0.0234,0.1729,0.0135,0.8073,1.8273,5.6318
1.9599,1.9677,0.008,0.0681,0.0443,0.1572,0.0714,-0.2786,0.01,0.1749,0.0242,0.8558,1.1873,7.3605
2.0123,2.0349,0.023,-0.0299,0.3153,-0.1745,0.0651,-0.1973,-0.0008,0.1768,0.0336,0.8981,1.9085,6.652
2.0652,2.0863,0.021,-0.065,0.1042,-0.0813,0.0246,-0.0812,-0.0372,0.1828,0.0429,0.9497,3.1359,6.8054
2.1201,2.151,0.031,-0.0529,0.0427,-0.1716,-0.006,0.0393,-0.075,0.1892,0.047,0.9952,4.0799,7.0074
2.177,2.203,0.026,-0.0145,-0.161,-0.0253,-0.0393,0.1204,-0.1087,0.1957,0.0449,1.0421,4.4168,7.2561
2.2264,2.203,-0.023,-0.0145,-0.161,-0.0253,-0.0393,0.1204,-0.1087,0.2002,0.0371,1.0878,4.4809,6.9141
2.2799,2.2548,-0.025,-0.0345,-0.1397,0.007,-0.058,0.1332,-0.117,0.2035,0.0231,1.1351,4.5762,6.7314
2.3343,2.3563,0.022,0.0252,-0.1962,-0.0412,-0.0812,0.1351,-0.1217,0.2088,-0.0008,1.2075,5.046,7.0164
