dt[s],sensor_dt[s],pos-sens_delta[ms],accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z,rot_x,rot_y
0.0519,0.088,0.036,-0.2129,0.0205,-0.9727,-0.1657,-0.0964,-0.3534,-2.8469,-0.0788,0.3329,359.5191,3.9248
0.1033,0.088,-0.015,-0.2129,0.0205,-0.9727,-0.1657,-0.0964,-0.3534,-2.8423,-0.0809,0.3406,359.7736,2.9703
0.1557,0.1379,-0.018,-0.249,0.0391,-1.0273,-0.1311,-0.0671,-0.3013,-2.8372,-0.0826,0.3484,359.6525,2.3468
0.2066,0.1893,-0.017,-0.2461,0.0781,-1.0156,-0.0934,-0.053,-0.2195,-2.8316,-0.084,0.3563,358.8334,2.2751
0.261,0.2421,-0.019,-0.2393,0.0518,-0.9844,-0.0749,-0.0434,-0.1508,-2.8278,-0.0867,0.3639,359.2402,2.5292
0.3135,0.2926,-0.021,-0.2471,-0.0049,-0.9785,-0.0941,-0.0634,-0.0983,-2.8269,-0.0867,0.3714,359.8607,2.3893
0.3649,0.3437,-0.021,-0.2314,-0.0146,-0.9844,-0.0988,-0.091,-0.0118,-2.8257,-0.0857,0.3799,0.3585,2.199
0.4163,0.3945,-0.022,-0.2451,0.0234,-0.9893,-0.0686,-0.0812,0.0201,-2.824,-0.0839,0.3906,1.7077,1.9643
0.4712,0.4456,-0.026,-0.2393,0.0645,-1.0107,-0.0431,-0.0627,0.0394,-2.8211,-0.0777,0.4082,1.6827,2.2018
0.5241,0.5486,0.024,-0.2412,-0.0566,-1.0303,-0.0167,-0.0619,0.092,-2.8183,-0.0736,0.4258,1.2061,2.5617
0.5781,0.5992,0.021,-0.2393,-0.0098,-1.042,-0.0005,-0.0533,0.0999,-2.8166,-0.0731,0.4439,1.0462,3.0057
0.6275,0.651,0.024,-0.2764,0.0107,-0.9912,0.0169,-0.0398,0.1054,-2.8156,-0.0759,0.4646,0.9954,3.0793
0.6799,0.7024,0.023,-0.2529,0.0898,-1.127,0.0306,-0.0349,0.0975,-2.8141,-0.0812,0.488,1.3087,3.4199
0.7323,0.7533,0.021,-0.2676,0.0791,-1.0049,0.0228,-0.032,0.0983,-2.8123,-0.0886,0.5251,1.7794,3.8293
0.7867,0.8043,0.018,-0.249,0.0381,-0.9482,0.0158,-0.0398,0.105,-2.8113,-0.092,0.5606,1.3571,3.8949
0.8411,0.8563,0.015,-0.2559,-0.0068,-0.8838,0.0109,-0.0361,0.0908,-2.8108,-0.0933,0.6012,0.2964,5.1114
0.8925,0.9237,0.031,-0.2988,0.0176,-0.875,0.022,-0.0465,0.0715,-2.8119,-0.0934,0.6411,359.4068,4.7244
0.948,0.9237,-0.024,-0.2988,0.0176,-0.875,0.022,-0.0465,0.0715,-2.8106,-0.0922,0.6739,1.2683,4.7823
1.0019,1.0261,0.024,-0.2988,0.0068,-1.0537,0.0223,-0.0786,0.0731,-2.8104,-0.0825,0.7129,0.5869,4.3285
1.0538,1.0261,-0.028,-0.2988,0.0068,-1.0537,0.0223,-0.0786,0.0731,-2.8113,-0.0814,0.7438,359.1702,4.841
1.1062,1.0934,-0.013,-0.3369,-0.0303,-1.0781,0.0252,-0.105,0.0826,-2.8117,-0.0792,0.7706,359.8041,4.8075
1.1616,1.1451,-0.016,-0.2686,-0.0479,-1.0176,0.0351,-0.0979,0.0739,-2.8116,-0.0804,0.7954,0.448,4.8131
