dt[s],sensor_dt[s],pos-sens_delta[ms],accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z,rot_x,rot_y
0.0539,0.097,0.043,0.0283,0.0502,-0.0032,0.0583,0.0215,-0.003,0.0166,0.0984,0.2339,0.2793,0.2487
0.1043,0.097,-0.007,0.0283,0.0502,-0.0032,0.0583,0.0215,-0.003,0.0165,0.0977,0.2357,0.4084,0.3049
0.1597,0.1479,-0.012,0.0675,0.0044,0.0301,0.0446,0.0152,-0.0069,0.0163,0.0972,0.238,0.3945,0.3723
0.2116,0.1987,-0.013,0.0245,-0.0358,0.0139,0.017,0.0067,-0.01,0.0167,0.0972,0.2412,0.2679,0.4325
0.2655,0.2508,-0.015,0.0352,-0.0453,0.0403,0.0052,-0.0107,-0.0079,0.0155,0.0983,0.246,0.0234,0.2264
0.317,0.3015,-0.016,0.0306,-0.0039,0.023,-0.002,-0.0296,0.0031,0.0137,0.0988,0.2518,359.6756,359.8764
0.3679,0.3527,-0.015,-0.0108,0.0108,0.0414,-0.0046,-0.0386,0.0064,0.0119,0.099,0.2581,359.394,0.085
0.4348,0.4541,0.019,0.0457,0.0274,0.0443,-0.0187,-0.0601,0.0011,0.0061,0.0977,0.2687,359.0005,359.4588
0.5007,0.5047,0.004,0.0625,-0.035,0.0574,-0.0149,-0.0647,0.0025,-0.0016,0.0943,0.2809,359.2118,359.8527
0.5526,0.5577,0.005,0.0227,-0.0253,0.0491,-0.0088,-0.0722,0.0074,-0.0085,0.0923,0.2918,358.8251,359.3796
0.6085,0.6082,-0.0,0.0698,-0.0277,0.0476,-0.0053,-0.0754,0.0098,-0.012,0.0877,0.3055,358.4831,0.2711
0.6794,0.6603,-0.019,0.0299,-0.0678,0.0809,0.0061,-0.0855,0.022,-0.0147,0.0848,0.3234,359.2986,0.9124
0.7283,0.7113,-0.017,0.1165,-0.0039,0.0907,0.018,-0.0995,0.0287,-0.0168,0.0868,0.3401,359.2115,1.1445
0.7877,0.8136,0.026,-0.0705,-0.0311,0.0893,0.0105,-0.0851,0.0281,-0.0182,0.0908,0.3679,0.3444,0.6908
0.8411,0.8646,0.024,0.0047,0.0857,0.1115,-0.0382,-0.0867,0.0036,-0.0161,0.0951,0.391,0.3451,0.8867
0.893,0.9147,0.022,0.0318,-0.0018,0.1812,-0.0573,-0.1127,-0.0077,-0.0147,0.0954,0.419,0.4132,0.9613
0.948,0.9654,0.017,-0.0271,0.0175,0.1313,-0.0524,-0.1444,-0.011,-0.0123,0.0911,0.4498,0.2527,1.0551
0.9994,1.0167,0.017,-0.0447,-0.001,0.0715,-0.0592,-0.135,-0.0274,-0.0098,0.0868,0.4864,0.1976,0.8659
1.0513,1.0823,0.031,-0.0486,-0.0803,0.0893,-0.075,-0.1249,-0.0238,-0.0068,0.0843,0.5277,0.4607,0.5077
1.1042,1.0823,-0.022,-0.0486,-0.0803,0.0893,-0.075,-0.1249,-0.0238,-0.0026,0.0814,0.5904,0.2551,359.6629
1.1566,1.1335,-0.023,-0.0066,-0.1725,0.149,-0.095,-0.1224,-0.0268,-0.0008,0.0787,0.6467,357.9517,359.0034
1.213,1.2356,0.023,-0.0052,-0.0879,0.197,-0.0725,-0.1912,0.0046,0.0003,0.0764,0.697,0.5494,358.1744
1.265,1.2356,-0.029,-0.0052,-0.0879,0.197,-0.0725,-0.1912,0.0046,0.0029,0.0847,0.7395,358.64,357.6101
1.3174,1.2951,-0.022,-0.0445,0.0688,0.1049,-0.0681,-0.2009,0.0092,0.0037,0.0899,0.7773,359.0621,358.0418
1.3683,1.3475,-0.021,-0.0744,0.015,0.1011,-0.0982,-0.1747,-0.0014,0.0029,0.095,0.814,359.9196,357.5387
1.4222,1.3988,-0.023,-0.0406,0.2565,-0.1343,-0.1052,-0.1369,-0.0046,0.0015,0.1032,0.8638,0.6306,356.83
1.4736,1.4499,-0.024,-0.041,0.1917,-0.1478,-0.0774,-0.0716,-0.0023,-0.0002,0.1053,0.9062,0.669,356.844
1.5281,1.5511,0.023,0.0185,0.0206,-0.1105,-0.0445,0.0859,0.0011,-0.003,0.1038,0.9482,0.7508,356.6484
1.579,1.6021,0.023,0.0291,0.0121,-0.0618,-0.0329,0.1851,0.0044,-0.0049,0.0975,0.9898,1.137,356.7107
1.6304,1.6545,0.024,0.0018,-0.1046,0.0124,-0.0108,0.1584,0.0331,-0.0075,0.0896,1.0347,1.93,357.1534
