dt[s],sensor_dt[s],pos-sens_delta[ms],accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z,rot_x,rot_y
0.0733,0.0719,-0.001,-0.0032,-0.0195,0.0021,0.0296,-0.027,0.0217,0.0897,0.0546,0.0788,3.8028,0.9544
0.1437,0.1363,-0.007,-0.0116,0.0207,0.0143,0.0052,-0.0199,0.0134,0.0857,0.056,0.0859,3.5954,359.8767
0.1981,0.1876,-0.011,0.0022,0.0049,0.0194,0.0036,-0.0173,0.0174,0.0839,0.0569,0.0936,3.3273,358.7763
0.2685,0.2547,-0.014,-0.0066,-0.0114,-0.0097,0.0038,-0.0128,0.0138,0.0884,0.0576,0.0991,3.0592,359.1672
0.3389,0.3566,0.018,0.0348,-0.0103,0.0212,0.014,-0.015,0.0095,0.0914,0.0557,0.1092,3.1318,358.5093
0.4078,0.4073,-0.001,0.0663,0.0472,0.034,0.0244,-0.0179,0.0082,0.0963,0.0561,0.1212,2.4099,358.5678
0.4637,0.474,0.01,-0.0669,-0.0211,0.0299,0.0261,-0.0388,0.0033,0.1002,0.0566,0.1368,0.5424,359.2024
0.5166,0.5241,0.008,-0.077,0.0143,0.0235,0.0148,-0.0372,-0.0006,0.0996,0.0544,0.1531,1.9053,358.3192
0.5666,0.5775,0.011,-0.0445,-0.0533,0.0693,-0.0156,-0.0457,-0.0019,0.0977,0.0558,0.1707,2.5017,358.3094
0.6389,0.6282,-0.011,-0.0421,-0.0288,0.0491,-0.0414,-0.0508,-0.002,0.095,0.0557,0.1992,1.7924,358.2947
0.7093,0.73,0.021,0.0195,-0.0327,0.1079,-0.0354,-0.072,0.0091,0.0965,0.0498,0.2405,2.6872,357.6729
0.7638,0.7812,0.017,0.0557,-0.0778,0.1183,-0.0198,-0.1119,0.0116,0.0969,0.0453,0.2688,2.4908,358.1608
0.8237,0.8332,0.01,0.0484,0.0432,0.1111,-0.0092,-0.1199,0.0105,0.0965,0.0397,0.2991,2.4566,358.5206
0.8781,0.8842,0.006,0.0249,-0.011,0.1252,0.0236,-0.1409,0.0146,0.0948,0.033,0.346,2.3154,358.8353
0.931,0.9357,0.005,0.0022,-0.1449,0.1136,0.0303,-0.1691,0.0131,0.0923,0.0284,0.3908,2.2931,359.329
0.9849,0.9867,0.002,-0.0055,-0.0386,0.0834,0.0255,-0.1774,0.0143,0.0875,0.0264,0.4386,2.0232,359.1161
1.0388,1.0543,0.016,-0.009,-0.0672,0.148,0.0101,-0.1844,0.0153,0.0831,0.0277,0.4867,1.7669,359.1436
1.0972,1.1054,0.008,0.0467,-0.0248,0.1674,-0.0033,-0.1896,0.0172,0.0785,0.0359,0.5514,3.1446,359.9395
1.1596,1.1564,-0.003,0.0309,-0.0421,0.193,0.0128,-0.2213,0.0245,0.0735,0.0502,0.6138,359.1918,359.3923
1.2165,1.2069,-0.01,0.0331,0.0437,0.197,0.0179,-0.2323,0.0262,0.0711,0.0549,0.6562,1.1022,359.8093
1.269,1.274,0.005,0.0676,0.0876,0.1111,0.0971,-0.2173,0.0253,0.0713,0.0628,0.6904,1.5828,359.7603
1.3244,1.3269,0.002,-0.0093,0.0367,0.1348,0.1069,-0.2044,0.0242,0.0718,0.0648,0.7357,2.5269,359.9158
1.3798,1.3942,0.014,-0.0099,0.3015,-0.2036,0.0613,-0.0742,0.0085,0.074,0.0627,0.7766,3.0725,0.351
1.4347,1.4453,0.011,0.0057,-0.1111,-0.0449,0.0437,-0.0353,0.0007,0.0765,0.0576,0.8196,2.3469,0.3749
1.4851,1.4961,0.011,-0.0921,0.0408,-0.1753,0.0108,0.0861,-0.0115,0.0802,0.0479,0.8632,2.6804,0.102
1.537,1.5464,0.009,-0.0385,0.0059,-0.1358,-0.026,0.1678,-0.022,0.0846,0.0378,0.9103,2.4783,0.0743
