dt[s],sensor_dt[s],pos-sens_delta[ms],accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z,rot_x,rot_y
0.0519,0.132,0.08,0.0353,-0.0119,0.0352,-0.0257,-0.0158,-0.0418,0.1016,0.0423,0.1568,1.6595,3.1805
0.1123,0.132,0.02,0.0353,-0.0119,0.0352,-0.0257,-0.0158,-0.0418,0.1027,0.0415,0.159,1.7453,2.8012
0.1702,0.1825,0.012,0.0543,-0.0002,0.0189,-0.0164,-0.0143,-0.0385,0.1046,0.0426,0.1622,1.4364,2.8795
0.2286,0.2342,0.006,0.0953,-0.03,0.0521,-0.0091,-0.0189,-0.0312,0.1073,0.0426,0.1658,1.2526,2.7271
0.2885,0.287,-0.002,0.0421,-0.0426,0.0367,0.0032,-0.0302,-0.0205,0.1113,0.041,0.1697,1.6568,2.6489
0.3479,0.3381,-0.01,-0.0041,-0.0049,0.0138,0.0033,-0.0243,-0.015,0.1148,0.0393,0.1733,1.7756,2.6363
0.4028,0.3884,-0.014,-0.0372,-0.0168,-0.004,0.0,-0.016,0.0062,0.1194,0.0381,0.1789,1.8083,2.4627
0.4592,0.4391,-0.02,0.0155,0.0218,0.046,-0.0126,-0.0126,0.0165,0.1245,0.0377,0.1855,1.1229,2.3654
0.5256,0.5412,0.016,-0.0391,-0.0246,0.0557,-0.065,-0.0096,0.0276,0.1305,0.0351,0.1945,1.4321,2.4042
0.5845,0.5921,0.008,0.0587,-0.0455,0.0671,-0.0725,-0.0217,0.041,0.1385,0.0355,0.2028,0.4514,2.6877
0.6394,0.6588,0.019,-0.0001,-0.0161,0.0165,-0.0583,-0.0311,0.0572,0.1444,0.0339,0.2154,0.4393,2.9371
0.6959,0.7099,0.014,-0.0244,0.0045,0.0444,-0.0512,-0.0326,0.0659,0.1473,0.0363,0.2257,0.5545,2.7081
0.7543,0.7632,0.009,-0.0045,0.0109,0.0613,-0.0559,-0.0311,0.0705,0.1453,0.0384,0.2438,1.6991,2.5762
0.8072,0.8133,0.006,-0.0333,-0.0639,0.0718,-0.0608,-0.043,0.0756,0.1442,0.0412,0.2623,2.8519,2.7043
0.8621,0.8652,0.003,-0.0595,0.0338,0.0293,-0.0672,-0.0524,0.0776,0.1439,0.0427,0.2858,2.5277,3.1451
0.9205,0.916,-0.004,0.0059,-0.0295,0.0755,-0.0983,-0.0474,0.0791,0.1439,0.0381,0.3196,2.9623,3.3964
