dt[s],sensor_dt[s],pos-sens_delta[ms],accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z,rot_x,rot_y
0.0668,0.0597,-0.007,-0.1621,0.0078,-0.9941,0.0646,-0.0435,0.0513,-0.023,-0.0652,0.0233,2.1176,0.6806
0.1218,0.1097,-0.012,-0.1748,0.0166,-1.0303,0.0513,-0.0577,0.0534,-0.0244,-0.0656,0.0227,2.1803,1.2436
0.1911,0.2118,0.021,-0.1445,0.1182,-1.0146,0.0276,-0.0406,0.0346,-0.0262,-0.0678,0.0245,2.8714,1.202
0.2531,0.2635,0.01,-0.1709,0.0684,-0.9941,-0.0225,-0.0243,0.018,-0.0252,-0.0664,0.0248,2.6373,1.4263
0.3269,0.3141,-0.013,-0.1621,0.085,-1.0098,-0.0408,-0.0192,0.0118,-0.025,-0.0658,0.026,2.3767,1.9039
0.3973,0.3671,-0.03,-0.1729,0.0586,-0.9668,-0.0455,-0.0151,0.0146,-0.025,-0.0653,0.0277,2.1247,1.4981
0.4662,0.4821,0.016,-0.165,0.043,-1.0439,-0.0609,-0.0166,0.013,-0.0254,-0.065,0.0285,2.3331,1.717
0.5411,0.5333,-0.008,-0.1445,0.1064,-1.0098,-0.0803,-0.0111,0.0054,-0.0269,-0.0654,0.031,2.1856,1.7067
0.6115,0.6367,0.025,-0.1631,0.0566,-0.998,-0.1068,0.0082,-0.009,-0.0299,-0.0656,0.0369,2.4478,2.2679
0.6789,0.6879,0.009,-0.1611,0.0488,-1.0205,-0.1121,0.0136,-0.0113,-0.0338,-0.064,0.0439,2.0967,2.1541
0.7463,0.7392,-0.007,-0.1787,0.0537,-1.0186,-0.1004,0.0174,-0.0094,-0.0392,-0.0636,0.0528,1.7935,2.1432
0.8192,0.8415,0.022,-0.2197,0.0264,-1.0078,-0.0668,0.0056,0.0092,-0.0442,-0.0637,0.0621,1.6623,2.2953
0.8886,0.8944,0.006,-0.1836,0.0244,-1.0459,-0.0437,-0.0147,0.0244,-0.0479,-0.0645,0.073,0.904,2.655
0.9619,0.9586,-0.003,-0.2031,0.0352,-0.9893,-0.0007,-0.0377,0.0381,-0.0488,-0.0633,0.0889,0.98,3.688
1.0119,1.0094,-0.002,-0.1934,0.0166,-0.9766,0.0234,-0.0415,0.0414,-0.047,-0.0593,0.0996,0.783,3.6994
1.0808,1.0629,-0.018,-0.1777,0.0615,-0.9941,0.026,-0.0319,0.0352,-0.045,-0.0583,0.1185,0.2721,3.5667
1.1317,1.1132,-0.018,-0.25,0.1123,-0.9961,0.0261,-0.0325,0.0333,-0.0417,-0.0594,0.134,0.3692,3.9994
1.2036,1.2159,0.012,-0.2129,0.084,-1.0713,0.0088,-0.0636,0.0497,-0.0365,-0.0593,0.1615,359.8684,4.4006
1.2724,1.2675,-0.005,-0.2646,0.0527,-0.9707,-0.0184,-0.0754,0.0567,-0.0326,-0.0599,0.1818,0.0126,4.5532
1.3438,1.3689,0.025,-0.2461,0.083,-1.0088,-0.0116,-0.1118,0.0753,-0.0259,-0.0616,0.2145,0.2657,4.8887
