dt[s],sensor_dt[s],pos-sens_delta[ms],accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z,rot_x,rot_y
0.0698,0.0708,0.001,0.0544,-0.0442,0.0202,0.018,0.0007,0.0177,-0.0081,0.096,0.1039,1.6184,357.1815
0.1412,0.1326,-0.009,-0.0159,0.0124,0.0255,0.0102,-0.0117,0.0198,-0.0067,0.0956,0.1094,1.9982,357.0671
0.2161,0.2375,0.021,-0.0395,-0.0069,0.0052,-0.0022,-0.0269,0.0171,-0.0036,0.0943,0.1153,2.3227,357.5297
0.2865,0.2876,0.001,-0.004,0.0247,0.027,-0.0075,-0.0274,0.0203,-0.0019,0.0938,0.1234,2.5436,357.3125
0.3604,0.3386,-0.022,-0.0344,-0.0247,0.0422,-0.0146,-0.0408,0.0388,0.0014,0.0934,0.1342,2.1464,357.4159
0.4308,0.4408,0.01,-0.0533,-0.0364,0.027,-0.0511,-0.0428,0.0475,0.0057,0.0912,0.147,2.1727,357.4139
0.5002,0.4914,-0.009,0.0094,-0.0095,0.046,-0.0537,-0.0495,0.0489,0.0109,0.0909,0.1616,1.8405,357.2598
0.5735,0.5932,0.02,-0.0077,-0.0121,0.0227,-0.0344,-0.0562,0.0552,0.0166,0.0901,0.1778,1.8003,357.1739
0.6489,0.6449,-0.004,-0.0459,-0.0367,0.0551,-0.042,-0.0583,0.0575,0.0239,0.0878,0.2009,1.5498,357.2422
0.7038,0.6953,-0.008,-0.0195,0.0181,0.0488,-0.0654,-0.0635,0.0449,0.0268,0.0864,0.2165,1.6696,357.0263
0.7533,0.7474,-0.006,0.0116,0.0119,0.0455,-0.0464,-0.0669,0.0476,0.0284,0.0862,0.2333,1.2355,356.8838
0.8192,0.8126,-0.007,-0.0193,-0.0275,0.0535,-0.024,-0.0629,0.0454,0.0278,0.0851,0.2582,2.3382,356.8436
0.8811,0.8637,-0.017,-0.0243,-0.0019,0.0175,-0.0208,-0.0553,0.0451,0.0274,0.087,0.2872,2.0496,357.3164
0.935,0.9163,-0.019,0.0369,-0.0103,0.0389,-0.0095,-0.0536,0.0488,0.0267,0.0872,0.3107,2.4052,356.9581
0.9864,0.9679,-0.019,0.0517,0.0388,0.0477,-0.0048,-0.0448,0.0444,0.0249,0.0865,0.3362,2.2952,356.6577
1.0388,1.0186,-0.02,0.0646,-0.0336,0.0838,0.0343,-0.0396,0.0491,0.0226,0.0828,0.3656,2.7229,356.745
1.0917,1.0697,-0.022,-0.0196,0.0399,0.0618,0.0701,-0.0539,0.0595,0.0204,0.0781,0.3987,2.869,357.0994
1.1432,1.1202,-0.023,-0.0287,0.0326,0.0599,0.0624,-0.0597,0.0578,0.0177,0.0724,0.438,3.082,357.4173
1.1951,1.1715,-0.024,0.0278,-0.008,0.055,0.0472,-0.0642,0.0549,0.0126,0.0671,0.4973,2.2782,357.7468
1.2455,1.2225,-0.023,0.0211,-0.0547,0.0706,0.0468,-0.0728,0.0591,0.0083,0.0635,0.5506,2.4502,358.1047
1.3034,1.3242,0.021,-0.028,-0.0634,0.1127,0.0497,-0.1001,0.0472,0.0044,0.066,0.601,3.3606,358.4887
1.3558,1.3754,0.02,-0.0062,-0.0372,0.1501,0.0452,-0.1301,0.0487,-0.0006,0.0754,0.6457,1.203,358.2567
1.4052,1.4272,0.022,0.0073,0.0429,0.1295,0.0415,-0.1452,0.0508,-0.0048,0.0811,0.6887,0.6695,358.8123
1.4611,1.4776,0.016,-0.0092,0.0051,0.1333,0.0413,-0.1624,0.0598,-0.0063,0.09,0.7427,1.7089,359.9037
1.5111,1.5289,0.018,-0.0228,0.2468,-0.0702,0.037,-0.1531,0.0569,-0.0062,0.1,0.7808,1.7168,359.7468
