dt[s],sensor_dt[s],pos-sens_delta[ms],accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z,rot_x,rot_y
0.0708,0.073,0.002,-0.1846,0.0107,-1.0156,0.2538,-0.1311,0.6431,-2.5423,-0.0665,0.2469,0.9035,95.8742
0.1223,0.1334,0.011,-0.1992,0.085,-0.9688,0.2439,-0.1107,0.5376,-2.5309,-0.07,0.2494,2.2996,95.4743
0.1926,0.1862,-0.006,-0.1875,0.0879,-0.9824,0.1827,-0.0757,0.3898,-2.5207,-0.0696,0.2473,2.5824,95.8226
0.2431,0.237,-0.006,-0.1768,0.0566,-1.001,0.1417,-0.0468,0.2985,-2.5088,-0.0696,0.2466,2.0277,95.9008
0.314,0.3385,0.025,-0.2422,0.0869,-1.0029,0.0938,-0.03,0.1859,-2.4836,-0.0734,0.246,2.266,95.9586
0.3834,0.3916,0.008,-0.2246,0.1221,-1.0488,0.0799,-0.0411,0.1555,-2.4602,-0.0769,0.2431,3.0257,95.7642
0.4353,0.4567,0.021,-0.2549,0.0449,-0.9531,0.0568,-0.0744,0.1348,-2.4393,-0.0785,0.2387,2.901,95.4237
0.5027,0.5079,0.005,-0.2529,0.0332,-0.9482,0.043,-0.0682,0.1031,-2.4065,-0.0812,0.2336,3.3799,95.0981
0.575,0.5598,-0.015,-0.2119,0.0762,-0.9873,0.0384,-0.0773,0.085,-2.3672,-0.0793,0.2266,2.45,94.977
0.6454,0.6639,0.019,-0.3027,0.0869,-0.9746,0.0172,-0.0908,0.0562,-2.3098,-0.0756,0.2179,0.5618,94.7442
0.7058,0.7146,0.009,-0.2852,0.0986,-1.0703,-0.015,-0.1061,0.0349,-2.2714,-0.0759,0.2121,1.0705,93.7221
0.7657,0.7671,0.001,-0.2949,0.0977,-1.1094,-0.0597,-0.1191,0.005,-2.2319,-0.0692,0.2056,1.7991,92.2386
0.8187,0.8339,0.015,-0.2695,0.0215,-0.9678,-0.0352,-0.1162,0.0381,-2.2028,-0.0631,0.1994,0.607,92.7575
0.8776,0.8847,0.007,-0.2578,0.0166,-0.9463,-0.0074,-0.1219,0.0723,-2.1643,-0.0601,0.1923,359.4851,93.3379
0.9385,0.9364,-0.002,-0.1396,0.0234,-1.1309,0.0154,-0.1187,0.093,-2.1287,-0.0605,0.1852,358.8577,92.2983
0.9989,0.9868,-0.012,-0.127,0.0791,-1.085,0.0334,-0.0628,0.0781,-2.1054,-0.0638,0.1818,0.5723,91.4263
1.0638,1.0874,0.024,-0.1357,0.0635,-0.9766,0.0181,0.032,0.0121,-2.0741,-0.0622,0.1769,1.2237,91.8219
1.1217,1.1377,0.016,-0.1416,0.0322,-0.9072,0.0072,0.072,-0.02,-2.0459,-0.0635,0.1725,1.07,92.4298
1.1721,1.1906,0.019,-0.1436,0.0146,-0.9521,-0.0026,0.1009,-0.0474,-2.0152,-0.0642,0.1677,1.6877,92.1587
1.224,1.2424,0.018,-0.167,0.0713,-1.0391,0.0084,0.1023,-0.0403,-1.9739,-0.0648,0.1619,1.4573,92.2703
1.2764,1.2932,0.017,-0.2314,0.0664,-0.9688,0.0166,0.1024,-0.0317,-1.9412,-0.0668,0.1584,1.7046,92.5382
1.3314,1.3443,0.013,-0.2178,0.0391,-0.9805,0.0255,0.1024,-0.0205,-1.9078,-0.0692,0.1561,1.609,92.4257
1.3978,1.3948,-0.003,-0.2139,0.04,-1.0059,0.0379,0.1042,-0.0082,-1.8612,-0.073,0.1536,1.2906,92.4464
1.4482,1.4448,-0.003,-0.2373,0.0332,-0.9668,0.0475,0.0963,0.0051,-1.8209,-0.0748,0.1511,1.3252,92.9259
1.4986,1.4963,-0.002,-0.252,0.0371,-0.9863,0.0422,0.0829,0.0081,-1.7756,-0.0749,0.1496,0.0298,93.4948
1.5525,1.5481,-0.004,-0.251,0.0283,-0.9854,0.0299,0.0689,0.0037,-1.7291,-0.0728,0.1485,359.9346,93.3326
1.6034,1.6158,0.012,-0.3408,0.0449,-0.9844,0.0226,0.0354,0.0101,-1.689,-0.0637,0.1452,0.204,93.2685
