dt[s],sensor_dt[s],pos-sens_delta[ms],accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z,rot_x,rot_y
1.4027,1.3891,-0.014,-0.1709,0.083,-0.96,-0.0156,-0.065,-0.0732,-2.2775,-0.0892,0.1032,1.1493,91.5465
1.4562,1.4405,-0.016,-0.2158,0.0771,-0.8887,0.0058,-0.0235,-0.0509,-2.2608,-0.0905,0.1004,2.9743,91.4594
1.5146,1.4912,-0.023,-0.1113,0.0703,-1.0527,0.0107,0.0101,-0.0417,-2.2448,-0.0853,0.0963,1.9822,91.9543
1.577,1.5924,0.015,-0.0811,0.0381,-1.0166,0.0206,0.1252,-0.0058,-2.2224,-0.0826,0.0928,1.6713,92.1892
1.6334,1.6428,0.009,-0.1357,0.0576,-0.9258,0.0269,0.1369,0.0069,-2.2054,-0.0827,0.0904,1.8721,92.0164
1.6903,1.6941,0.004,-0.1533,0.0508,-0.9629,0.0364,0.1335,0.0382,-2.1827,-0.0853,0.0886,2.5019,92.1138
1.7497,1.7449,-0.005,-0.126,0.1221,-1.166,0.0391,0.1406,0.0631,-2.1629,-0.0883,0.0889,3.1009,92.2725
1.8051,1.7963,-0.009,-0.1689,0.0713,-1.0625,0.0304,0.1543,0.0762,-2.1344,-0.09,0.0903,3.1382,92.3059
1.8585,1.8469,-0.012,-0.1299,0.0332,-0.9639,0.0292,0.1498,0.079,-2.1059,-0.0896,0.0925,2.2537,92.3467
1.9124,1.8988,-0.014,-0.1318,0.0371,-0.9395,0.0285,0.1592,0.0764,-2.0768,-0.0896,0.0937,1.8386,92.3452
1.9679,1.9497,-0.018,-0.1904,0.0234,-0.9307,0.033,0.1609,0.0849,-2.0361,-0.0895,0.0941,0.8765,92.5687
2.0238,2.0009,-0.023,-0.2178,0.0283,-0.9873,0.0293,0.1216,0.0717,-2.0001,-0.09,0.0932,2.0628,92.5735
2.0772,2.052,-0.025,-0.249,0.0293,-1.0391,0.0273,0.0653,0.0509,-1.9702,-0.0841,0.0921,1.4103,92.978
2.1301,2.1536,0.023,-0.2754,0.0547,-0.9951,0.0524,-0.0081,0.035,-1.9445,-0.0781,0.0938,0.7458,93.3983
2.1825,2.2043,0.022,-0.2598,0.0977,-1.0,0.0458,-0.0613,0.013,-1.9106,-0.0726,0.0964,358.8392,93.9588
2.2349,2.2563,0.021,-0.2764,0.0928,-0.9639,0.0236,-0.1266,-0.0207,-1.8863,-0.0751,0.0945,0.3956,94.8245
2.2904,2.3233,0.033,-0.1201,0.1182,-1.1729,-0.0028,-0.1517,-0.0607,-1.8657,-0.0758,0.0891,0.9946,95.0865
2.3433,2.3233,-0.02,-0.1201,0.1182,-1.1729,-0.0028,-0.1517,-0.0607,-1.8453,-0.0744,0.0857,0.6084,95.2735
2.3957,2.3744,-0.021,-0.0732,0.085,-1.1113,-0.0364,-0.0952,-0.1045,-1.8231,-0.0744,0.0837,0.4409,95.2542
2.4511,2.4768,0.026,-0.1475,0.1094,-0.7881,-0.0316,-0.0276,-0.108,-1.794,-0.076,0.0807,0.9724,95.1026
2.506,2.5273,0.021,-0.1143,0.1543,-0.9902,-0.0357,-0.013,-0.1147,-1.7717,-0.0766,0.0785,1.0977,95.0082
2.5729,2.5786,0.006,-0.1162,0.1553,-1.0752,-0.068,-0.0008,-0.1354,-1.743,-0.0787,0.0744,0.9864,94.6587
2.6328,2.6301,-0.003,-0.2109,0.0654,-0.9912,-0.1189,0.017,-0.1573,-1.7188,-0.0826,0.0707,1.1795,94.4818
2.6827,2.6811,-0.002,-0.1729,0.0479,-0.9424,-0.1228,0.0201,-0.1668,-1.685,-0.0881,0.0651,1.8439,94.0019
2.7367,2.7326,-0.004,-0.1406,0.0684,-1.001,-0.1139,0.0417,-0.1896,-1.6544,-0.0899,0.0594,1.8915,93.4491
2.7886,2.7828,-0.006,-0.167,0.1094,-1.0098,-0.1102,0.0702,-0.1902,-1.6233,-0.0905,0.0544,1.5484,93.1245
2.8425,2.8341,-0.008,-0.2295,0.0869,-0.9521,-0.1068,0.1005,-0.1905,-1.5899,-0.0909,0.0481,0.7981,92.7521
2.8954,2.8842,-0.011,-0.2568,0.0732,-0.9297,-0.1032,0.093,-0.205,-1.555,-0.0917,0.0418,0.6816,92.6421
2.9438,2.936,-0.008,-0.249,0.0742,-0.9678,-0.0843,0.0801,-0.1948,-1.5208,-0.0889,0.0365,1.7723,92.0503
2.9997,2.9862,-0.013,-0.25,0.0947,-1.0635,-0.0767,0.0583,-0.1987,-1.4786,-0.076,0.0265,359.0638,91.2422
3.0527,3.0375,-0.015,-0.2578,0.0918,-1.0283,-0.0669,0.0246,-0.1957,-1.4494,-0.0735,0.0198,358.2603,91.553
3.1031,3.0892,-0.014,-0.2695,0.0977,-1.002,-0.0662,-0.0494,-0.218,-1.4233,-0.0753,0.0159,359.3283,92.1441
3.1545,3.1413,-0.013,-0.3086,0.0645,-0.9766,-0.063,-0.1247,-0.2363,-1.4012,-0.0749,0.0137,359.8538,91.1605
3.2104,3.2072,-0.003,-0.124,0.0566,-1.2295,-0.0509,-0.1422,-0.2253,-1.3821,-0.0744,0.0116,0.3589,90.3185
3.2663,3.2596,-0.007,-0.0605,0.126,-1.1172,-0.0048,-0.0961,-0.1521,-1.3611,-0.0746,0.0089,0.4039,90.5651
3.3182,3.3104,-0.008,-0.1426,0.0918,-0.835,0.0096,-0.0491,-0.1018,-1.3294,-0.0771,0.0061,0.9803,90.5846
3.3717,3.3608,-0.011,-0.1035,0.0078,-0.9834,0.0117,-0.0133,-0.0476,-1.306,-0.079,0.0047,1.4067,90.2519
3.4211,3.4127,-0.008,-0.0762,-0.0166,-1.0088,0.0272,0.022,0.0294,-1.2852,-0.0804,0.0043,1.8094,90.0285
3.474,3.463,-0.011,-0.1367,0.0,-0.9873,0.0475,0.0365,0.0444,-1.2635,-0.0811,0.0041,2.1225,90.1694
3.5229,3.5136,-0.009,-0.1973,0.0518,-0.9775,0.0951,0.0507,0.0747,-1.2388,-0.0815,0.004,1.8173,90.1306
3.5773,3.5645,-0.013,-0.2275,0.0557,-0.9609,0.0939,0.0532,0.0801,-1.2101,-0.0837,0.0039,1.8366,90.0555
3.6292,3.6156,-0.014,-0.1563,0.0352,-1.002,0.0864,0.0538,0.1016,-1.1792,-0.0862,0.0034,1.5343,90.1751
3.6822,3.6815,-0.001,-0.1738,0.0313,-1.0039,0.0972,0.0731,0.1486,-1.1355,-0.0911,0.0027,1.6101,90.3035
3.7361,3.7326,-0.003,-0.2109,0.0469,-1.0303,0.1094,0.0864,0.1924,-1.0972,-0.0929,0.0019,0.9568,90.2719
3.7875,3.7845,-0.003,-0.251,0.041,-0.9951,0.1175,0.0829,0.2147,-1.058,-0.0931,0.0011,1.9569,90.3691
3.8404,3.8351,-0.005,-0.2725,0.0371,-0.9424,0.1095,0.0728,0.2292,-1.0238,-0.0833,-0.0004,1.5577,90.8356
3.8913,3.8876,-0.004,-0.2646,0.0488,-0.9766,0.0915,0.0385,0.1895,-0.9931,-0.0716,0.0008,358.6241,91.2408
3.9443,3.9393,-0.005,-0.2559,0.0566,-0.9482,0.076,-0.0079,0.1304,-0.9653,-0.0695,0.0028,358.2032,91.2758
3.9987,3.9907,-0.008,-0.2568,0.0371,-1.04,0.0672,-0.0994,0.091,-0.9323,-0.0715,0.0003,359.637,91.3777
4.0521,4.0413,-0.011,-0.2939,0.0889,-1.0703,0.0588,-0.1495,0.0715,-0.9097,-0.0723,-0.0033,0.0872,91.5737
4.104,4.0926,-0.011,-0.1416,0.0928,-1.291,0.0479,-0.1851,0.0837,-0.8885,-0.0735,-0.0058,0.2032,91.8442
4.1574,4.1434,-0.014,-0.0439,0.0137,-1.1113,0.0447,-0.1274,0.1244,-0.8662,-0.0754,-0.0089,0.5907,91.9136
4.2268,4.2443,0.018,-0.0879,0.1035,-0.835,0.0146,-0.0223,0.0858,-0.8342,-0.0767,-0.0114,0.5187,91.8487
4.2797,4.2961,0.016,-0.0713,0.1309,-0.9912,-0.0037,0.0367,0.0572,-0.8099,-0.0777,-0.014,0.2422,91.7676
4.3346,4.3464,0.012,-0.1602,0.0986,-1.0029,-0.0269,0.0468,0.0334,-0.7764,-0.0812,-0.0183,0.4715,91.6254
4.3896,4.3966,0.007,-0.2148,0.0605,-0.9619,-0.0663,0.0441,0.0013,-0.7476,-0.0845,-0.0229,0.4178,91.7389
4.44,4.4472,0.007,-0.2314,0.0264,-0.9961,-0.0677,0.0373,-0.0062,-0.7184,-0.0875,-0.0268,0.7032,91.5277
4.4939,4.5006,0.007,-0.1963,0.0488,-1.0088,-0.0485,0.0423,-0.0006,-0.6866,-0.0877,-0.0309,0.1394,91.3588
4.5468,4.5511,0.004,-0.2031,0.082,-0.9619,-0.0336,0.0589,0.0106,-0.6442,-0.0867,-0.0356,359.4563,90.7788
4.6042,4.6175,0.013,-0.2285,0.0791,-0.9707,-0.0263,0.0658,0.0208,-0.6034,-0.0835,-0.0407,358.4136,90.4643
4.6566,4.6691,0.013,-0.2686,0.0684,-0.9658,-0.0334,0.0571,0.02,-0.565,-0.0801,-0.0453,359.5247,90.2046
4.7105,4.7199,0.009,-0.2822,0.041,-1.0547,-0.032,0.052,0.0158,-0.5333,-0.0707,-0.0501,358.0721,89.4483
4.761,4.7707,0.01,-0.3008,0.0273,-1.0479,-0.0225,0.0106,0.0108,-0.5049,-0.0656,-0.056,356.4287,89.6257
4.8199,4.8212,0.001,-0.3184,0.04,-1.0625,-0.0217,-0.0319,-0.0031,-0.4682,-0.0683,-0.0631,356.9397,90.4423
4.8708,4.8724,0.002,-0.3496,0.0488,-0.9717,-0.0141,-0.1669,-0.0178,-0.4447,-0.0726,-0.0668,358.8914,90.0013
4.9287,4.9232,-0.006,-0.1406,0.0566,-1.1982,-0.0082,-0.2127,-0.0142,-0.4248,-0.0721,-0.069,359.4932,89.017
4.9866,4.9743,-0.012,-0.0596,0.0898,-1.1377,0.0129,-0.1569,0.003,-0.3951,-0.0716,-0.0735,359.8381,89.7031
5.0415,5.0265,-0.015,-0.1338,0.0879,-0.8926,0.0264,-0.1121,0.0103,-0.3693,-0.0717,-0.076,359.6007,90.5111
5.0949,5.0775,-0.017,-0.1611,0.0586,-0.7588,0.0263,-0.0667,0.014,-0.3455,-0.0707,-0.0774,359.1689,90.7888
5.1459,5.1295,-0.016,-0.0654,-0.0088,-1.0303,0.0176,-0.0043,0.0193,-0.3159,-0.0708,-0.0781,358.9961,90.8118
5.2013,5.1808,-0.021,-0.1494,0.0107,-1.043,0.0175,0.0294,0.0262,-0.291,-0.0732,-0.0787,359.0747,91.2079
5.2532,5.2315,-0.022,-0.25,0.0547,-0.9834,0.0377,0.0418,0.0428,-0.2657,-0.0781,-0.0778,359.7253,91.3847
5.3106,5.3332,0.023,-0.2012,0.0537,-1.0586,0.0349,0.0267,0.0385,-0.2389,-0.0818,-0.0756,0.0391,91.6003
5.3765,5.3843,0.008,-0.1533,-0.0381,-0.9668,0.0326,0.0262,0.0368,-0.2002,-0.0847,-0.0718,359.9737,91.8044
5.4299,5.4357,0.006,-0.1934,-0.0049,-0.9385,0.0326,0.0592,0.0357,-0.1559,-0.0857,-0.0669,359.1505,91.6745
5.4873,5.5028,0.015,-0.2686,0.0146,-0.9277,0.0351,0.0951,0.0329,-0.1141,-0.0855,-0.0627,358.5539,91.6745
5.5377,5.555,0.017,-0.2734,0.0098,-0.9941,0.0362,0.0849,0.0123,-0.075,-0.0801,-0.0581,358.2361,91.2617
5.5932,5.6056,0.012,-0.2725,-0.0186,-1.0127,0.039,0.0517,-0.0034,-0.0457,-0.073,-0.0564,357.6503,92.2288
5.6466,5.6561,0.01,-0.2822,-0.0156,-1.0498,0.0645,-0.0036,-0.0013,-0.0213,-0.0665,-0.0562,355.729,93.2261
5.7015,5.7067,0.005,-0.3545,0.0117,-1.0244,0.08,-0.0792,-0.016,0.0075,-0.0659,-0.0584,355.9792,94.2391
5.7534,5.7587,0.005,-0.3936,0.0059,-0.9854,0.0793,-0.1604,-0.0353,0.0248,-0.0693,-0.0602,357.8456,95.2276
5.8058,5.8098,0.004,-0.1924,0.0986,-1.2236,0.0545,-0.1759,-0.0655,0.0401,-0.0687,-0.058,357.7603,95.1106
5.8602,5.8611,0.001,-0.0205,0.1006,-1.1074,0.0368,-0.1426,-0.0747,0.0555,-0.0697,-0.0566,357.7022,94.6236
5.9211,5.9118,-0.009,-0.0586,0.0791,-0.9697,-0.0061,-0.0827,-0.0972,0.0738,-0.0735,-0.0576,358.2719,94.5651
5.9756,5.9623,-0.013,-0.124,0.0713,-0.7803,-0.0196,-0.02,-0.1165,0.0859,-0.077,-0.0597,359.2325,94.5765
6.032,6.0143,-0.018,-0.1309,0.0059,-0.9561,-0.0339,0.0603,-0.1452,0.1,-0.0779,-0.0603,359.0555,94.2474
6.0879,6.0814,-0.006,-0.1611,0.002,-1.0166,-0.0427,0.0585,-0.1575,0.1115,-0.0791,-0.0613,359.9445,93.7019
6.1433,6.1342,-0.009,-0.1826,0.0078,-0.9277,-0.0431,0.0659,-0.1568,0.1192,-0.0784,-0.063,359.6659,94.0616
6.2022,6.2007,-0.002,-0.1621,0.1104,-0.9785,-0.0517,0.0888,-0.1564,0.1295,-0.0781,-0.0656,359.0879,93.8995
6.2681,6.2517,-0.016,-0.1455,0.0742,-1.1055,-0.0845,0.1163,-0.1603,0.1385,-0.08,-0.0678,359.453,93.9102
6.339,6.3533,0.014,-0.1797,0.0205,-0.9834,-0.1046,0.1407,-0.194,0.1453,-0.0809,-0.0705,359.5689,93.779
