dt[s],sensor_dt[s],pos-sens_delta[ms],accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z,rot_x,rot_y
0.8851,0.8758,-0.009,-0.0148,0.0435,0.1057,0.0252,-0.1464,0.277,-0.0302,0.0859,0.6699,4.5784,358.3445
0.942,0.9273,-0.015,-0.0744,0.0057,0.0637,0.0517,-0.1616,0.2854,-0.0332,0.0903,0.7231,4.4125,358.1369
0.9979,0.9938,-0.004,-0.0501,0.1507,-0.0571,0.0647,-0.1516,0.2643,-0.035,0.0868,0.7688,4.3758,358.574
1.0513,1.0442,-0.007,-0.0373,-0.023,-0.0548,0.0545,-0.1108,0.2209,-0.0363,0.0837,0.8124,4.4341,358.3781
1.1077,1.0965,-0.011,-0.0791,-0.046,-0.059,0.0398,-0.0722,0.1963,-0.0345,0.0729,0.876,4.6607,358.5551
1.1631,1.1473,-0.016,-0.0588,0.0196,-0.126,-0.0223,-0.0195,0.1707,-0.0332,0.061,0.9388,4.4274,357.8438
1.2185,1.1985,-0.02,-0.0526,-0.1647,-0.0122,-0.0744,0.0421,0.1171,-0.0332,0.0536,0.9954,3.3676,357.5421
1.274,1.2492,-0.025,-0.0414,-0.1298,-0.0079,-0.1084,0.0788,0.0575,-0.0338,0.0506,1.0674,3.196,357.0742
1.3309,1.3521,0.021,-0.0151,-0.1452,0.0472,-0.0924,0.0663,0.0695,-0.0338,0.0595,1.1232,3.1289,357.5912
1.3878,1.4024,0.015,-0.0533,-0.0684,0.0646,-0.0663,0.0457,0.1368,-0.0383,0.0736,1.1929,2.8584,355.7011
1.4447,1.4545,0.01,-0.0138,0.0145,0.1075,-0.049,0.0303,0.2025,-0.0419,0.0827,1.2468,2.6176,355.892
1.5001,1.5054,0.005,-0.0407,0.1248,0.0565,-0.0467,0.0272,0.2184,-0.0469,0.092,1.2966,3.9556,356.1383
1.5575,1.557,-0.001,0.0012,0.22,0.0388,-0.0429,0.035,0.1816,-0.05,0.0989,1.3655,3.0868,356.1887
1.6099,1.6221,0.012,0.0557,0.2339,-0.0549,-0.0151,0.0557,0.14,-0.0542,0.0947,1.4232,2.5034,356.4157
1.6693,1.6746,0.005,0.0546,0.0186,-0.0231,0.0062,0.0558,0.1135,-0.0591,0.0832,1.4835,2.3775,356.6458
1.7347,1.7264,-0.008,0.0155,0.0243,-0.0693,0.0402,0.0421,0.1082,-0.0687,0.0667,1.5669,1.8013,357.0191
1.7906,1.7772,-0.013,-0.0156,-0.0733,-0.0558,0.0842,0.0324,0.0789,-0.0789,0.0532,1.658,0.703,357.7536
1.847,1.8276,-0.019,-0.0016,-0.1768,-0.0212,0.0841,0.0106,0.0639,-0.087,0.0473,1.7269,359.6626,358.091
1.9005,1.8785,-0.022,0.0292,-0.269,0.032,0.0823,-0.0062,0.0684,-0.0941,0.0573,1.7877,0.2366,357.4311
1.9559,1.9816,0.026,0.0716,-0.0564,0.0836,0.0848,-0.0643,0.1037,-0.0978,0.0692,1.8432,0.1018,357.5481
2.0273,2.032,0.005,0.0513,-0.0265,0.1175,0.0963,-0.0647,0.0409,-0.1026,0.0893,1.9373,0.5218,358.5013
2.0842,2.0837,-0.001,0.0001,0.2245,0.0313,0.1015,-0.065,0.0028,-0.1028,0.1037,1.9947,1.3837,358.5729
2.1446,2.1343,-0.01,-0.0132,0.2317,0.0173,0.0807,-0.0223,-0.0707,-0.1038,0.1087,2.0647,0.7572,358.9661
2.1995,2.1855,-0.014,-0.0787,0.2692,-0.0536,0.0692,-0.0061,-0.0802,-0.1051,0.1026,2.1195,1.316,359.0601
2.2549,2.2364,-0.018,-0.0213,0.1514,-0.0663,0.0402,0.0161,-0.1017,-0.1066,0.0911,2.1904,1.2364,358.9025
2.3123,2.2868,-0.026,-0.0817,0.0596,-0.0791,0.0163,0.0266,-0.1356,-0.1087,0.0793,2.2501,0.5772,358.2018
2.3742,2.3888,0.015,0.0017,-0.2069,-0.0267,-0.0756,0.0303,-0.1176,-0.1153,0.0655,2.3326,359.3032,356.4349
2.4291,2.4394,0.01,0.0449,-0.2717,-0.0009,-0.0645,0.0097,-0.0701,-0.12,0.0621,2.3939,358.591,355.422
2.4845,2.4909,0.006,0.0147,-0.1819,0.0086,-0.0382,-0.0094,-0.0216,-0.1251,0.0659,2.4508,359.8478,354.6206
2.5405,2.5417,0.001,0.041,-0.1256,0.0553,-0.025,-0.0173,-0.0019,-0.1308,0.0794,2.5216,358.6062,353.3288
2.5934,2.6085,0.015,0.073,-0.03,0.0809,-0.0021,-0.0139,0.0037,-0.1374,0.0896,2.5721,359.9537,352.3076
2.6493,2.6593,0.01,0.0342,0.1542,0.0285,0.0064,-0.0023,0.0061,-0.1469,0.1023,2.6171,1.5809,350.6078
2.7037,2.7111,0.007,0.0209,0.1102,0.0846,0.0034,0.0172,-0.0247,-0.1615,0.1088,2.6795,0.8356,349.0988
2.7646,2.7615,-0.003,0.0125,0.3258,-0.0607,-0.0013,0.0273,-0.0482,-0.1771,0.1027,2.7304,1.6413,347.4503
2.8185,2.815,-0.003,0.0207,0.0878,-0.0084,-0.0133,0.0679,-0.1442,-0.1938,0.0943,2.7814,1.767,346.1966
2.8739,2.8656,-0.008,0.0621,0.1501,-0.1263,0.0,0.0638,-0.1813,-0.2176,0.0849,2.8469,1.6317,344.4671
2.9264,2.917,-0.009,0.0974,-0.0605,-0.0508,0.0357,0.0589,-0.2327,-0.2454,0.0656,2.9104,0.4755,343.249
2.9813,2.9674,-0.014,0.0821,-0.1963,-0.0118,0.0896,0.0324,-0.2356,-0.2696,0.0581,2.9643,0.4044,341.8907
3.0447,3.0689,0.024,0.047,-0.1499,0.0421,0.1007,-0.0232,-0.2448,-0.306,0.0603,3.0362,0.2916,339.4318
3.1056,3.1199,0.014,0.06,-0.0909,0.0726,0.084,-0.0472,-0.2462,-0.3387,0.0749,3.0961,359.2378,337.0387
3.161,3.1713,0.01,0.0383,-0.093,0.0846,0.0476,-0.0597,-0.3311,-0.3637,0.0833,3.1368,359.9179,335.1529
3.2134,3.222,0.009,0.0227,0.0955,0.055,0.0131,-0.0537,-0.4317,-0.3856,0.0946,3.1722,1.6963,333.1435
3.2788,3.2749,-0.004,-0.0056,0.285,-0.0041,-0.0426,-0.0201,-0.5908,-0.4224,0.0994,3.2224,1.3386,329.6121
3.3427,3.3412,-0.001,-0.0377,0.3468,-0.0978,-0.0941,-0.0024,-0.74,-0.4642,0.0951,3.2718,1.85,326.9337
3.4106,3.3918,-0.019,-0.0084,0.0619,-0.0538,-0.1424,0.0493,-0.8697,-0.5089,0.0836,3.3222,1.8526,324.2165
3.4735,3.4947,0.021,0.0038,-0.0209,-0.0755,-0.1964,0.0781,-0.9722,-0.5598,0.0687,3.3747,1.6706,321.242
3.5379,3.5469,0.009,0.0587,-0.1916,-0.0044,-0.2004,0.0543,-0.9492,-0.6174,0.0551,3.4268,1.3527,317.1704
3.6008,3.6145,0.014,0.0277,-0.1774,-0.0064,-0.1992,0.0171,-0.8937,-0.6781,0.0537,3.4741,1.5358,313.7296
3.6617,3.6647,0.003,-0.0187,-0.1397,0.0244,-0.2082,0.0091,-0.8764,-0.7228,0.0637,3.5039,1.3569,310.2798
3.7256,3.7156,-0.01,-0.002,-0.0982,0.0664,-0.2351,0.0071,-0.8728,-0.7836,0.0785,3.5339,1.3989,304.3385
3.778,3.7665,-0.011,0.0518,-0.0137,0.0635,-0.2334,0.0094,-0.8586,-0.8316,0.0886,3.553,2.6919,302.3383
3.8444,3.8679,0.024,0.0297,0.2528,0.0494,-0.1691,0.0373,-0.7175,-0.8997,0.0943,3.5783,2.5822,298.7136
3.9223,3.9226,0.0,-0.0014,0.3814,-0.1758,-0.1529,0.0425,-0.6788,-0.9723,0.0834,3.6022,3.3628,295.6216
3.9867,3.9864,-0.0,0.124,0.0126,-0.0441,-0.1274,0.1042,-0.6362,-1.065,0.0607,3.6274,2.9464,292.9354
4.0521,4.0364,-0.016,0.0411,-0.0459,-0.0068,-0.0599,0.08,-0.5162,-1.1418,0.0396,3.6444,2.2402,291.3837
4.116,4.1399,0.024,0.0418,-0.2855,0.0029,0.0229,0.0113,-0.3407,-1.2175,0.033,3.659,1.7071,289.5172
4.1789,4.191,0.012,0.01,-0.2479,0.0067,0.0223,-0.0306,-0.2755,-1.2726,0.0391,3.6662,2.3363,287.9326
4.2443,4.2424,-0.002,0.0048,-0.169,0.059,0.0134,-0.0467,-0.2383,-1.3454,0.0623,3.6795,1.1863,286.2075
4.3112,4.2946,-0.017,0.0135,-0.0896,0.0948,0.0035,-0.0633,-0.1998,-1.4215,0.0838,3.6892,3.1376,283.8968
4.3766,4.396,0.019,-0.0269,0.3295,0.0008,-0.0049,-0.0368,-0.1701,-1.4983,0.0951,3.6999,2.6119,281.438
4.4275,4.4472,0.02,-0.0961,0.3623,-0.0655,-0.0106,0.0093,-0.1631,-1.558,0.0903,3.7067,2.4403,279.9961
4.4954,4.4978,0.002,-0.0349,0.1384,-0.051,-0.0133,0.0291,-0.1432,-1.6351,0.0779,3.7163,2.8655,279.0611
4.5443,4.5488,0.005,-0.0724,0.0862,-0.1015,-0.0447,0.0644,-0.1334,-1.6959,0.065,3.7231,2.115,278.0731
4.5937,4.5992,0.005,-0.049,-0.1337,-0.0543,-0.0698,0.0553,-0.1222,-1.759,0.0532,3.729,1.7364,276.812
4.6601,4.6654,0.005,-0.0088,-0.2913,-0.0043,-0.1152,0.0115,-0.0888,-1.8453,0.0466,3.7326,359.5982,274.8809
4.7101,4.716,0.006,-0.0141,-0.275,0.0015,-0.1221,-0.0172,-0.0425,-1.9056,0.0508,3.736,358.867,273.3202
4.7764,4.7692,-0.007,-0.059,-0.1462,0.0352,-0.1107,-0.0315,-0.0117,-1.9832,0.0671,3.7338,359.5119,269.9312
4.8423,4.8203,-0.022,-0.0113,-0.0611,0.0656,-0.1108,-0.0397,0.0066,-2.0506,0.085,3.7284,1.0435,267.5233
4.8938,4.8712,-0.023,0.0486,0.0463,0.0801,-0.0946,-0.052,0.0185,-2.1,0.097,3.7238,2.2218,267.0906
4.9577,4.9738,0.016,-0.0183,0.1794,0.0851,-0.0365,0.005,0.0551,-2.1715,0.0998,3.7173,1.1537,266.2381
5.0076,5.026,0.018,0.0016,0.3264,-0.0575,-0.0267,0.0109,0.0676,-2.228,0.0935,3.7119,1.1389,265.1287
5.0595,5.0922,0.033,0.0147,0.0817,-0.0642,-0.013,0.0503,0.0777,-2.2875,0.0843,3.7038,0.656,264.088
5.1104,5.0922,-0.018,0.0147,0.0817,-0.0642,-0.013,0.0503,0.0777,-2.3499,0.0723,3.6923,359.6872,262.5084
5.1763,5.1958,0.019,-0.0204,-0.1669,-0.0053,0.0082,-0.0049,0.1271,-2.4363,0.0564,3.673,358.1246,261.8906
5.2427,5.2604,0.018,0.0009,-0.2393,0.0473,0.0403,-0.0393,0.15,-2.5141,0.0545,3.6459,358.5973,258.7747
5.3076,5.3116,0.004,0.0346,-0.1582,0.0678,0.0659,-0.0855,0.1524,-2.583,0.0682,3.6241,358.7447,256.5064
5.374,5.3635,-0.01,0.0509,-0.1423,0.1054,0.0772,-0.1034,0.1551,-2.6414,0.0849,3.6002,359.9144,253.7313
5.4259,5.4154,-0.011,0.0391,-0.0793,0.1191,0.0922,-0.1155,0.1576,-2.6814,0.0968,3.5808,1.536,251.0845
5.4768,5.4673,-0.01,0.0829,0.2225,-0.0012,0.1115,-0.0828,0.1434,-2.7245,0.1013,3.5576,0.422,248.4856
5.5412,5.5357,-0.005,0.0311,0.1857,-0.0485,0.1152,-0.0383,0.1194,-2.7823,0.0949,3.5239,1.04,245.7531
5.5927,5.5867,-0.006,-0.0081,0.1825,-0.1119,0.0961,-0.0142,0.1027,-2.8272,0.0854,3.4981,0.9089,243.6156
5.6596,5.6398,-0.02,-0.0137,0.0865,-0.1097,0.0663,0.057,0.0712,-2.8897,0.0695,3.457,0.4938,240.5556
5.7255,5.7052,-0.02,0.0061,-0.059,-0.0315,0.0494,0.0892,0.0685,-2.9536,0.0518,3.4089,359.0551,236.6614
5.7844,5.8074,0.023,0.0347,-0.2196,0.0046,0.0331,-0.006,0.0919,-3.0077,0.0505,3.3616,358.1906,232.2805
5.8498,5.8755,0.026,-0.0241,-0.1575,0.0614,0.0389,-0.0263,0.1036,-3.0561,0.0539,3.3096,357.7867,228.2271
5.9117,5.9262,0.014,0.011,-0.0811,0.071,0.0433,-0.0359,0.1208,-3.0879,0.0685,3.2606,359.1493,222.8008
5.9771,5.9769,-0.0,0.0498,-0.0813,0.0707,0.0466,-0.0325,0.1377,-3.1068,0.0816,3.2279,1.3226,220.659
6.0405,6.0278,-0.013,0.025,0.2573,-0.049,0.0483,0.0047,0.1486,-3.1342,0.0893,3.1727,1.0157,216.8563
6.0924,6.0785,-0.014,0.0234,0.1721,0.0388,0.0462,0.0304,0.156,-3.1541,0.0863,3.1251,1.2121,214.0059
6.1588,6.1806,0.022,0.053,0.099,-0.049,0.0297,0.0792,0.1883,-3.1781,0.0742,3.059,1.5486,210.6403
6.2247,6.232,0.007,0.0255,0.0607,-0.0589,0.0412,0.0552,0.2124,-3.1971,0.0604,2.9876,1.1959,206.7837
6.2826,6.2825,-0.0,0.0098,-0.1007,-0.0283,0.0488,0.0328,0.2296,-3.2131,0.0485,2.9297,0.6389,205.7602
6.338,6.3343,-0.004,0.0304,-0.21,-0.0295,0.053,-0.0034,0.2491,-3.2253,0.0443,2.8566,0.7933,202.4663
6.4034,6.3851,-0.018,0.0362,-0.1913,-0.0006,0.0666,-0.0293,0.2646,-3.234,0.0501,2.7846,359.6214,199.9101
6.4658,6.4874,0.022,0.0286,-0.0882,0.0738,0.0818,-0.0175,0.2751,-3.2367,0.0611,2.7231,358.929,195.4783
6.5192,6.4874,-0.032,0.0286,-0.0882,0.0738,0.0818,-0.0175,0.2751,-3.2384,0.0718,2.6834,1.5457,192.8726
6.5731,6.554,-0.019,-0.0153,0.021,0.1006,0.0863,-0.0109,0.2728,-3.2382,0.0845,2.6443,1.843,189.8058
6.6345,6.6552,0.021,0.0141,0.1529,0.0425,0.0668,0.0164,0.259,-3.2363,0.0896,2.5867,1.5653,186.6922
6.6974,6.7082,0.011,-0.0077,0.1721,-0.0917,0.0449,0.0096,0.2464,-3.2319,0.0835,2.5265,1.9028,183.3997
6.7603,6.7586,-0.002,-0.0112,0.0629,-0.1232,0.0423,0.0136,0.2302,-3.2287,0.0715,2.4793,2.238,181.3111
6.8242,6.8098,-0.014,-0.0426,0.1589,-0.1492,0.0259,0.0383,0.2056,-3.2226,0.056,2.4124,1.6459,178.2492
6.8921,6.9116,0.019,0.0139,-0.2062,-0.0274,-0.0109,0.0438,0.1907,-3.213,0.0446,2.3369,0.3741,175.1438
6.941,6.9638,0.023,-0.0152,-0.2424,0.0032,-0.0148,0.0264,0.2015,-3.2075,0.0452,2.2825,0.42,173.5972
7.0069,7.0148,0.008,-0.028,-0.1628,0.006,-0.0224,0.0133,0.2156,-3.1955,0.0562,2.2166,0.5566,169.73
7.0579,7.0652,0.007,-0.0471,-0.0612,0.0632,-0.0327,0.0074,0.2211,-3.1816,0.0638,2.1733,2.4059,167.3448
7.1243,7.1167,-0.008,-0.0047,0.0062,0.0842,-0.042,-0.0189,0.2307,-3.1655,0.0781,2.1215,2.9635,167.8098
7.1892,7.1844,-0.005,-0.0288,0.1583,0.0618,-0.0378,-0.0105,0.2353,-3.1469,0.0713,2.0607,1.0468,167.933
7.2411,7.2376,-0.004,0.0088,0.2494,-0.0468,-0.024,0.0144,0.2349,-3.1293,0.0584,2.0138,2.2338,167.2331
7.307,7.3015,-0.006,0.0927,0.0674,-0.0463,-0.0066,0.0341,0.2444,-3.1044,0.0467,1.9499,2.2484,166.8262
7.3744,7.355,-0.019,-0.008,0.1164,-0.0916,0.0088,0.0501,0.2472,-3.0755,0.0371,1.8814,1.1447,168.233
7.4433,7.4563,0.013,-0.0367,-0.2966,0.0584,0.0222,-0.0149,0.2839,-3.0437,0.0323,1.8104,0.8898,169.0703
7.4947,7.5069,0.012,0.0512,-0.1781,0.0563,0.0276,-0.0666,0.2987,-3.0217,0.0371,1.7596,2.0249,169.1698
7.5586,7.5576,-0.001,0.0428,0.0366,0.0357,0.0473,-0.1491,0.3024,-2.9976,0.053,1.6921,2.5826,170.2758
7.6235,7.6094,-0.014,0.0251,-0.0205,0.0915,0.0755,-0.1485,0.2835,-2.9768,0.0679,1.6212,2.2133,172.2109
7.6899,7.6754,-0.014,-0.005,0.0768,0.0748,0.0915,-0.122,0.2554,-2.9628,0.0868,1.564,3.4674,172.4904
7.7483,7.7265,-0.022,0.0088,0.1638,0.0392,0.0935,-0.0923,0.2354,-2.954,0.0895,1.5154,2.0367,173.7424
7.8032,7.7773,-0.026,-0.0088,0.2166,-0.0384,0.0887,-0.0531,0.1978,-2.943,0.0861,1.4505,3.1359,174.4455
7.8621,7.8807,0.019,-0.0839,0.0706,-0.0759,0.0762,-0.004,0.1429,-2.9339,0.077,1.4002,3.6965,174.5205
7.919,7.9317,0.013,-0.0352,0.1267,-0.138,0.0478,0.023,0.1113,-2.9234,0.063,1.3349,3.118,174.6277
7.9709,7.9838,0.013,-0.0411,-0.1994,-0.0029,0.0302,0.0304,0.0942,-2.9134,0.05,1.2776,2.4837,175.0758
8.0253,8.035,0.01,-0.0625,-0.2402,0.0087,-0.0239,-0.0044,0.0729,-2.9042,0.0407,1.2178,1.3587,174.6922
8.0813,8.0856,0.004,-0.031,-0.1879,-0.0051,-0.0385,-0.0084,0.0554,-2.8934,0.0418,1.1622,0.7992,174.1044
8.1362,8.1366,0.0,-0.0025,-0.1357,-0.0126,-0.038,-0.0024,0.0292,-2.8791,0.0569,1.0934,0.9884,172.554
8.1981,8.1871,-0.011,-0.011,-0.1718,0.0883,-0.0494,0.0099,0.0042,-2.8627,0.0767,1.0243,359.8542,173.0186
8.257,8.2378,-0.019,0.0074,0.0061,0.0713,-0.06,0.0082,-0.0092,-2.8506,0.0884,0.9814,2.1035,172.7669
8.3114,8.2893,-0.022,0.0043,0.0983,0.0613,-0.0626,0.0111,-0.0276,-2.8402,0.0939,0.9356,1.2553,172.3376
8.3718,8.3913,0.019,0.008,0.4153,-0.122,-0.0384,0.061,-0.0589,-2.8263,0.0904,0.8727,1.3356,172.0246
8.4352,8.4421,0.007,0.0107,0.02,-0.0326,-0.0309,0.0952,-0.0682,-2.8126,0.0801,0.8076,1.3835,172.303
8.4916,8.4941,0.002,0.0282,0.0071,-0.0496,-0.0241,0.0833,-0.0688,-2.8008,0.0683,0.7551,0.8358,172.8044
8.546,8.5446,-0.001,0.0017,-0.0997,-0.0519,-0.011,0.0756,-0.0727,-2.7888,0.058,0.6994,0.3543,173.4837
8.6019,8.5961,-0.006,-0.0354,-0.2319,-0.0246,0.0128,0.0282,-0.0583,-2.7695,0.0538,0.6267,0.0705,172.5792
8.6588,8.648,-0.011,-0.0383,-0.2204,-0.0068,0.015,0.0019,-0.04,-2.752,0.0593,0.5624,359.8675,172.7158
8.7128,8.7149,0.002,0.0022,-0.14,0.0551,0.022,-0.0136,-0.0212,-2.7398,0.07,0.5121,359.2376,172.6016
8.7807,8.7661,-0.015,-0.0094,-0.0925,0.1169,0.0288,-0.0287,-0.0155,-2.7247,0.0832,0.454,359.6451,171.8061
8.8306,8.8171,-0.014,-0.0031,0.1647,0.0726,0.0276,-0.0597,-0.0071,-2.7088,0.0982,0.4016,0.6273,170.3109
8.8915,8.8673,-0.024,0.0258,0.249,0.006,0.0233,-0.0234,-0.0162,-2.6901,0.1049,0.3478,359.2485,168.6255
8.9464,8.9694,0.023,-0.0375,0.2623,-0.1285,0.0162,0.0158,-0.0161,-2.6808,0.0999,0.3232,359.8107,167.6221
9.0053,9.0204,0.015,-0.0446,0.07,-0.1243,0.0111,0.0366,-0.0169,-2.6615,0.0943,0.2712,0.1384,165.3035
9.0707,9.0714,0.001,-0.0057,0.0734,-0.1358,-0.0056,0.0379,-0.0129,-2.6387,0.0859,0.2144,0.8162,161.3098
9.1241,9.1224,-0.002,0.0182,-0.0945,-0.06,-0.0239,0.0387,-0.0099,-2.6194,0.0792,0.1677,0.5584,157.5476
9.187,9.1743,-0.013,0.0186,-0.2029,-0.0258,-0.0351,0.0265,-0.001,-2.5935,0.0709,0.1091,-0.002,152.3394
9.2539,9.2761,0.022,0.0095,-0.0921,0.009,-0.0143,0.0108,0.0227,-2.5632,0.065,0.0499,358.6229,146.1335
9.3048,9.3274,0.023,0.0111,-0.0405,0.0442,0.0135,0.004,0.0254,-2.5423,0.0649,0.0119,359.1211,141.4479
9.3548,9.3274,-0.027,0.0111,-0.0405,0.0442,0.0135,0.004,0.0254,-2.5241,0.0691,-0.0211,0.1367,136.7521
9.4221,9.4462,0.024,0.0021,0.0014,0.0712,0.0389,0.017,0.0531,-2.4987,0.0806,-0.0534,1.3148,130.3398
9.4736,9.4965,0.023,0.0039,0.0471,0.0452,0.046,0.0205,0.0921,-2.4785,0.0865,-0.0749,1.4285,127.1206
9.523,9.5487,0.026,-0.0088,0.1121,-0.0474,0.0431,0.0226,0.1281,-2.4578,0.09,-0.0912,2.6675,125.1213
9.5859,9.6161,0.03,0.0003,0.1013,-0.0755,0.0394,0.0295,0.1614,-2.4259,0.09,-0.1125,2.7119,121.6619
9.6368,9.6161,-0.021,0.0003,0.1013,-0.0755,0.0394,0.0295,0.1614,-2.4009,0.0885,-0.1247,3.5675,118.802
9.6872,9.6671,-0.02,0.051,0.2276,-0.1585,0.043,0.0208,0.1867,-2.3749,0.0859,-0.1364,4.3352,116.1354
9.7401,9.7173,-0.023,0.0398,-0.065,-0.0449,0.0773,0.0224,0.2273,-2.3446,0.0824,-0.1479,3.187,113.3517
9.7926,9.7684,-0.024,-0.0114,-0.0169,-0.0417,0.104,0.0113,0.2736,-2.3109,0.076,-0.1595,1.7968,111.8131
9.854,9.871,0.017,0.0199,-0.0575,-0.0278,0.0805,-0.0001,0.3435,-2.2676,0.0722,-0.1705,1.8708,109.8872
9.9044,9.9213,0.017,0.0154,-0.0715,-0.0134,0.0783,0.0115,0.3654,-2.2362,0.0733,-0.1785,1.7541,109.3853
9.9708,9.9738,0.003,0.0073,-0.0153,0.0051,0.0749,0.0185,0.3978,-2.1927,0.078,-0.1909,1.2236,108.9865
10.0362,10.0248,-0.011,0.0174,-0.1095,0.0769,0.073,0.0303,0.4091,-2.1564,0.085,-0.2005,2.5091,106.1678
10.0856,10.0755,-0.01,-0.0259,-0.0203,0.0536,0.0699,0.0273,0.4202,-2.1305,0.0911,-0.2058,3.1818,103.9268
10.138,10.1261,-0.012,-0.0644,0.1017,0.012,0.0636,0.0307,0.4246,-2.102,0.0908,-0.2145,2.4791,102.6082
10.2039,10.2278,0.024,-0.0882,0.0637,0.0074,0.0282,0.0167,0.4199,-2.0617,0.0851,-0.2242,3.4805,100.8358
10.2538,10.2781,0.024,-0.0488,0.0859,-0.1373,0.0121,-0.0019,0.4081,-2.0318,0.0816,-0.2329,4.0067,98.9959
10.3043,10.3293,0.025,-0.0407,0.0368,-0.0598,-0.0101,-0.0314,0.4029,-1.9999,0.0776,-0.2412,5.2461,97.9621
10.3682,10.3804,0.012,-0.0565,-0.1544,-0.0033,-0.0261,-0.0448,0.3927,-1.9522,0.0726,-0.2503,5.5698,96.7694
10.4206,10.4313,0.011,-0.0856,-0.1333,0.0749,-0.0458,-0.0578,0.3765,-1.9125,0.0661,-0.2578,4.6679,95.1157
10.471,10.4825,0.011,-0.0564,-0.0447,-0.0121,-0.0489,-0.0699,0.3542,-1.8713,0.0619,-0.2637,3.038,93.0746
10.5354,10.5342,-0.001,-0.009,-0.0785,0.0237,-0.0479,-0.0725,0.3325,-1.818,0.0609,-0.2713,3.0845,91.401
10.5858,10.5854,-0.0,-0.024,0.0161,0.0483,-0.0454,-0.0851,0.3152,-1.7875,0.0703,-0.2732,4.9201,90.3255
10.6562,10.6365,-0.02,-0.088,-0.0017,0.0508,-0.0502,-0.0902,0.2853,-1.7549,0.0802,-0.2702,3.4714,90.0396
10.7196,10.7373,0.018,0.0032,0.051,0.0188,-0.0627,-0.0466,0.2216,-1.7589,0.074,-0.2685,3.4738,89.6192
11.3346,11.3167,-0.018,0.0009,0.071,0.0419,0.1109,-0.0452,0.2324,-1.7608,0.0758,-0.2638,2.269,86.3646
11.404,11.4357,0.032,0.0119,0.0883,-0.0442,0.1012,-0.0212,0.2867,-1.7611,0.0763,-0.2661,1.8869,86.3127
11.4739,11.5026,0.029,-0.0178,-0.0064,-0.0585,0.0984,-0.0081,0.317,-1.7609,0.0761,-0.2686,2.0203,87.1968
11.5478,11.5547,0.007,-0.0321,-0.1754,0.0167,0.0904,-0.0168,0.3382,-1.7618,0.0769,-0.2649,1.4616,86.3149
11.6197,11.6051,-0.015,0.007,-0.0792,0.0084,0.081,-0.0369,0.3475,-1.7642,0.0793,-0.2629,359.8296,84.441
11.6901,11.7071,0.017,-0.0009,-0.0228,0.0161,0.0481,-0.0598,0.363,-1.7651,0.08,-0.2618,359.2822,84.4421
11.7615,11.7576,-0.004,-0.0135,-0.0744,0.0311,0.0332,-0.057,0.3576,-1.7642,0.0788,-0.2599,0.1169,83.1621
11.8154,11.809,-0.006,0.0206,-0.0396,0.1139,0.0205,-0.0405,0.3311,-1.767,0.0817,-0.2605,358.0663,83.6582
11.8823,11.8591,-0.023,0.0326,0.045,0.0854,0.0262,-0.039,0.3109,-1.763,0.0778,-0.2613,0.8332,83.5744
11.9537,11.9785,0.025,0.033,0.1441,0.0124,0.0356,-0.0546,0.1958,-1.7645,0.079,-0.2585,0.0271,82.0633
