dt[s],sensor_dt[s],pos-sens_delta[ms],accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z,rot_x,rot_y
4.0303,4.0112,-0.019,0.0163,-0.1823,0.0429,3.3968,350.3707,43.5292,1.011,0.0314,3.7321,1.897,78.9743
4.0805,4.0623,-0.018,-0.0502,-0.028,0.0202,3.2107,350.1662,42.8291,1.0648,0.0415,3.7331,3.3037,80.8281
4.1352,4.1137,-0.022,-0.0266,-0.0272,0.0245,2.4885,350.1401,41.4205,1.1392,0.0549,3.7322,3.4413,82.7165
4.1852,4.181,-0.004,0.0197,0.0561,-0.0243,2.3151,349.9932,40.0088,1.1996,0.0558,3.7317,3.4059,84.783
4.2304,4.2327,0.002,0.0807,0.2041,-0.0479,2.5367,350.1499,38.1435,1.2533,0.0523,3.7295,4.707,86.4776
4.2803,4.2832,0.003,-0.0893,0.2998,-0.0599,2.5715,350.3393,36.9066,1.3092,0.0459,3.7282,3.9674,87.3023
4.3304,4.3338,0.003,-0.0565,0.0244,0.0257,3.0021,349.4197,36.3904,1.3687,0.0344,3.7256,3.043,88.3804
4.3801,4.3844,0.004,-0.0688,0.0838,-0.1011,2.5,349.3265,35.6201,1.4331,0.0191,3.7227,2.3291,88.7629
4.4401,4.4399,-0.0,0.0148,-0.1927,0.0127,1.6173,349.5029,34.2339,1.4985,0.0102,3.7196,1.5025,88.79
4.4902,4.5013,0.011,0.015,-0.1834,-0.03,0.9517,349.7874,32.8402,1.5596,0.0101,3.7169,2.318,88.9675
4.5604,4.555,-0.005,0.0176,-0.1009,-0.0301,0.6094,350.2634,31.2613,1.6413,0.0214,3.7125,0.9,88.742
4.6103,4.6054,-0.005,0.0416,-0.1959,0.0551,0.8722,350.3376,30.4481,1.6961,0.0331,3.7097,2.8054,89.0821
4.6701,4.6568,-0.013,0.0633,-0.1238,0.0793,1.1107,350.1649,29.5869,1.7678,0.0527,3.7062,3.8279,89.6964
4.7402,4.7596,0.019,0.0579,0.2537,0.0721,1.2649,349.1605,29.1405,1.851,0.0608,3.6999,1.4112,91.0694
4.7904,4.8106,0.02,-0.0273,0.3823,-0.015,1.6996,349.2581,28.2606,1.9118,0.0512,3.6926,1.4573,92.4959
4.8401,4.8613,0.021,0.091,0.0856,-0.0516,2.0341,349.7706,27.3118,1.9723,0.0413,3.685,1.536,93.9826
4.8952,4.9134,0.018,0.1176,0.1345,-0.0776,2.9105,350.3483,26.0542,2.0563,0.0305,3.6737,359.6301,95.8281
4.9507,4.9636,0.013,0.0441,-0.0373,-0.033,2.9106,350.8934,25.2452,2.122,0.0206,3.6646,359.2097,97.6268
5.0004,5.0141,0.014,0.0019,-0.1753,0.0176,2.9426,350.8151,24.869,2.1807,0.0185,3.6543,359.3572,99.0655
5.0553,5.0646,0.009,-0.0389,-0.3804,0.1146,3.0691,350.1064,25.2309,2.2369,0.0215,3.6457,1.5876,99.5895
5.1053,5.1159,0.011,0.001,-0.1127,0.049,2.8497,349.5302,25.4412,2.2912,0.0345,3.6341,359.746,101.693
5.1601,5.1671,0.007,0.055,-0.0345,0.0571,2.6227,349.6201,25.1696,2.3378,0.0453,3.6178,1.2439,105.3666
5.2102,5.2181,0.008,0.0619,-0.0737,0.0878,2.8129,349.5283,24.8687,2.3823,0.0568,3.5989,3.2335,107.6271
5.2644,5.2699,0.005,0.0285,0.198,-0.014,2.8467,349.3541,24.6655,2.4311,0.0598,3.5748,2.2925,109.4397
5.3201,5.3205,0.0,0.0609,0.1369,0.0202,3.2681,348.9388,24.6939,2.5014,0.0529,3.5381,2.8459,111.9137
5.3751,5.3724,-0.003,-0.051,0.4053,-0.0241,2.8228,348.6053,24.6853,2.5553,0.041,3.5062,3.0413,113.8497
5.4247,5.4395,0.015,-0.1942,0.0672,-0.0807,1.8499,347.3167,25.6826,2.6054,0.0303,3.4732,2.4735,116.3315
5.485,5.491,0.006,-0.1771,0.0703,-0.1221,0.3028,347.3654,25.6363,2.6721,0.0171,3.4256,0.9505,119.4839
5.5405,5.5417,0.001,-0.0345,-0.2757,-0.0318,359.8143,347.7685,25.1142,2.7232,0.0095,3.384,1.7837,122.9365
5.5901,5.5935,0.003,-0.019,-0.3277,0.0124,359.3929,348.3834,24.1678,2.7712,0.0125,3.3433,0.9625,124.7786
5.6503,5.6604,0.01,-0.0454,-0.0823,0.0069,358.9666,348.3852,23.8044,2.8103,0.021,3.3037,359.7515,126.9997
5.7001,5.7125,0.012,-0.0249,-0.0598,0.0334,358.1173,348.4217,23.5168,2.8508,0.0355,3.256,3.0678,131.2029
5.7551,5.7798,0.025,-0.0416,0.0229,0.0757,357.8741,347.8179,23.7774,2.88,0.0501,3.22,2.0673,135.3491
5.8103,5.8311,0.021,-0.0441,0.1625,0.0417,357.336,347.4104,24.025,2.9071,0.0561,3.1854,2.0675,138.8322
5.8651,5.8816,0.016,0.0178,0.2912,-0.0869,357.2757,347.4999,23.7555,2.9312,0.0536,3.1469,2.7889,141.7424
5.9102,5.9333,0.023,0.0939,0.1139,-0.0773,357.835,348.7635,21.9979,2.9718,0.0517,3.0866,3.5016,145.9577
5.975,6.0007,0.026,-0.0292,0.3094,-0.1417,358.5913,349.8073,20.2322,2.9967,0.0447,3.034,2.6606,149.6028
6.0302,6.0524,0.022,-0.0582,-0.0489,-0.0676,358.308,350.5072,18.8303,3.018,0.0346,2.983,1.581,153.6661
6.0855,6.1025,0.017,-0.0345,-0.2398,-0.0168,358.0179,350.8184,17.9765,3.0424,0.0234,2.9104,1.7576,158.6324
6.1403,6.154,0.014,-0.0516,-0.2174,-0.0278,357.5777,351.0728,16.8171,3.0588,0.0247,2.8558,1.2234,161.2008
6.1954,6.2217,0.026,-0.0486,-0.1066,0.0056,357.1109,351.2464,15.6383,3.0731,0.0347,2.8097,2.562,162.4579
6.2502,6.273,0.023,-0.0098,-0.0494,0.0199,356.6816,351.6314,14.1454,3.0833,0.0473,2.7436,1.5964,166.903
6.3054,6.3235,0.018,-0.0341,-0.1065,0.0851,356.5397,351.557,13.2877,3.0858,0.0571,2.6972,4.1713,169.9603
6.3602,6.3743,0.014,-0.0238,0.1035,0.0223,356.3044,351.0067,12.2686,3.0893,0.063,2.6506,3.1874,172.0571
6.4106,6.4251,0.014,0.0813,0.2036,0.0267,355.9895,350.7761,11.4333,3.0904,0.0624,2.604,3.542,174.177
6.4667,6.4761,0.009,0.0376,0.2947,-0.0675,356.1454,350.461,10.0098,3.0907,0.0545,2.5369,3.6976,175.9212
6.5204,6.527,0.007,-0.0204,-0.0228,0.0124,356.21,349.9168,9.3554,3.0904,0.042,2.477,3.3838,177.0759
6.5701,6.5783,0.008,-0.1188,0.1155,-0.1049,355.676,349.9179,7.778,3.0905,0.0282,2.4203,3.1792,177.8927
6.6303,6.6306,0.0,-0.0191,-0.047,-0.0526,355.2855,350.6823,5.5616,3.091,0.0167,2.3609,1.7744,178.447
6.6803,6.6809,0.001,0.013,-0.2255,-0.036,355.2483,350.8642,4.287,3.0909,0.0133,2.3036,2.963,178.5203
6.7304,6.7324,0.002,0.0328,-0.26,0.0016,355.3813,351.027,2.4609,3.0896,0.018,2.2279,3.5719,178.4557
6.7903,6.7828,-0.008,-0.0076,-0.169,0.0589,355.2734,350.9736,1.4264,3.0893,0.0303,2.167,2.0531,178.7549
6.8405,6.8333,-0.007,0.0375,-0.1411,0.0676,355.3442,351.2029,359.6214,3.0919,0.0426,2.1173,4.7841,179.6519
6.8902,6.8854,-0.005,0.0362,-0.0032,0.0904,355.4715,350.8767,358.8178,3.0921,0.0571,2.0671,3.1735,180.2462
6.9454,6.9355,-0.01,0.0341,0.1767,0.0687,355.1668,350.1707,357.9318,3.0911,0.061,2.015,3.0001,180.5098
6.9953,6.9859,-0.009,0.0362,0.2115,0.0394,354.7188,349.5543,357.5393,3.0905,0.0569,1.9612,3.7846,180.4317
7.0503,7.0372,-0.013,0.0317,0.3104,-0.0555,354.7346,350.1813,355.6911,3.0889,0.0472,1.8862,3.473,180.9893
7.1002,7.0884,-0.012,0.0472,0.0404,-0.0155,355.5993,349.9191,354.4669,3.0867,0.0327,1.8214,2.8986,182.2019
7.1505,7.1401,-0.01,-0.0101,0.2009,-0.0846,355.7322,350.2274,353.4488,3.0817,0.0203,1.7581,1.7615,183.2894
7.2103,7.1915,-0.019,-0.0288,-0.0732,-0.0494,355.493,350.7537,352.0755,3.0749,0.0103,1.6779,2.3253,184.478
7.2705,7.2938,0.023,0.0329,-0.2863,0.0006,355.2346,351.0801,350.4149,3.0716,0.0166,1.6207,4.4465,184.2289
7.3206,7.2938,-0.027,0.0329,-0.2863,0.0006,355.2346,351.0801,350.4149,3.066,0.0321,1.5639,2.0492,185.1812
7.3702,7.361,-0.009,-0.0259,-0.2064,0.0914,354.9622,351.205,349.6285,3.0563,0.047,1.5154,3.9235,186.1628
7.4303,7.4137,-0.017,-0.0395,-0.0668,0.0791,354.3382,351.2565,349.0733,3.0458,0.0598,1.4653,2.6264,186.3191
7.4806,7.4799,-0.001,0.0388,0.0776,0.0026,353.9439,351.2159,348.6424,3.0344,0.0644,1.3951,2.1356,186.7311
7.5401,7.5315,-0.009,0.0685,0.1868,0.0376,354.0485,350.7892,348.4894,3.025,0.0551,1.3369,2.4643,187.2639
7.5904,7.582,-0.008,-0.0772,0.4479,-0.1107,353.7716,351.475,347.7332,3.0153,0.046,1.2812,1.8429,187.4451
7.6406,7.6329,-0.008,-0.0723,0.1054,-0.0641,353.0466,351.7646,347.1769,3.002,0.0352,1.2049,0.7907,187.2693
7.7002,7.683,-0.017,-0.0689,0.1155,-0.0931,352.7794,352.1207,346.6475,2.9914,0.0267,1.1411,358.64,186.7262
7.7504,7.7349,-0.016,0.0008,-0.1996,-0.0333,352.7331,352.4748,345.9753,2.9829,0.0222,1.0786,358.7705,185.8027
7.8054,7.7849,-0.02,0.0303,-0.3171,0.029,352.6826,352.5285,345.6955,2.9759,0.0263,1.0226,358.5826,185.0918
7.8555,7.8354,-0.02,-0.0042,-0.1549,0.0492,352.5301,352.4798,345.363,2.9727,0.0351,0.9707,357.3786,184.6042
7.9006,7.902,0.001,0.0056,-0.0624,0.0721,352.6842,352.7272,344.8081,2.9697,0.0437,0.9253,359.8335,184.9569
7.9503,7.9539,0.004,0.036,-0.0377,0.0871,352.9622,352.6145,344.4963,2.9651,0.0566,0.8814,0.3415,184.8513
8.0204,8.0043,-0.016,0.0837,0.0048,0.1004,352.9493,352.024,344.702,2.9598,0.0629,0.8175,0.0461,184.5066
8.0751,8.0554,-0.02,0.025,0.197,0.0231,352.763,351.3307,344.8811,2.9566,0.0581,0.7659,359.6913,184.0824
8.1405,8.1602,0.02,0.0366,0.0207,-0.0362,353.9408,349.7708,345.2639,2.9519,0.0431,0.6947,0.4405,183.5069
8.1947,8.2125,0.018,-0.0357,0.199,-0.098,354.2904,349.7921,344.8561,2.9493,0.0318,0.6388,1.3081,183.6512
8.2407,8.2125,-0.028,-0.0357,0.199,-0.098,354.2904,349.7921,344.8561,2.9492,0.0208,0.5589,0.2628,184.4288
8.3002,8.2765,-0.024,0.0428,-0.1807,0.0245,354.3921,350.1414,344.2383,2.9478,0.0185,0.4923,0.0159,185.5598
8.3505,8.3274,-0.023,0.0348,-0.2417,0.0565,354.4645,350.1629,344.0294,2.9461,0.0259,0.4325,358.4511,185.8202
8.4107,8.431,0.02,0.0495,-0.1841,0.0877,354.8768,349.3101,344.1014,2.9469,0.0421,0.3621,358.9573,186.9163
8.4702,8.4817,0.011,0.0491,0.0206,0.1145,354.8566,349.1916,344.0539,2.9453,0.0584,0.3147,357.1149,187.1831
8.5204,8.5341,0.014,0.0619,0.0561,0.1502,354.7792,348.7339,344.3309,2.9411,0.0717,0.2732,358.0457,187.7036
8.5705,8.5844,0.014,0.0075,0.1977,0.0686,354.6727,348.1729,344.7792,2.9381,0.0803,0.2321,357.76,187.3281
8.6304,8.6357,0.005,0.0224,0.094,0.1003,354.2659,347.7278,345.3278,2.9339,0.0801,0.1765,357.3358,187.4273
8.6902,8.687,-0.003,0.0208,0.3959,-0.0771,354.2361,347.5544,345.5764,2.9299,0.0726,0.1346,358.0395,187.6745
8.7405,8.7376,-0.003,0.0066,0.0434,-0.0655,354.5972,347.6721,345.5335,2.9258,0.0653,0.0899,357.6814,187.5617
8.7906,8.79,-0.001,-0.0632,0.003,-0.105,354.2899,348.5799,344.9924,2.9194,0.0547,0.0331,356.614,187.8009
8.8504,8.8404,-0.01,-0.0313,-0.0808,-0.073,354.0689,349.4672,344.3353,2.9148,0.0457,-0.0155,357.3568,186.8609
8.9054,8.8925,-0.013,0.0225,-0.2433,-0.0345,353.9203,350.4726,343.4602,2.9097,0.041,-0.0599,357.6638,186.3715
8.9603,8.9425,-0.018,0.0178,-0.2818,0.007,353.8822,350.9279,342.9977,2.9056,0.0402,-0.1032,356.4608,185.7506
9.0252,8.9967,-0.028,0.0161,-0.0675,0.0067,353.4748,351.3628,342.5421,2.9017,0.0436,-0.1552,358.6405,184.4046
9.0806,9.0614,-0.019,0.0727,-0.1269,0.0881,353.5093,352.0206,341.8295,2.8972,0.0594,-0.2032,356.9432,183.246
9.1303,9.1122,-0.018,0.1066,-0.0948,0.1244,353.8211,350.9587,342.1843,2.8967,0.0649,-0.2371,356.9964,182.8384
9.1855,9.1633,-0.022,0.0529,0.0322,0.1056,354.0035,350.7503,342.0645,2.8917,0.0693,-0.267,357.3685,182.7972
9.2403,9.2645,0.024,0.0242,0.082,0.0595,353.4872,348.7512,343.0065,2.8897,0.0715,-0.2919,357.6475,182.19
9.2904,9.3158,0.025,0.0536,0.3061,-0.1104,354.2792,347.9003,343.2428,2.8893,0.0718,-0.3137,357.9451,181.8616
9.3405,9.3158,-0.025,0.0536,0.3061,-0.1104,354.2792,347.9003,343.2428,2.889,0.0711,-0.3331,358.5479,182.1059
9.4053,9.4349,0.03,0.0265,-0.0782,-0.0514,355.1376,348.6452,342.5475,2.8918,0.0689,-0.3556,359.3192,181.8575
9.4607,9.4349,-0.026,0.0265,-0.0782,-0.0514,355.1376,348.6452,342.5475,2.8948,0.0678,-0.3687,359.8155,181.8816
9.5204,9.5019,-0.019,0.0086,-0.0344,-0.0693,355.5119,349.4458,342.0429,2.8988,0.0665,-0.3825,0.4204,181.8456
9.5705,9.5537,-0.017,0.0178,-0.0411,-0.0625,355.5202,350.1493,341.6351,2.9008,0.065,-0.3915,0.7982,182.3756
9.6202,9.6075,-0.013,0.0019,-0.0518,-0.0329,355.3596,350.9796,341.1697,2.9024,0.0645,-0.3998,1.2394,182.8689
9.6903,9.6731,-0.017,0.0485,-0.0224,-0.0551,355.4497,352.446,340.3092,2.9039,0.066,-0.4101,1.1402,183.9792
9.7404,9.7236,-0.017,0.0331,-0.0029,-0.0631,355.8577,352.8748,340.0457,2.9062,0.0659,-0.4171,0.7269,184.8314
9.7957,9.775,-0.021,-0.0011,0.0316,-0.0955,356.1273,353.7516,339.5615,2.9084,0.064,-0.4224,0.8167,184.9987
9.8606,9.8422,-0.018,-0.0259,-0.029,-0.0052,355.6461,353.6797,339.7782,2.9099,0.0602,-0.4273,1.1419,185.2512
9.9303,9.9615,0.031,-0.0244,0.0873,-0.0348,354.8132,353.3611,340.1714,2.9131,0.0547,-0.4275,2.8795,185.2175
9.9805,9.9615,-0.019,-0.0244,0.0873,-0.0348,354.8132,353.3611,340.1714,2.9147,0.0519,-0.4272,3.1506,185.6676
10.0505,10.0813,0.031,-0.0055,-0.031,-0.0779,354.7783,353.0745,340.3095,2.9166,0.0485,-0.4281,3.7661,185.7547
10.1005,10.0813,-0.019,-0.0055,-0.031,-0.0779,354.7783,353.0745,340.3095,2.9174,0.0472,-0.4285,3.6106,185.849
10.1504,10.1331,-0.017,0.0265,-0.037,-0.0479,354.8622,353.2339,340.0949,2.9175,0.0473,-0.4292,2.2816,186.2381
10.2003,10.1835,-0.017,0.0254,-0.043,-0.0339,354.7776,353.2365,339.9906,2.9155,0.0475,-0.4279,2.5404,186.3087
10.2555,10.2344,-0.021,0.0332,0.0259,-0.0178,354.5681,353.0898,339.8906,2.9151,0.046,-0.4292,2.3504,186.1415
10.3103,10.2846,-0.026,0.0002,0.0241,-0.0217,354.4254,352.9426,339.8475,2.9157,0.0428,-0.4283,3.0314,186.4099
10.3607,10.3365,-0.024,0.0028,0.0111,-0.0015,354.5362,352.6326,339.7853,2.9117,0.0404,-0.4259,3.517,186.6297
10.4156,10.438,0.022,-0.0731,0.0307,-0.0544,354.7458,353.2988,339.018,2.911,0.0379,-0.4256,3.6494,186.4648
10.4653,10.4903,0.025,0.0695,-0.0337,0.0242,355.01,353.0347,339.0147,2.9107,0.0358,-0.4255,3.8376,186.4917
10.5207,10.5408,0.02,0.1455,-0.0634,-0.0281,355.4009,352.7793,339.0133,2.909,0.0365,-0.4234,3.8491,186.9137
10.5705,10.5919,0.021,0.0566,-0.0432,0.0123,355.8882,352.242,339.0731,2.909,0.0377,-0.4231,3.1112,186.4223
10.6204,10.6428,0.022,0.0743,0.0107,-0.0295,356.0541,352.2331,338.9439,2.9086,0.0388,-0.4224,2.3939,186.0915
10.6705,10.6943,0.024,0.0853,0.0121,0.0035,356.3762,351.911,338.9775,2.9085,0.0397,-0.4211,2.3524,186.0218
