dt[s],sensor_dt[s],pos-sens_delta[ms],accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z,rot_x,rot_y
1.6683,1.6449,-0.023,0.0318,0.0031,0.1199,0.0838,-0.1468,0.0351,0.0071,0.0959,0.7307,357.4241,354.7977
1.7302,1.701,-0.029,0.053,0.0251,0.1192,0.0906,-0.1429,0.0367,-0.004,0.0903,0.7628,357.8333,353.3739
1.7981,1.8153,0.017,0.034,-0.0637,-0.0751,0.0682,-0.0312,0.0079,-0.0207,0.0849,0.8096,358.6117,350.3835
1.8535,1.8813,0.028,-0.0366,-0.0415,-0.0819,0.0407,0.0397,-0.0138,-0.0356,0.0813,0.8491,358.6082,348.281
1.9144,1.9324,0.018,0.026,-0.109,-0.0272,0.0228,0.1062,-0.0346,-0.0579,0.0759,0.9063,357.9413,345.0996
1.9659,1.9837,0.018,0.0427,-0.1243,0.029,0.0002,0.1377,-0.0411,-0.0751,0.0705,0.9509,358.184,342.5648
2.0298,2.0358,0.006,0.0596,-0.0542,0.0281,-0.0036,0.1105,-0.0301,-0.0967,0.0679,1.0102,358.9542,339.8867
2.0822,2.0867,0.005,0.0233,-0.0289,0.0215,-0.0008,0.0916,-0.0216,-0.1164,0.0751,1.0477,358.2852,337.2848
2.1326,2.1382,0.006,0.0149,0.011,0.0688,0.0017,0.0752,-0.0065,-0.1373,0.0814,1.0785,356.7918,334.1132
2.182,2.1898,0.008,0.025,-0.0103,0.0809,0.0025,0.0726,-0.0001,-0.1583,0.0852,1.1027,359.3017,331.7466
2.2489,2.2408,-0.008,0.012,-0.0472,0.07,0.0035,0.0942,0.004,-0.1868,0.0952,1.136,358.8072,330.3053
2.2983,2.292,-0.006,-0.0162,0.017,0.0532,0.0055,0.0978,0.0126,-0.2085,0.0949,1.1644,358.7387,329.3444
2.3647,2.3427,-0.022,-0.0127,-0.0154,0.107,0.0049,0.0945,0.0302,-0.2379,0.0882,1.2026,359.4845,328.3052
2.4301,2.4608,0.031,0.1158,-0.0407,-0.1155,0.0173,0.072,0.0606,-0.269,0.0793,1.2431,358.7957,327.8692
2.4806,2.4608,-0.02,0.1158,-0.0407,-0.1155,0.0173,0.072,0.0606,-0.2938,0.0699,1.2775,0.053,327.6194
2.5305,2.5298,-0.001,-0.0016,0.107,-0.0477,0.0469,0.0653,0.0785,-0.3201,0.0653,1.3173,358.6379,328.9255
2.5819,2.5808,-0.001,-0.051,-0.0885,0.0089,0.0822,0.0505,0.1013,-0.3442,0.0605,1.3619,358.8223,331.3578
2.6498,2.6315,-0.018,-0.037,-0.1521,0.0162,0.0662,0.0479,0.113,-0.3764,0.0659,1.4241,358.1019,334.3858
2.7052,2.6829,-0.022,0.0012,-0.0922,-0.0368,0.0517,0.0324,0.1336,-0.4004,0.0728,1.4685,359.4905,336.762
2.7606,2.784,0.023,-0.0321,0.0062,0.1124,0.0075,0.0125,0.1561,-0.4255,0.0867,1.5221,356.448,338.4362
2.818,2.8349,0.017,-0.1013,0.0266,0.1746,-0.0016,-0.0042,0.1622,-0.4347,0.0871,1.5563,359.2871,341.205
2.8719,2.8859,0.014,-0.101,0.029,0.1268,-0.018,-0.0322,0.1695,-0.4381,0.0939,1.5889,359.5723,342.5984
2.9249,2.9374,0.012,-0.0505,0.1818,0.1264,-0.0431,-0.0583,0.1685,-0.4448,0.0955,1.6395,359.4023,344.9163
2.9818,2.9902,0.008,0.0012,0.1765,-0.0824,-0.0452,-0.0645,0.1608,-0.4492,0.0892,1.6829,0.2759,346.7965
3.0407,3.0569,0.016,-0.0483,0.0566,-0.1553,-0.0574,-0.0285,0.1191,-0.4501,0.0838,1.7271,0.3218,348.8449
3.0926,3.1074,0.015,-0.1287,-0.1361,-0.0792,-0.0826,-0.0272,0.1047,-0.4476,0.0744,1.7901,359.64,351.7686
3.144,3.1583,0.014,-0.1935,0.1401,-0.1244,-0.1647,-0.0251,0.0895,-0.4439,0.064,1.8476,359.493,353.9342
3.1979,3.2104,0.012,-0.0724,-0.1708,0.0072,-0.2061,-0.0244,0.07,-0.4396,0.0593,1.9032,359.0537,355.8714
3.2553,3.2615,0.006,-0.0618,-0.1949,0.0107,-0.1917,-0.0188,0.013,-0.4351,0.0617,1.9558,358.846,357.0026
3.3083,3.3119,0.004,-0.0639,-0.0684,-0.0175,-0.1768,-0.0121,-0.0191,-0.4239,0.074,2.0212,358.0461,358.9499
3.3602,3.3627,0.002,-0.1554,-0.0295,0.025,-0.1829,-0.0047,-0.0502,-0.4136,0.0855,2.0664,356.7934,0.6431
3.4126,3.4133,0.001,-0.0951,-0.0869,0.0881,-0.2077,0.0049,-0.0798,-0.4036,0.0935,2.1061,358.7367,2.8507
3.4685,3.4642,-0.004,-0.0015,-0.0394,0.1104,-0.201,0.0099,-0.1015,-0.3899,0.1018,2.1474,357.6598,4.9166
3.5244,3.516,-0.008,-0.0361,0.2211,0.0025,-0.1545,0.031,-0.1442,-0.3756,0.1039,2.1895,357.9377,6.8581
3.5813,3.5667,-0.015,-0.0234,0.1649,0.012,-0.1336,0.0679,-0.1746,-0.3531,0.1051,2.249,357.8689,9.9721
3.6362,3.6176,-0.019,-0.0543,0.4151,-0.1887,-0.1144,0.1425,-0.22,-0.338,0.0997,2.2957,357.8582,11.4367
3.6892,3.6686,-0.021,0.0054,-0.0347,-0.1475,-0.103,0.1881,-0.2434,-0.3202,0.0882,2.3554,358.1219,12.6264
3.7451,3.7213,-0.024,-0.0131,-0.0183,-0.0733,-0.0909,0.1474,-0.2343,-0.3064,0.0747,2.4101,357.6783,13.6455
3.8005,3.8223,0.022,-0.0242,-0.1786,0.0252,-0.0658,0.0724,-0.2091,-0.2902,0.0624,2.469,358.0314,14.3451
3.8574,3.8873,0.03,0.0154,-0.0599,-0.0364,-0.0234,0.0078,-0.1906,-0.2674,0.0534,2.5447,357.9353,14.5621
3.9123,3.8873,-0.025,0.0154,-0.0599,-0.0364,-0.0234,0.0078,-0.1906,-0.2392,0.0656,2.6038,357.7412,15.2576
3.9677,3.9906,0.023,0.1176,-0.1585,0.0086,0.0455,0.0018,-0.1881,-0.2181,0.0812,2.6487,355.7116,16.5674
4.0231,4.043,0.02,0.0787,-0.1731,0.1476,0.1219,-0.009,-0.1867,-0.2034,0.0929,2.6823,356.8304,16.5638
4.078,4.0934,0.015,-0.0004,-0.0476,0.1746,0.1379,-0.0141,-0.1819,-0.1844,0.104,2.7336,357.3835,16.8574
4.131,4.1442,0.013,-0.0342,0.2142,0.1446,0.1129,-0.0285,-0.1726,-0.1724,0.1044,2.7817,356.3894,17.0562
4.1859,4.1958,0.01,-0.1051,0.198,0.1247,0.0773,-0.0828,-0.1432,-0.1604,0.0983,2.8287,356.7018,15.746
4.2373,4.2464,0.009,-0.0479,0.4187,-0.1745,0.0542,-0.0736,-0.1372,-0.1487,0.0902,2.877,357.088,13.7457
4.2907,4.298,0.007,0.0083,0.2248,-0.2976,0.023,-0.0428,-0.1317,-0.1357,0.0821,2.9455,356.8009,11.0833
4.3576,4.3484,-0.009,0.0597,-0.0266,-0.0841,0.0137,-0.0202,-0.1294,-0.1203,0.0733,3.0238,356.2071,7.8394
4.412,4.4012,-0.011,0.0762,-0.122,0.0511,0.0078,0.0052,-0.1307,-0.1068,0.0665,3.086,355.4404,5.2056
4.4669,4.4512,-0.016,0.1229,-0.2627,0.0411,0.0368,-0.0012,-0.1236,-0.0936,0.065,3.1386,354.4964,2.9202
4.5208,4.5022,-0.019,0.09,-0.2738,0.0531,0.1125,-0.0132,-0.1122,-0.0827,0.0676,3.1879,356.2299,1.1519
4.5783,4.6035,0.025,0.0073,-0.01,0.1032,0.118,-0.0477,-0.0833,-0.0743,0.0819,3.2474,354.7119,358.636
4.6352,4.6544,0.019,-0.0026,-0.0453,0.1069,0.0782,-0.0807,-0.0516,-0.0709,0.0933,3.2868,357.2765,357.6505
4.6891,4.7057,0.017,-0.0226,0.019,0.0467,0.0576,-0.0662,-0.0429,-0.0709,0.104,3.3224,356.3183,357.3199
4.745,4.7566,0.012,-0.0269,0.0972,0.0022,0.0047,-0.0152,-0.037,-0.0681,0.1056,3.3736,355.63,356.833
4.7984,4.8076,0.009,0.0398,0.032,0.1021,-0.0122,0.0073,-0.0257,-0.0649,0.0978,3.415,355.6545,356.5108
4.8504,4.8587,0.008,0.056,0.4038,-0.0763,0.0069,0.0657,-0.0145,-0.0623,0.0883,3.4524,356.6877,356.7351
4.9008,4.9103,0.01,0.0605,0.0692,-0.1024,0.022,0.0652,0.0021,-0.0629,0.0831,3.4895,357.8185,356.4372
4.9537,4.9613,0.008,0.0682,0.1794,-0.1183,0.1002,0.0092,0.0318,-0.0671,0.0823,3.5308,357.418,356.9015
5.0206,5.0145,-0.006,0.0143,-0.1907,-0.0497,0.1145,-0.0189,0.0626,-0.075,0.0836,3.5927,357.2968,357.4645
5.0705,5.0813,0.011,-0.037,-0.2596,0.0051,0.0875,-0.0359,0.0911,-0.0799,0.0883,3.646,356.2153,357.5779
5.1224,5.1477,0.025,-0.0099,-0.1377,0.0422,0.0301,-0.0219,0.113,-0.0845,0.0939,3.7027,354.7794,358.5674
5.1728,5.1477,-0.025,-0.0099,-0.1377,0.0422,0.0301,-0.0219,0.113,-0.0923,0.1021,3.7814,354.4129,359.7187
5.2422,5.2506,0.008,0.1041,-0.0213,0.1839,-0.0265,-0.0029,0.1317,-0.1041,0.1148,3.8482,355.1073,359.6461
5.2926,5.3012,0.009,0.0246,0.0789,0.1878,0.0032,0.0075,0.1313,-0.1104,0.1185,3.8803,354.7622,0.6943
5.3451,5.3528,0.008,-0.0132,0.0729,0.181,0.012,0.0033,0.1313,-0.1135,0.1153,3.9042,355.0783,1.8183
5.3975,5.4037,0.006,-0.041,-0.0186,0.1781,0.0375,-0.0539,0.14,-0.1195,0.1114,3.923,356.0351,1.3957
5.4509,5.4538,0.003,-0.0588,0.0229,0.1247,0.0458,-0.1009,0.1437,-0.1211,0.1078,3.9482,356.7317,2.4674
5.5058,5.5052,-0.001,-0.0033,0.124,-0.0948,0.0412,-0.1188,0.1448,-0.1219,0.1063,3.9713,357.1339,2.9656
5.5587,5.5567,-0.002,0.0631,0.073,-0.2803,0.0179,-0.1075,0.1316,-0.1216,0.1078,4.0008,358.0379,2.8358
5.6146,5.6069,-0.008,-0.0502,-0.1564,-0.2738,-0.0055,-0.0916,0.124,-0.1203,0.1157,4.0228,358.1269,2.748
5.6685,5.6583,-0.01,-0.0926,-0.0688,-0.3029,-0.0434,-0.0234,0.0959,-0.1193,0.1183,4.0423,357.7086,3.1269
5.723,5.7088,-0.014,-0.03,-0.0502,-0.104,-0.063,0.0799,0.055,-0.1179,0.1144,4.0675,357.1951,3.1962
5.7794,5.7606,-0.019,-0.0528,-0.0719,-0.0352,-0.0564,0.1259,0.0265,-0.1161,0.1052,4.0861,355.0829,2.9725
5.8338,5.8116,-0.022,0.0064,0.023,-0.02,-0.0501,0.1434,0.0178,-0.1151,0.0989,4.1027,354.6508,2.7695
5.8852,5.8622,-0.023,-0.0138,0.1004,-0.0222,-0.0449,0.1387,0.0161,-0.1164,0.0975,4.1112,357.6732,2.0122
5.9391,5.9636,0.024,0.015,-0.1449,-0.0109,-0.0829,0.1958,-0.0035,-0.1154,0.0996,4.1165,357.7264,2.2893
5.996,6.0148,0.019,0.0019,-0.1318,-0.0625,-0.0736,0.2366,-0.0194,-0.1159,0.1003,4.1185,358.6031,1.581
6.0504,6.0666,0.016,-0.0298,-0.046,-0.1135,-0.0644,0.2627,-0.03,-0.1157,0.1012,4.1214,358.127,1.4144
6.1039,6.1181,0.014,0.0649,-0.0437,0.0201,-0.0516,0.2867,-0.0391,-0.1162,0.0986,4.1246,357.7537,1.139
6.1643,6.1824,0.018,0.1558,-0.0248,-0.0614,-0.0044,0.1992,-0.0241,-0.1139,0.0933,4.1256,357.9245,0.9278
6.2307,6.2336,0.003,-0.0134,0.1706,-0.1311,0.0424,0.1344,-0.0152,-0.1128,0.0926,4.1263,358.6014,1.1291
6.2921,6.2843,-0.008,0.0669,0.0194,-0.0449,0.0459,0.08,-0.004,-0.1108,0.0934,4.1287,358.8307,1.1026
6.357,6.337,-0.02,0.0206,0.0402,-0.013,0.073,-0.0352,0.0239,-0.1099,0.092,4.1313,358.7693,0.5485
6.4179,6.4397,0.022,-0.0609,-0.0702,-0.0558,0.101,-0.065,0.0361,-0.1095,0.0916,4.1337,359.221,359.7123
6.4793,6.4914,0.012,0.0993,-0.0174,0.0234,0.095,-0.0494,0.0334,-0.1083,0.0902,4.1359,359.4438,0.0773
6.5407,6.5427,0.002,0.0214,0.0492,0.0438,0.1066,-0.0448,0.0331,-0.1067,0.0906,4.1396,359.4602,0.1774
6.6021,6.608,0.006,-0.0163,0.0416,-0.0089,0.0972,-0.0481,0.0383,-0.1092,0.0928,4.1394,358.8532,0.3661
