date,hour,minute,sec,milli_sec,accel_dt[ms],gyro_dt[ms],pos_x,pos_y,pos_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2019-01-08,15,31,36,455.7,9.3,4.3,0.2661,0.0063,13.6312,8.801085,-0.047884032,-0.24899697,-0.6034825,-0.06983062599999999,-0.09075712400000001
2019-01-08,15,31,36,494.6,0.4,2.4,0.2695,0.0101,13.6947,10.323798,-0.21068975,0.37349546,-0.40327579999999996,-0.34091517,-0.03255039
2019-01-08,15,31,36,536.6,8.4,0.4,0.2694,0.0157,13.7373,11.683703999999999,-0.29688102,1.0342950999999998,-0.26359707,-0.50904274,-0.0043284167
2019-01-08,15,31,36,575.0,10.0,5.0,0.2713,0.0264,13.779,12.650962,2.2122424,2.9209259999999997,-0.25591764,-0.44476226,0.0028972465
2019-01-08,15,31,36,617.0,8.0,1.0,0.2699,0.0392,13.8375,12.727576,0.90021986,4.280833,-0.29880038,-0.25003588,-0.08299041
2019-01-08,15,31,36,655.9,10.1,1.1,0.2683,0.0514,13.8789,11.386824,0.4213795,0.842759,-0.38974947,0.062168628,-0.18336429
2019-01-08,15,31,36,696.3,0.6,2.7,0.2668,0.0627,13.9409,10.965444,0.4213795,2.8538885,-0.36456436,0.1251052,-0.19223057
2019-01-08,15,31,36,738.8,6.2,10.2,0.2661,0.0603,13.9824,9.940725,0.36391866,1.6184803,-0.32744122,0.17140879,-0.1900838
2019-01-08,15,31,36,779.2,6.8,7.8,0.2645,0.0556,14.0435,8.916007,0.24899697,1.8195933000000002,-0.30089477,0.23150048,-0.17434093
2019-01-08,15,31,36,819.6,5.4,8.4,0.2618,0.0451,14.0817,7.738060000000001,0.25857377,1.340753,-0.27021188,0.29846877,-0.16961110000000001
2019-01-08,15,31,36,857.1,9.9,10.9,0.2602,0.0336,14.1235,7.125144500000001,0.37349546,0.80445176,-0.13178982,0.30770156,-0.16533504
2019-01-08,15,31,36,898.0,9.0,1.0,0.2566,0.0198,14.1807,8.082825,0.32561144,0.8810662,-0.059777527999999996,0.3199712,-0.16100663
2019-01-08,15,31,36,938.9,6.1,8.1,0.2548,0.0125,14.2223,7.546523599999999,0.22984336,0.545878,0.1412844,-0.09813987,0.039584067
2019-01-08,15,31,36,978.4,7.6,9.6,0.2519,0.0075,14.2877,8.236053,0.30645782,0.6512229,0.19359192,-0.21895155,0.071331605
2019-01-08,15,31,37,18.8,7.2,8.2,0.2485,0.0167,14.3312,10.113108,0.23942018,1.340753,0.23884831,-0.20600120000000002,0.08049458
2019-01-08,15,31,37,59.3,6.7,8.7,0.2471,0.017,14.3745,10.563217999999999,0.20111294,-0.24899697,0.4350582,-0.39325759999999993,0.10939724
2019-01-08,15,31,37,97.7,8.3,9.3,0.2471,0.0287,14.4333,13.560759,-0.33518824,3.1986535,0.32915163,-0.24980898,0.10431833
2019-01-08,15,31,37,140.1,4.9,0.8,0.2488,0.038,14.4729,11.923124000000001,0.7182605,1.3790601,0.29136527,-0.23474678,0.13596115
2019-01-08,15,31,37,180.1,4.9,5.9,0.2511,0.0508,14.5343,11.84651,-0.32561144,3.0454244999999998,0.2351482,-0.11721631,0.116535634
2019-01-08,15,31,37,218.5,6.5,8.5,0.2519,0.0604,14.5752,11.166556,0.40222588,0.45968673,0.18648843,0.0036651914,0.11513937
2019-01-08,15,31,37,259.9,5.1,7.1,0.254,0.0632,14.6084,10.457873,-0.047884032,2.6623523,0.15603243,0.04944518,0.11222467
2019-01-08,15,31,37,298.9,6.1,11.1,0.256,0.0593,14.6637,9.289502,-0.21068975,2.480393,-0.026529005,0.22912683,0.094369955
2019-01-08,15,31,37,340.3,4.6,7.6,0.2568,0.0504,14.7039,8.532935,0.10534488,2.3463178,-0.12419763,0.31794664,0.08756317
2019-01-08,15,31,37,378.8,0.2,2.2,0.2592,0.0381,14.7631,7.9104424,-0.08619126,1.8579005000000002,-0.11381292,0.36695546,0.08405506
2019-01-08,15,31,37,419.7,5.3,10.3,0.2614,0.0241,14.804,7.345411,0.21068975,0.25857377,0.030578168,0.34578463,0.08122762
2019-01-08,15,31,37,460.1,4.9,6.9,0.2677,0.0118,14.8656,7.632714999999999,0.23942018,0.5650316,0.16913986,0.20547761,0.07108726
2019-01-08,15,31,37,501.1,3.9,5.9,0.2675,0.0062,14.9175,8.2169,-0.4405331,0.038307227,0.38964474,-0.11712904,0.092415184
2019-01-08,15,31,37,539.5,6.5,8.5,0.27,0.011,14.9557,9.011775,-0.7278373,0.6991069000000001,0.3888419,-0.16996016,0.10367256
2019-01-08,15,31,37,581.4,3.6,5.6,0.2734,0.0145,15.0111,10.840945,0.038307227,0.7086836999999999,0.3324154,-0.16177456,0.1961401
2019-01-08,15,31,37,620.4,4.6,7.6,0.2739,0.0254,15.049,11.683703999999999,0.34476504,0.47884035,0.65062386,-0.43870595,0.16301376
2019-01-08,15,31,37,664.8,1.2,2.2,0.2737,0.0376,15.1022,13.474567,0.90021986,3.5434184,0.677467,-0.40739477,0.11424925
2019-01-08,15,31,37,701.7,4.3,6.3,0.2718,0.0498,15.1388,12.038046000000001,0.61291564,4.654328,0.5556605,-0.23684117,0.0046774824
2019-01-08,15,31,37,742.2,2.8,4.8,0.2699,0.0612,15.1787,10.984597,0.5554548,-0.02873042,0.28684485,0.07620107400000001,-0.08883726
2019-01-08,15,31,37,782.6,4.4,6.4,0.268,0.0697,15.2342,11.358092999999998,0.5554548,2.3463178,0.3569373,0.04553564,-0.088872164
2019-01-08,15,31,37,821.1,3.9,5.9,0.2665,0.0666,15.2711,10.400413,0.20111294,2.480393,0.28541368,0.17470746,-0.0840376
2019-01-08,15,31,37,862.5,2.5,4.5,0.2644,0.0616,15.3279,9.136273,0.12449849,1.1971009,0.21430898,0.2957635,-0.112835534
2019-01-08,15,31,37,904.9,1.1,2.1,0.2634,0.052,15.367,7.5082164,0.5267244000000001,0.82360536,0.32011083,0.21708405,-0.13681635
2019-01-08,15,31,37,942.9,3.1,4.1,0.2611,0.0369,15.4278,7.4986396,0.19153613,0.90021986,0.35266122,0.26010639999999996,-0.10962413
2019-01-08,15,31,37,984.8,0.2,2.2,0.2592,0.0236,15.467,7.1155677,0.047884032,0.79487497,0.37083012,0.27180013,-0.071750484
2019-01-08,15,31,38,23.2,1.8,4.8,0.2578,0.0161,15.504,8.130709,0.1436521,0.9959879,0.6227159999999999,-0.11623893,0.08550368
2019-01-08,15,31,38,62.2,2.8,4.8,0.255,0.012,15.5612,8.485051,0.6607997,0.8331822,0.76810193,-0.29129544,0.11657054
2019-01-08,15,31,38,106.1,8.9,2.9,0.2537,0.0208,15.5987,10.093954,0.29688102,0.81402856,0.5550496,-0.11440633,0.10402162400000001
2019-01-08,15,31,38,147.5,7.5,0.5,0.2532,0.0252,15.6544,12.229582,0.21068975,1.8483237000000001,0.5913874,-0.13953908,0.13065535
2019-01-08,15,31,38,188.0,8.0,11.0,0.2542,0.0372,15.6891,13.608642999999999,0.34476504,0.23942018,0.6342352,-0.22839378,0.13074261
2019-01-08,15,31,38,226.4,9.6,1.6,0.2569,0.0484,15.7229,12.306197000000001,-0.90021986,5.066130599999999,0.60756654,-0.20936969,0.123848565
2019-01-08,15,31,38,263.4,1.6,3.6,0.2601,0.062,15.7763,11.789049,-0.21068975,2.2888567,0.26424286,0.105260804,0.15725416
2019-01-08,15,31,38,306.3,8.7,0.7,0.2628,0.0687,15.814,10.007763,-0.095768064,0.9864110999999999,0.19071212,0.10653489999999999,0.13056809
2019-01-08,15,31,38,345.7,0.2,1.2,0.2666,0.0709,15.8686,10.132261,-0.6991069000000001,3.5434184,0.14538592,0.09154252,0.114790305
2019-01-08,15,31,38,388.2,8.8,9.8,0.2706,0.0646,15.9007,8.992621,-0.047884032,2.0973208,-0.13285446,0.32410765,0.12461651
2019-01-08,15,31,38,427.1,7.9,10.9,0.2736,0.0576,15.9386,8.063671000000001,0.1436521,1.4556746,-0.17132153,0.29487340000000006,0.13166764
2019-01-08,15,31,38,464.6,1.4,2.4,0.278,0.0457,15.9938,8.1881695,0.4309563,2.1930888,-0.17406169,0.28251645,0.08953539
2019-01-08,15,31,38,504.0,1.0,2.0,0.2815,0.0301,16.0338,8.63828,0.62249243,1.13964,-0.16811012,0.30250046,0.043668135999999996
2019-01-08,15,31,38,541.9,3.1,5.1,0.2851,0.0191,16.0742,7.833828,0.50757074,0.19153613,-0.12924163,0.30112165,0.003944444
2019-01-08,15,31,38,577.9,7.1,9.1,0.2898,0.008,16.1295,8.312667999999999,-0.038307227,1.5705963,0.22490312,-0.10088003,-0.043685592999999995
2019-01-08,15,31,38,607.3,6.7,12.7,0.2915,0.0096,16.15,9.078813,0.009576807,1.1109096,0.20195204,-0.05639159,-0.03874631
2019-01-08,15,31,38,647.8,7.2,10.2,0.2954,0.0181,16.2151,8.8777,0.19153613,-0.20111294,0.21697932,-0.037803832,-0.016126841
2019-01-08,15,31,38,674.2,0.8,2.8,0.297,0.0178,16.2356,11.233594,0.076614454,1.043872,0.29368654,-0.1526465,-0.0062482785
2019-01-08,15,31,38,713.7,1.3,3.3,0.2996,0.0328,16.3291,12.133814,-0.18195933,-0.49799395,0.56518996,-0.5140867,0.015934857
2019-01-08,15,31,38,751.6,3.4,5.4,0.3001,0.0431,16.3745,12.181697999999999,0.08619126,0.5554548,0.66586053,-0.6541494000000001,0.035342917
2019-01-08,15,31,38,791.0,5.0,6.0,0.2999,0.0566,16.4167,11.750742,1.2545617,5.8226986,0.49548152,-0.45010296,0.025010569
2019-01-08,15,31,38,831.0,4.0,9.0,0.2997,0.0709,16.4765,10.352528999999999,0.40222588,2.6910827,0.12376129599999999,0.07054621,-0.036285397000000004
2019-01-08,15,31,38,870.9,5.1,7.1,0.3003,0.0715,16.519,10.898406,1.0821792,-0.46926352,0.10419615,0.0856084,-0.025080381000000002
2019-01-08,15,31,38,911.9,3.1,5.1,0.3018,0.0649,16.5789,11.022903999999999,1.0247183000000002,2.825158,0.14250614,0.022776546,-0.062412973
2019-01-08,15,31,38,951.8,3.2,7.2,0.3023,0.0577,16.6187,8.963891,0.32561144,1.2545617,0.117844634,0.07824311,-0.13398893
2019-01-08,15,31,38,991.7,3.3,5.3,0.3022,0.0484,16.661,9.050082000000002,0.7182605,1.8674773,0.04548328,0.20404644,-0.14133677
2019-01-08,15,31,39,34.2,0.8,2.8,0.3011,0.0354,16.7222,7.9104424,0.2777274,1.0055646999999999,0.07230899,0.2665467,-0.14402457
2019-01-08,15,31,39,70.6,6.4,7.4,0.2997,0.0236,16.7672,8.149861999999999,-0.18195933,0.82360536,0.015498524,0.3741288,-0.14927801
2019-01-08,15,31,39,114.0,1.0,3.0,0.2972,0.0158,16.8303,8.101977999999999,0.17238252,0.81402856,0.026651177999999998,0.29621729999999996,-0.11651818
2019-01-08,15,31,39,154.0,1.0,3.0,0.2939,0.0151,16.8761,8.561666,0.24899697,0.7086836999999999,0.2777866,-0.2942625,0.020786871999999998
2019-01-08,15,31,39,194.4,3.6,6.6,0.2908,0.0228,16.9384,8.6095495,0.095768064,-0.31603462,0.2181138,-0.25642377,0.04855506
2019-01-08,15,31,39,234.3,0.7,2.7,0.2899,0.0246,16.9807,10.093954,0.8810662,1.2545617,0.15987216,-0.22734658,0.08969247
2019-01-08,15,31,39,275.3,9.6,1.7,0.2909,0.0355,17.0217,10.601525,0.0,0.94810385,0.15001105,-0.27799603,0.08309512599999999
2019-01-08,15,31,39,313.7,1.3,3.3,0.291,0.0478,17.0799,10.831368,0.63206923,1.3503298000000001,0.0922581,-0.2761809,0.078731805
2019-01-08,15,31,39,353.7,2.3,4.3,0.2913,0.0574,17.1221,12.689269,0.34476504,-0.6703765,0.024068091,-0.2766347,0.07990117
2019-01-08,15,31,39,394.6,0.4,2.4,0.2918,0.0676,17.1841,11.664551,-0.89064306,3.1507695,-0.013456488,-0.2679953,0.07131415599999999
2019-01-08,15,31,39,436.0,9.0,2.0,0.2928,0.0673,17.2254,11.434708,0.019153614,0.78529817,-0.05773549,-0.14568263,0.08588765599999999
2019-01-08,15,31,39,474.0,1.0,3.0,0.2942,0.0612,17.2667,10.94629,-0.63206923,2.96881,-0.18915878,0.077248275,0.1104968
2019-01-08,15,31,39,512.9,2.1,7.1,0.296,0.053,17.3255,9.528922999999999,-0.7374141,2.8921957000000003,-0.40036106,0.36295867,0.1439373
2019-01-08,15,31,39,554.3,0.7,4.7,0.2979,0.0422,17.3687,8.839393,0.076614454,2.0015526,-0.48846530000000005,0.44151595,0.16887806
2019-01-08,15,31,39,592.8,2.2,4.2,0.3023,0.0256,17.4303,8.446744,0.5363011999999999,1.2066777,-0.41961205,0.34752995,0.13796827
2019-01-08,15,31,39,633.2,1.8,3.8,0.3061,0.0139,17.4715,7.8625584,0.13407529999999998,0.36391866,-0.37917277,0.28939304,0.07150614
2019-01-08,15,31,39,674.1,0.9,2.9,0.3103,0.0094,17.5143,8.475474,0.019153614,1.13964,-0.35433674,0.25157174,0.040544
2019-01-08,15,31,39,711.1,3.9,6.9,0.3152,0.0098,17.5777,8.686164,-0.23942018,0.7374141,-0.33407348,0.23258257,0.037140608
2019-01-08,15,31,39,748.0,9.0,12.0,0.3186,0.0169,17.6177,8.7532015,-0.038307227,0.36391866,-0.2771234,0.13948672,0.006387905
2019-01-08,15,31,39,793.5,1.5,4.5,0.3195,0.0216,17.6611,10.017339999999999,-0.2873042,0.9576806999999999,-0.16840681,-0.14568263,0.0031241393
2019-01-08,15,31,39,832.9,2.1,4.1,0.3214,0.0327,17.7209,10.084377,0.36391866,-0.21068975,0.007522369300000001,-0.48041934,-0.058538344000000006
2019-01-08,15,31,39,869.8,6.2,8.2,0.3212,0.0439,17.7624,11.405977,0.076614454,1.5035586,0.06515314400000001,-0.5119749,-0.12608258
2019-01-08,15,31,39,907.3,8.7,10.7,0.3208,0.0572,17.8226,11.626244,0.38307226,0.842759,0.0017104226999999999,-0.4104491,-0.08791223
2019-01-08,15,31,39,947.7,7.3,9.3,0.3203,0.0625,17.8621,12.133814,2.1164744,0.6512229,-0.062674776,-0.3201632,-0.07400196
2019-01-08,15,31,39,989.2,6.8,7.8,0.3209,0.0635,17.9028,11.310209,0.5746084,4.4915223,-0.11079349999999999,-0.19172442,-0.20073032
2019-01-08,15,31,40,28.6,6.4,1.4,0.3213,0.0591,17.9589,9.414000999999999,-0.33518824,1.733402,-0.2083225,0.100146994,-0.21694443
2019-01-08,15,31,40,66.5,9.5,1.5,0.3214,0.0512,17.9953,10.0748005,0.45968673,0.5650316,-0.27557003,0.21964969,-0.16474162
2019-01-08,15,31,40,105.0,10.0,2.0,0.3214,0.04,18.031,9.854534,0.32561144,2.1068976000000004,-0.24392721,0.13035864,-0.14542083
2019-01-08,15,31,40,147.4,8.6,1.6,0.32,0.026,18.0872,9.548077000000001,0.50757074,3.0454244999999998,-0.2808933,0.19455186,-0.17463765
2019-01-08,15,31,40,188.8,6.2,11.2,0.3182,0.0159,18.1276,9.5385,0.41180268,1.1492168,-0.3565882,0.40338048,-0.15964526
2019-01-08,15,31,40,230.3,5.7,7.7,0.3162,0.0078,18.1832,8.887277000000001,0.39264908,0.40222588,-0.29515263,0.26972318,-0.14379768
2019-01-08,15,31,40,271.2,3.8,5.8,0.3129,0.0138,18.2127,9.203311,0.047884032,2.3080103,-0.26581365,0.23951153,-0.12395328
2019-01-08,15,31,40,310.6,4.4,8.4,0.3124,0.0172,18.2608,8.781932000000001,0.25857377,2.2122424,-0.30832985,0.21490239,0.033632495
2019-01-08,15,31,40,361.6,3.4,8.4,0.3142,0.0294,18.304,9.069236,0.22984336,2.3942018,-0.30098203,0.111090206,0.019634955
2019-01-08,15,31,40,401.0,4.0,5.9,0.3155,0.0372,18.3011,9.710882000000002,0.5363011999999999,0.8810662,-0.2933375,0.10264281,-0.022148227000000003
2019-01-08,15,31,40,445.4,9.6,1.6,0.3186,0.0507,18.3444,10.141838,0.12449849,0.39264908,-0.2635098,0.035639625,-0.042481314000000006
2019-01-08,15,31,40,483.4,1.6,5.6,0.3211,0.0575,18.3709,10.266336,-0.61291564,2.1643584,-0.22020820000000002,-0.17791887,-0.01733112
2019-01-08,15,31,40,523.3,1.7,4.7,0.3233,0.0579,18.4001,10.716447,-0.19153613,2.0781669999999997,-0.28626890000000005,-0.1566433,0.06005678
2019-01-08,15,31,40,565.2,9.8,1.7,0.326,0.0522,18.442,10.170568,0.0,1.4269443000000002,-0.4094717,-0.054716073,0.10665707
2019-01-08,15,31,40,604.2,3.8,5.8,0.3276,0.0454,18.4765,10.448297,-0.047884032,0.11492168,-0.4378333,-0.036704276,0.07337364
2019-01-08,15,31,40,647.1,7.9,9.9,0.3301,0.0328,18.526,10.0748005,0.047884032,1.0247183000000002,-0.33763394,-0.29462904,0.05609488
2019-01-08,15,31,40,685.6,9.3,1.4,0.3325,0.0192,18.5631,10.065224,0.16280572,1.8579005000000002,-0.3199363,-0.34815827,0.049549895999999996
2019-01-08,15,31,40,724.5,2.5,3.5,0.3367,0.002,18.6152,9.375694000000001,-0.17238252,2.8060042999999997,-0.33723253,-0.22879522,0.053511795
2019-01-08,15,31,40,764.9,0.1,2.1,0.3391,-0.0024,18.6567,9.394848,0.02873042,2.327164,-0.43477896,0.060650192,0.059515726
2019-01-08,15,31,40,801.9,4.1,5.1,0.3417,0.0002,18.6981,10.362105,0.17238252,2.183512,-0.45806167,0.23343779,0.020228365
2019-01-08,15,31,40,840.3,5.7,8.7,0.3458,0.0041,18.7526,9.069236,-0.16280572,1.8004397,-0.39121556,0.13796827,-0.015882496
2019-01-08,15,31,40,881.8,3.2,5.2,0.3462,0.0089,18.79,9.414000999999999,0.46926352,2.135628,-0.33660419999999996,0.107791536,-0.06600835
2019-01-08,15,31,40,920.7,4.3,6.3,0.3476,0.0165,18.8298,7.6135616,-0.6895300999999999,1.8195933000000002,-0.3390651,0.18322466,-0.07361799
2019-01-08,15,31,40,961.6,3.4,6.4,0.3471,0.0291,18.8871,9.643844999999999,-0.51714754,2.8538885,-0.39786527,0.39618975,-0.061767202
2019-01-08,15,31,41,1.6,3.4,5.4,0.3457,0.0408,18.9268,9.873688000000001,-0.45968673,1.9536686,-0.4134685,0.37795106,0.005183628
2019-01-08,15,31,41,38.0,7.0,11.0,0.3451,0.0493,18.9617,10.055647,-0.5554548,1.7429788,-0.39098865,0.24445081,0.052499502999999996
2019-01-08,15,31,41,79.4,6.5,8.6,0.3443,0.0514,19.0252,10.773908,0.08619126,1.9440918000000003,-0.31606168,0.08796459400000001,0.029862582999999998
2019-01-08,15,31,41,118.9,6.1,1.1,0.3443,0.0445,19.0649,9.155427,-0.13407529999999998,1.9057846,-0.25970498,-0.017261306,0.01743584
2019-01-08,15,31,41,158.3,6.7,10.7,0.3439,0.0331,19.1254,9.911995,0.48841715,1.6089035,-0.19725712,-0.047787115,0.005358161
2019-01-08,15,31,41,203.3,6.7,8.7,0.3433,0.0211,19.166,9.959878999999999,0.62249243,1.1300632,-0.1068316,-0.1362055,-0.015934857
2019-01-08,15,31,41,241.7,3.3,5.3,0.342,0.0057,19.2277,9.040505,0.06703765,1.5705963,-0.0050440015999999996,-0.184778,-0.05715953
2019-01-08,15,31,41,285.6,4.4,5.4,0.3407,-0.0021,19.2697,10.409989,0.26815059999999996,2.2601264,0.049113564000000005,-0.16688839,-0.13788101
2019-01-08,15,31,41,326.6,8.4,1.4,0.3388,-0.0068,19.3374,9.519346,0.6512229,0.94810385,0.06354744,-0.12786283,-0.14297737
2019-01-08,15,31,41,369.0,-12.0,-10.0,0.3384,0.0031,19.3802,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,41,408.4,-51.4,-49.4,0.3383,0.0095,19.4446,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,41,452.9,-95.9,-93.9,0.3421,0.0208,19.4875,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,41,493.3,-136.3,-134.3,0.3447,0.036,19.5477,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,41,530.2,-173.2,-171.2,0.3466,0.0464,19.585,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,41,571.7,-214.7,-212.7,0.3483,0.0528,19.6239,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,41,615.1,-258.1,-256.1,0.3505,0.0522,19.6769,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,41,653.0,-296.0,-294.0,0.3517,0.0459,19.7142,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,41,695.5,-338.5,-336.5,0.3508,0.0333,19.7645,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,41,734.4,-377.4,-375.4,0.3504,0.0193,19.8003,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,41,775.3,-418.3,-416.3,0.3514,0.0028,19.8541,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,41,816.3,-459.3,-457.3,0.3526,-0.0064,19.8904,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,41,853.7,-496.7,-494.7,0.3544,-0.0084,19.9335,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,41,897.2,-540.2,-538.2,0.3577,-0.0008,19.9937,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,41,938.1,-581.1,-579.1,0.3589,0.0015,20.0385,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,41,978.5,-621.5,-619.5,0.3606,0.0116,20.1004,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,42,19.0,-662.0,-660.0,0.3611,0.0208,20.1489,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,42,55.9,-698.9,-696.9,0.3609,0.0342,20.2101,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,42,96.3,-739.3,-737.3,0.3606,0.0418,20.2527,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,42,134.3,-777.3,-775.3,0.3605,0.0447,20.2977,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,42,170.7,-813.7,-811.7,0.3608,0.0406,20.3396,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,42,211.7,-854.7,-852.7,0.3605,0.0315,20.4006,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,42,250.1,-893.1,-891.1,0.36,0.022,20.4455,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,42,287.0,-930.0,-928.0,0.3595,0.012,20.4933,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,42,327.5,-970.5,-968.5,0.3568,-0.0013,20.5571,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,42,370.9,-1013.9,-1011.9,0.3547,-0.0076,20.6035,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,42,411.4,-1054.4,-1052.4,0.3517,-0.0089,20.6723,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,42,452.8,-1095.8,-1093.8,0.3508,-0.0007,20.7186,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,42,495.7,-1138.7,-1136.7,0.3487,0.0073,20.7846,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,42,538.6,-1181.6,-1179.6,0.3503,0.0153,20.8309,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,42,575.1,-1218.1,-1216.1,0.3519,0.0248,20.893,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,42,619.5,-1262.5,-1260.5,0.3525,0.0344,20.9377,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,42,657.0,-1300.0,-1298.0,0.3533,0.043,21.0009,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,42,694.9,-1337.9,-1335.9,0.3549,0.0394,21.0411,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,42,733.8,-1376.8,-1374.8,0.3563,0.0332,21.0843,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,42,779.8,-1422.8,-1420.8,0.3582,0.0251,21.1463,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,42,817.7,-1460.7,-1458.7,0.3592,0.013,21.1877,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,42,855.6,-1498.6,-1496.6,0.3615,-0.0034,21.253,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,42,900.1,-1543.1,-1541.1,0.3663,-0.0127,21.2952,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,42,940.5,-1583.5,-1581.5,0.3719,-0.0186,21.3626,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,42,983.9,-1626.9,-1624.9,0.375,-0.0097,21.4048,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,43,19.9,-1662.9,-1660.9,0.3759,-0.0068,21.4489,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,43,61.3,-1704.3,-1702.3,0.3788,0.0034,21.5082,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,43,101.3,-1744.3,-1742.3,0.378,0.0166,21.5502,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,43,140.2,-1783.2,-1781.2,0.3778,0.0331,21.61,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,43,180.1,-1823.1,-1821.1,0.3765,0.0398,21.6492,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,43,218.6,-1861.6,-1859.6,0.3751,0.0402,21.6907,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,43,257.0,-1900.0,-1898.0,0.3733,0.0381,21.7499,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,43,296.0,-1939.0,-1937.0,0.3725,0.029,21.7904,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
2019-01-08,15,31,43,336.4,-1979.4,-1977.4,0.3719,0.0183,21.8345,9.844957,0.60333884,1.3311761999999998,0.13550736,-0.15344934,-0.16701056
