sensor,date,hour,min,sec,x,y,z
Accel,2019/01/16,11,39,57.1750,10.955867,0.25857377,0.5650316
Gyro,2019/01/16,11,39,57.1760,0.045570545,0.15837118,-0.1932254
Accel,2019/01/16,11,39,57.1850,11.051635,0.35434186,1.0247183
Gyro,2019/01/16,11,39,57.1860,0.032724924,0.12576842,-0.19888027
Accel,2019/01/16,11,39,57.1950,11.089942,0.49799395,1.5227122
Gyro,2019/01/16,11,39,57.1960,0.029967302,0.10054842,-0.19947368
Accel,2019/01/16,11,39,57.2060,11.348516,0.4213795,2.1547816
Gyro,2019/01/16,11,39,57.2070,0.015673056,0.07937758,-0.19680333
Accel,2019/01/16,11,39,57.2150,11.425131,0.40222588,2.7102363
Gyro,2019/01/16,11,39,57.2160,0.012199852,0.060772363,-0.18987437
Accel,2019/01/16,11,39,57.2250,10.94629,0.4309563,3.169923
Gyro,2019/01/16,11,39,57.2270,0.02380629,0.053092916,-0.18003072
Accel,2019/01/16,11,39,57.2360,10.745177,0.35434186,3.2369606
Gyro,2019/01/16,11,39,57.2370,0.04845034,0.06937684,-0.1669931
Accel,2019/01/16,11,39,57.2450,10.400413,0.36391866,2.9879637
Gyro,2019/01/16,11,39,57.2460,0.10592403,0.11719886,-0.14899875
Accel,2019/01/16,11,39,57.2550,10.103531,0.30645782,2.767697
Gyro,2019/01/16,11,39,57.2570,0.17313667,0.18540633,-0.12959069
Accel,2019/01/16,11,39,57.2650,9.921572,0.21068975,2.6048915
Gyro,2019/01/16,11,39,57.2660,0.2361605,0.252043,-0.111840695
Accel,2019/01/16,11,39,57.2750,9.749189,0.25857377,2.2601264
Gyro,2019/01/16,11,39,57.2770,0.2842967,0.29613,-0.098663464
Accel,2019/01/16,11,39,57.2859,9.509769,0.41180268,2.087744
Gyro,2019/01/16,11,39,57.2880,0.30845204,0.30897564,-0.093968526
Accel,2019/01/16,11,39,57.2950,9.346964,0.33518824,1.9153614
Gyro,2019/01/16,11,39,57.2960,0.32089624,0.29639181,-0.09515535
Accel,2019/01/16,11,39,57.3050,8.992621,0.2873042,1.7525556
Gyro,2019/01/16,11,39,57.3060,0.30283207,0.26846653,-0.10103711
Accel,2019/01/16,11,39,57.3150,8.743625,0.35434186,1.5514427
Gyro,2019/01/16,11,39,57.3160,0.27523842,0.23640485,-0.1060113
Accel,2019/01/16,11,39,57.3250,8.7532015,0.34476504,1.4556746
Gyro,2019/01/16,11,39,57.3270,0.26385888,0.20991075,-0.105836764
Accel,2019/01/16,11,39,57.3370,8.724471,0.22984336,1.6567876
Gyro,2019/01/16,11,39,57.3380,0.25099578,0.19442968,-0.10349803
Accel,2019/01/16,11,39,57.3449,8.599973,0.10534488,1.6567876
Gyro,2019/01/16,11,39,57.3459,0.24478243,0.18931587,-0.098244585
Accel,2019/01/16,11,39,57.3550,8.475474,0.019153614,1.283292
Gyro,2019/01/16,11,39,57.3570,0.24691173,0.19065976,-0.09000663
Accel,2019/01/16,11,39,57.3640,8.485051,-0.019153614,0.842759
Gyro,2019/01/16,11,39,57.3670,0.24249604,0.19020598,-0.081786126
Accel,2019/01/16,11,39,57.3750,8.39886,-0.06703765,0.7565677
Gyro,2019/01/16,11,39,57.3770,0.22593287,0.1831374,-0.07532841
Accel,2019/01/16,11,39,57.3850,8.207323,-0.038307227,0.90021986
Gyro,2019/01/16,11,39,57.3860,0.21038198,0.17399187,-0.0694641
Accel,2019/01/16,11,39,57.3950,8.264784,-0.02873042,0.8619126
Gyro,2019/01/16,11,39,57.3970,0.1953198,0.15992452,-0.06497861
Accel,2019/01/16,11,39,57.4060,8.465898,0.02873042,0.9959879
Gyro,2019/01/16,11,39,57.4069,0.16660912,0.13269739,-0.06270968
Accel,2019/01/16,11,39,57.4150,8.446744,0.22026655,1.1779473
Gyro,2019/01/16,11,39,57.4160,0.1314233,0.08676032,-0.059515726
Accel,2019/01/16,11,39,57.4250,8.465898,0.36391866,1.1492168
Gyro,2019/01/16,11,39,57.4270,0.092572264,0.018011797,-0.0540703
Accel,2019/01/16,11,39,57.4350,8.542512,0.48841715,1.2354081
Gyro,2019/01/16,11,39,57.4390,0.026476644,-0.06419321,-0.05127777
Accel,2019/01/16,11,39,57.4450,8.63828,0.5363012,1.4077905
Gyro,2019/01/16,11,39,57.4470,-0.030351276,-0.13138838,-0.04499459
Accel,2019/01/16,11,39,57.4570,8.772355,0.5746084,1.532289
Gyro,2019/01/16,11,39,57.4580,-0.052516956,-0.15962781,-0.03223623
Accel,2019/01/16,11,39,57.4640,8.7532015,0.641646,1.484405
Gyro,2019/01/16,11,39,57.4660,-0.057491146,-0.14983651,-0.020385446
Accel,2019/01/16,11,39,57.4750,8.6574335,0.7757214,1.2066777
Gyro,2019/01/16,11,39,57.4760,-0.035011306,-0.117338486,-0.011292281
Accel,2019/01/16,11,39,57.4850,8.599973,0.7278373,0.92895025
Gyro,2019/01/16,11,39,57.4860,-0.0058119465,-0.08168141,-0.0068416907
Accel,2019/01/16,11,39,57.4960,8.724471,0.79487497,0.82360536
Gyro,2019/01/16,11,39,57.4970,0.011117747,-0.05190609,-0.008709193
Accel,2019/01/16,11,39,57.5040,8.781932,1.0151415,0.8331822
Gyro,2019/01/16,11,39,57.5080,0.015620696,-0.029583331,-0.014381513
Accel,2019/01/16,11,39,57.5150,8.8777,1.0821792,0.8714894
Gyro,2019/01/16,11,39,57.5170,0.021799162,-0.012723451,-0.018064158
Accel,2019/01/16,11,39,57.5250,9.14585,1.043872,0.89064306
Gyro,2019/01/16,11,39,57.5270,0.027611108,6.457718E-4,-0.01860521
Accel,2019/01/16,11,39,57.5350,9.414001,1.0247183,1.1492168
Gyro,2019/01/16,11,39,57.5360,0.023247786,0.008779006,-0.029199358
Accel,2019/01/16,11,39,57.5450,9.548077,1.0055647,1.2066777
Gyro,2019/01/16,11,39,57.5470,7.330383E-4,5.235988E-5,-0.05173156
Accel,2019/01/16,11,39,57.5550,9.653421,0.9672575,1.0630256
Gyro,2019/01/16,11,39,57.5560,-0.05066691,-0.040404372,-0.08389798
Accel,2019/01/16,11,39,57.5649,9.80665,0.8619126,0.94810385
Gyro,2019/01/16,11,39,57.5669,-0.1272694,-0.11580259,-0.1187173
Accel,2019/01/16,11,39,57.5750,10.0269165,0.81402856,0.641646
Gyro,2019/01/16,11,39,57.5770,-0.21781708,-0.21322687,-0.15123278
Accel,2019/01/16,11,39,57.5850,10.295067,0.7661445,0.35434186
Gyro,2019/01/16,11,39,57.5860,-0.30400145,-0.31290263,-0.17798868
Accel,2019/01/16,11,39,57.5950,10.496181,0.63206923,0.24899697
Gyro,2019/01/16,11,39,57.5970,-0.37487927,-0.39182642,-0.19573867
Accel,2019/01/16,11,39,57.6050,10.726024,0.5650316,0.40222588
Gyro,2019/01/16,11,39,57.6060,-0.4272566,-0.4387583,-0.20348793
Accel,2019/01/16,11,39,57.6150,10.91756,0.5363012,0.6895301
Gyro,2019/01/16,11,39,57.6160,-0.43840924,-0.45247662,-0.20158553
Accel,2019/01/16,11,39,57.6260,11.061212,0.49799395,0.90979666
Gyro,2019/01/16,11,39,57.6280,-0.42832124,-0.4469788,-0.1931905
Accel,2019/01/16,11,39,57.6350,11.147403,0.48841715,1.4077905
Gyro,2019/01/16,11,39,57.6360,-0.40608576,-0.42474332,-0.1796991
Accel,2019/01/16,11,39,57.6460,11.300632,0.40222588,2.0973208
Gyro,2019/01/16,11,39,57.6470,-0.3777765,-0.38934806,-0.1627694
Accel,2019/01/16,11,39,57.6550,11.683704,0.29688102,2.4995465
Gyro,2019/01/16,11,39,57.6560,-0.3432888,-0.35273105,-0.14381513
Accel,2019/01/16,11,39,57.6650,12.105083,0.33518824,2.5187001
Gyro,2019/01/16,11,39,57.6670,-0.31468287,-0.32192597,-0.12622221
Accel,2019/01/16,11,39,57.6770,12.603078,0.35434186,1.8770541
Gyro,2019/01/16,11,39,57.6790,-0.29326767,-0.3008773,-0.11061897
Accel,2019/01/16,11,39,57.6850,12.794614,0.22026655,1.292869
Gyro,2019/01/16,11,39,57.6860,-0.2754304,-0.2881364,-0.09658652
Accel,2019/01/16,11,39,57.6949,12.373235,0.05746084,1.6950948
Gyro,2019/01/16,11,39,57.6969,-0.24918066,-0.264557,-0.083356924
Accel,2019/01/16,11,39,57.7050,11.760319,-0.076614454,2.767697
Gyro,2019/01/16,11,39,57.7060,-0.20928243,-0.22167426,-0.07002261
Accel,2019/01/16,11,39,57.7160,11.377247,-0.11492168,3.6391866
Gyro,2019/01/16,11,39,57.7170,-0.1423316,-0.14997615,-0.05461135
Accel,2019/01/16,11,39,57.7250,11.224017,-0.1340753,4.0797195
Gyro,2019/01/16,11,39,57.7260,-0.062308256,-0.05342453,-0.037926003
Accel,2019/01/16,11,39,57.7350,11.099519,-0.1340753,4.280833
Gyro,2019/01/16,11,39,57.7370,0.022008602,0.054157566,-0.019809486
Accel,2019/01/16,11,39,57.7450,10.342952,0.08619126,3.1890767
Gyro,2019/01/16,11,39,57.7470,0.08819149,0.14357078,-0.0042935098
Accel,2019/01/16,11,39,57.7550,10.093954,0.22026655,2.2122424
Gyro,2019/01/16,11,39,57.7560,0.1285086,0.19418533,0.0069464105
Accel,2019/01/16,11,39,57.7660,9.969456,0.2777274,1.5227122
Gyro,2019/01/16,11,39,57.7680,0.13981833,0.20242329,0.012653637
Accel,2019/01/16,11,39,57.7750,9.797073,0.31603462,1.13964
Gyro,2019/01/16,11,39,57.7760,0.12969542,0.18273596,0.014800392
Accel,2019/01/16,11,39,57.7850,9.864111,0.15322891,0.9768343
Gyro,2019/01/16,11,39,57.7870,0.11868239,0.15418239,0.019285887
Accel,2019/01/16,11,39,57.7960,9.835381,0.019153614,1.1013328
Gyro,2019/01/16,11,39,57.7970,0.118088976,0.13042845,0.030892327
Accel,2019/01/16,11,39,57.8050,9.797073,-0.23942018,1.1971009
Gyro,2019/01/16,11,39,57.8060,0.114144534,0.11295771,0.050282937
Accel,2019/01/16,11,39,57.8159,9.892841,-0.6703765,1.2545617
Gyro,2019/01/16,11,39,57.8169,0.12112585,0.10042624,0.08370599
Accel,2019/01/16,11,39,57.8250,9.739613,-0.82360536,1.4556746
Gyro,2019/01/16,11,39,57.8260,0.13899802,0.091664694,0.13229595
Accel,2019/01/16,11,39,57.8350,9.653421,-0.94810385,1.7142484
Gyro,2019/01/16,11,39,57.8360,0.15236725,0.08538151,0.18915878
Accel,2019/01/16,11,39,57.8440,9.634268,-1.1109096,2.0398598
Gyro,2019/01/16,11,39,57.8490,0.15861551,0.08339183,0.24633577
Accel,2019/01/16,11,39,57.8550,9.519346,-1.1492168,2.5091233
Gyro,2019/01/16,11,39,57.8560,0.17250834,0.09206612,0.29866076
Accel,2019/01/16,11,39,57.8650,9.394848,-1.1683705,2.9975405
Gyro,2019/01/16,11,39,57.8660,0.19633208,0.11948524,0.34353316
Accel,2019/01/16,11,39,57.8750,9.212888,-1.043872,3.3997664
Gyro,2019/01/16,11,39,57.8760,0.23687609,0.1693842,0.3801676
Accel,2019/01/16,11,39,57.8850,9.107543,-0.81402856,3.514688
Gyro,2019/01/16,11,39,57.8870,0.2819056,0.23535764,0.40493384
Accel,2019/01/16,11,39,57.8950,8.944737,-0.51714754,3.3806129
Gyro,2019/01/16,11,39,57.8970,0.32032028,0.30705577,0.41702896
Accel,2019/01/16,11,39,57.9050,8.695741,-0.2681506,3.1316159
Gyro,2019/01/16,11,39,57.9070,0.34697145,0.37302923,0.4180238
Accel,2019/01/16,11,39,57.9160,8.561666,-0.08619126,2.72939
Gyro,2019/01/16,11,39,57.9180,0.3526438,0.4249004,0.40779617
Accel,2019/01/16,11,39,57.9250,8.389283,0.095768064,2.336741
Gyro,2019/01/16,11,39,57.9260,0.36013123,0.45811403,0.3926991
Accel,2019/01/16,11,39,57.9350,8.274361,0.20111294,2.1068976
Gyro,2019/01/16,11,39,57.9360,0.3466573,0.47614327,0.37140608
Accel,2019/01/16,11,39,57.9450,8.293514,0.37349546,1.6184803
Gyro,2019/01/16,11,39,57.9460,0.32951817,0.47933722,0.3477045
Accel,2019/01/16,11,39,57.9550,8.283937,0.545878,1.091756
Gyro,2019/01/16,11,39,57.9570,0.30492648,0.46446702,0.32135
Accel,2019/01/16,11,39,57.9650,8.389283,0.45968673,0.8523358
Gyro,2019/01/16,11,39,57.9670,0.27333602,0.43488368,0.29375637
Accel,2019/01/16,11,39,57.9750,8.437167,0.37349546,0.7086837
Gyro,2019/01/16,11,39,57.9760,0.24253096,0.40238565,0.26715755
Accel,2019/01/16,11,39,57.9840,8.504205,0.39264908,0.5267244
Gyro,2019/01/16,11,39,57.9870,0.22956316,0.38020253,0.24567254
Accel,2019/01/16,11,39,57.9940,8.590396,0.34476504,0.5746084
Gyro,2019/01/16,11,39,57.9970,0.21308725,0.36039305,0.2252522
Accel,2019/01/16,11,39,58.0050,8.935161,0.16280572,1.3694834
Gyro,2019/01/16,11,39,58.0070,0.18348646,0.32719687,0.20355774
Accel,2019/01/16,11,39,58.0170,9.184157,0.16280572,1.6950948
Gyro,2019/01/16,11,39,58.0190,0.144234,0.28682742,0.18067649
Accel,2019/01/16,11,39,58.0250,9.3182335,0.11492168,1.9632454
Gyro,2019/01/16,11,39,58.0260,0.097511545,0.23706807,0.15692255
Accel,2019/01/16,11,39,58.0340,9.155427,0.076614454,2.0494366
Gyro,2019/01/16,11,39,58.0360,0.031922072,0.17558013,0.13018411
Accel,2019/01/16,11,39,58.0440,9.174581,-0.08619126,1.8387469
Gyro,2019/01/16,11,39,58.0460,-0.046617743,0.101211645,0.10220648
Accel,2019/01/16,11,39,58.0550,9.212888,-0.25857377,1.5705963
Gyro,2019/01/16,11,39,58.0560,-0.13170254,0.017086774,0.07457792
Accel,2019/01/16,11,39,58.0680,9.11712,-0.20111294,1.4460979
Gyro,2019/01/16,11,39,58.0700,-0.20601867,-0.048223447,0.050527282
Accel,2019/01/16,11,39,58.0740,9.270349,-0.2777274,1.4652514
Gyro,2019/01/16,11,39,58.0760,-0.25350907,-0.08182103,0.033353243
Accel,2019/01/16,11,39,58.0850,9.346964,-0.32561144,1.484405
Gyro,2019/01/16,11,39,58.0859,-0.26195645,-0.08710938,0.027174776
Accel,2019/01/16,11,39,58.0950,9.346964,-0.17238252,1.3599066
Gyro,2019/01/16,11,39,58.0970,-0.26251498,-0.077841684,0.028117254
Accel,2019/01/16,11,39,58.1050,9.308656,-0.11492168,1.2545617
Gyro,2019/01/16,11,39,58.1070,-0.24678956,-0.063442715,0.03679154
Accel,2019/01/16,11,39,58.1150,9.165004,-0.11492168,1.4460979
Gyro,2019/01/16,11,39,58.1160,-0.23602088,-0.047420595,0.0453262
Accel,2019/01/16,11,39,58.1250,9.069236,-0.047884032,1.541866
Gyro,2019/01/16,11,39,58.1260,-0.21368065,-0.032951817,0.050335295
Accel,2019/01/16,11,39,58.1360,9.155427,-0.009576807,1.3790601
Gyro,2019/01/16,11,39,58.1380,-0.20755455,-0.022043508,0.040491637
Accel,2019/01/16,11,39,58.1450,9.289502,0.019153614,1.1492168
Gyro,2019/01/16,11,39,58.1460,-0.19725712,-0.015515977,0.025481807
Accel,2019/01/16,11,39,58.1550,9.3182335,0.12449849,0.9768343
Gyro,2019/01/16,11,39,58.1570,-0.18414968,-0.011693706,0.01150172
Accel,2019/01/16,11,39,58.1650,9.500193,0.33518824,1.0726024
Gyro,2019/01/16,11,39,58.1660,-0.17739527,-0.010995574,0.005602507
Accel,2019/01/16,11,39,58.1750,9.730036,0.2681506,1.1971009
Gyro,2019/01/16,11,39,58.1770,-0.16545722,-0.010349803,-0.016632987
Accel,2019/01/16,11,39,58.1840,9.959879,0.16280572,1.2449849
Gyro,2019/01/16,11,39,58.1880,-0.1679705,-0.020769417,-0.069673546
Accel,2019/01/16,11,39,58.1950,10.228029,0.24899697,1.5610195
Gyro,2019/01/16,11,39,58.1960,-0.18360864,-0.055065136,-0.14001031
Accel,2019/01/16,11,39,58.2050,10.553641,0.30645782,1.7142484
Gyro,2019/01/16,11,39,58.2070,-0.2151991,-0.11828096,-0.2043606
Accel,2019/01/16,11,39,58.2150,10.582372,0.4309563,1.2545617
Gyro,2019/01/16,11,39,58.2160,-0.254661,-0.20388936,-0.24649285
Accel,2019/01/16,11,39,58.2250,10.582372,0.39264908,1.043872
Gyro,2019/01/16,11,39,58.2270,-0.30417597,-0.2918016,-0.26720992
Accel,2019/01/16,11,39,58.2350,10.97502,0.15322891,1.3120226
Gyro,2019/01/16,11,39,58.2360,-0.31613147,-0.3522249,-0.26349235
Accel,2019/01/16,11,39,58.2450,10.879252,0.0,1.0726024
Gyro,2019/01/16,11,39,58.2460,-0.3291342,-0.39060467,-0.24940754
Accel,2019/01/16,11,39,58.2550,10.601525,-0.08619126,0.6703765
Gyro,2019/01/16,11,39,58.2570,-0.32138494,-0.41901866,-0.22713715
Accel,2019/01/16,11,39,58.2650,11.281479,-0.60333884,1.1779473
Gyro,2019/01/16,11,39,58.2660,-0.3020467,-0.4242721,-0.19896753
Accel,2019/01/16,11,39,58.2750,11.942278,-0.48841715,0.90979666
Gyro,2019/01/16,11,39,58.2760,-0.26548204,-0.41674972,-0.17067574
Accel,2019/01/16,11,39,58.2849,12.26789,0.24899697,1.4173675
Gyro,2019/01/16,11,39,58.2859,-0.21849777,-0.39573595,-0.14758503
Accel,2019/01/16,11,39,58.2950,12.555194,0.6512229,1.9536686
Gyro,2019/01/16,11,39,58.2970,-0.18465583,-0.36688566,-0.12742649
Accel,2019/01/16,11,39,58.3050,12.430696,1.1683705,2.4037786
Gyro,2019/01/16,11,39,58.3070,-0.16709782,-0.3380179,-0.11180579
Accel,2019/01/16,11,39,58.3150,11.827356,1.4173675,3.2369606
Gyro,2019/01/16,11,39,58.3160,-0.13922492,-0.3153461,-0.09894271
Accel,2019/01/16,11,39,58.3250,11.233594,1.4748282,3.466804
Gyro,2019/01/16,11,39,58.3270,-0.08103564,-0.26225317,-0.08539896
Accel,2019/01/16,11,39,58.3350,10.965444,1.1683705,3.083732
Gyro,2019/01/16,11,39,58.3360,-0.013997541,-0.1820902,-0.07052875
Accel,2019/01/16,11,39,58.3449,10.582372,0.78529817,2.6719291
Gyro,2019/01/16,11,39,58.3469,0.060144044,-0.09827949,-0.05412266
Accel,2019/01/16,11,39,58.3540,10.036493,0.45968673,2.1739352
Gyro,2019/01/16,11,39,58.3590,0.11651818,-0.036494836,-0.050282937
Accel,2019/01/16,11,39,58.3650,10.01734,0.18195933,1.9057846
Gyro,2019/01/16,11,39,58.3660,0.1513375,-0.0019198621,-0.059376102
Accel,2019/01/16,11,39,58.3740,10.160992,0.30645782,1.8866309
Gyro,2019/01/16,11,39,58.3770,0.16985545,0.017191494,-0.07852236
Accel,2019/01/16,11,39,58.3840,10.314221,0.35434186,1.7717092
Gyro,2019/01/16,11,39,58.3860,0.19643681,0.02708751,-0.09672615
Accel,2019/01/16,11,39,58.3950,10.524911,0.38307226,1.8674773
Gyro,2019/01/16,11,39,58.3960,0.20964895,0.032428216,-0.11309733
Accel,2019/01/16,11,39,58.4040,10.754754,0.45968673,2.327164
Gyro,2019/01/16,11,39,58.4089,0.22396065,0.03996804,-0.12486085
Accel,2019/01/16,11,39,58.4140,10.802638,0.4309563,2.528277
Gyro,2019/01/16,11,39,58.4160,0.2551846,0.051225413,-0.1267109
Accel,2019/01/16,11,39,58.4250,10.553641,0.35434186,2.6719291
Gyro,2019/01/16,11,39,58.4270,0.2773328,0.066968285,-0.12341223
Accel,2019/01/16,11,39,58.4340,10.381259,0.36391866,2.566584
Gyro,2019/01/16,11,39,58.4360,0.2971423,0.08307767,-0.11679743
Accel,2019/01/16,11,39,58.4450,10.352529,0.41180268,1.8962077
Gyro,2019/01/16,11,39,58.4460,0.31068605,0.091909036,-0.10920525
Accel,2019/01/16,11,39,58.4540,10.237606,0.45968673,1.13964
Gyro,2019/01/16,11,39,58.4590,0.31398472,0.0898321,-0.1028348
Accel,2019/01/16,11,39,58.4640,10.189722,0.45010993,0.62249243
Gyro,2019/01/16,11,39,58.4660,0.3086615,0.078592174,-0.09855874
Accel,2019/01/16,11,39,58.4750,10.160992,0.50757074,0.49799395
Gyro,2019/01/16,11,39,58.4770,0.29939377,0.06394886,-0.09541715
Accel,2019/01/16,11,39,58.4840,10.113108,0.5363012,0.6991069
Gyro,2019/01/16,11,39,58.4860,0.29145253,0.050684363,-0.09121091
Accel,2019/01/16,11,39,58.4950,9.825804,0.59376204,1.13964
Gyro,2019/01/16,11,39,58.4970,0.28578022,0.042655848,-0.08864527
Accel,2019/01/16,11,39,58.5040,9.835381,0.47884035,1.3503298
Gyro,2019/01/16,11,39,58.5060,0.27609363,0.038240165,-0.088558
Accel,2019/01/16,11,39,58.5140,9.959879,0.38307226,1.4556746
Gyro,2019/01/16,11,39,58.5160,0.24898867,0.03413864,-0.08915142
Accel,2019/01/16,11,39,58.5270,9.672575,0.1436521,1.5227122
Gyro,2019/01/16,11,39,58.5280,0.24129176,0.029653143,-0.0800757
Accel,2019/01/16,11,39,58.5340,9.548077,-0.009576807,1.5131354
Gyro,2019/01/16,11,39,58.5360,0.22654374,0.026249751,-0.066566855
Accel,2019/01/16,11,39,58.5450,9.528923,-0.22026655,1.6184803
Gyro,2019/01/16,11,39,58.5460,0.2245017,0.02804744,-0.048851766
Accel,2019/01/16,11,39,58.5540,9.251195,-0.32561144,1.4556746
Gyro,2019/01/16,11,39,58.5560,0.22022565,0.033562683,-0.03460988
Accel,2019/01/16,11,39,58.5649,8.90643,-0.40222588,1.283292
Gyro,2019/01/16,11,39,58.5659,0.22547908,0.04399975,-0.023038346
Accel,2019/01/16,11,39,58.5740,8.8777,-0.4405331,1.5705963
Gyro,2019/01/16,11,39,58.5790,0.23710299,0.056618482,-0.014992379
Accel,2019/01/16,11,39,58.5840,8.839393,-0.39264908,1.685518
Gyro,2019/01/16,11,39,58.5860,0.24431118,0.06719518,-0.010227629
Accel,2019/01/16,11,39,58.5950,8.63828,-0.2777274,1.7046716
Gyro,2019/01/16,11,39,58.5960,0.2508038,0.08553859,-0.004607669
Accel,2019/01/16,11,39,58.6040,8.590396,-0.34476504,1.8291701
Gyro,2019/01/16,11,39,58.6060,0.26012388,0.111910515,0.0044854963
Accel,2019/01/16,11,39,58.6150,8.63828,-0.34476504,1.7717092
Gyro,2019/01/16,11,39,58.6160,0.28002062,0.13665928,0.019687314
Accel,2019/01/16,11,39,58.6240,8.494628,-0.095768064,1.436521
Gyro,2019/01/16,11,39,58.6300,0.2860071,0.14931291,0.03820526
Accel,2019/01/16,11,39,58.6340,8.350976,-0.06703765,1.2162545
Gyro,2019/01/16,11,39,58.6360,0.2655344,0.14467034,0.06084218
Accel,2019/01/16,11,39,58.6460,8.37013,-0.08619126,1.1109096
Gyro,2019/01/16,11,39,58.6470,0.23893557,0.131528,0.09135053
Accel,2019/01/16,11,39,58.6540,8.274361,0.019153614,0.842759
Gyro,2019/01/16,11,39,58.6560,0.22776547,0.12718214,0.12508775
Accel,2019/01/16,11,39,58.6650,8.121132,0.095768064,0.5363012
Gyro,2019/01/16,11,39,58.6670,0.20556487,0.10871656,0.1497667
Accel,2019/01/16,11,39,58.6740,8.082825,0.08619126,0.60333884
Gyro,2019/01/16,11,39,58.6760,0.16205382,0.051068332,0.16058774
Accel,2019/01/16,11,39,58.6850,8.1881695,0.047884032,0.8523358
Gyro,2019/01/16,11,39,58.6860,0.08641125,-0.03111922,0.15502015
Accel,2019/01/16,11,39,58.6969,8.264784,0.15322891,0.7374141
Gyro,2019/01/16,11,39,58.6990,0.005654867,-0.112242125,0.14177309
Accel,2019/01/16,11,39,58.7040,8.178593,0.21068975,0.63206923
Gyro,2019/01/16,11,39,58.7060,-0.043598324,-0.17055358,0.12976523
Accel,2019/01/16,11,39,58.7150,8.226477,0.1436521,0.63206923
Gyro,2019/01/16,11,39,58.7160,-0.07113962,-0.20472711,0.11964232
Accel,2019/01/16,11,39,58.7240,8.331821,0.076614454,0.6895301
Gyro,2019/01/16,11,39,58.7260,-0.10456268,-0.23061036,0.108699106
Accel,2019/01/16,11,39,58.7340,8.475474,0.009576807,0.5650316
Gyro,2019/01/16,11,39,58.7360,-0.13419837,-0.25694737,0.09909979
Accel,2019/01/16,11,39,58.7440,8.619126,-0.009576807,0.22984336
Gyro,2019/01/16,11,39,58.7460,-0.16458455,-0.29215068,0.090268426
Accel,2019/01/16,11,39,58.7550,8.734048,-0.05746084,0.076614454
Gyro,2019/01/16,11,39,58.7560,-0.21443115,-0.33124605,0.08049458
Accel,2019/01/16,11,39,58.7650,9.050082,-0.1340753,0.18195933
Gyro,2019/01/16,11,39,58.7660,-0.25726154,-0.3569373,0.07501425
Accel,2019/01/16,11,39,58.7740,9.308656,-0.17238252,0.17238252
Gyro,2019/01/16,11,39,58.7760,-0.27092746,-0.3636219,0.07806858
Accel,2019/01/16,11,39,58.7850,9.749189,-0.34476504,0.45968673
Gyro,2019/01/16,11,39,58.7870,-0.2685189,-0.3493102,0.09049532
Accel,2019/01/16,11,39,58.7940,10.036493,-0.49799395,0.81402856
Gyro,2019/01/16,11,39,58.7990,-0.26244515,-0.31984904,0.11295771
Accel,2019/01/16,11,39,58.8040,10.208876,-0.46926352,0.9576807
Gyro,2019/01/16,11,39,58.8060,-0.25864035,-0.2870194,0.14126694
Accel,2019/01/16,11,39,58.8169,10.25676,-0.45968673,1.0151415
Gyro,2019/01/16,11,39,58.8200,-0.25033256,-0.25956535,0.17208946
Accel,2019/01/16,11,39,58.8240,10.352529,-0.5363012,1.1109096
Gyro,2019/01/16,11,39,58.8260,-0.24375269,-0.23696335,0.19959585
Accel,2019/01/16,11,39,58.8340,10.477027,-0.62249243,1.1492168
Gyro,2019/01/16,11,39,58.8360,-0.23565435,-0.21766001,0.22172663
Accel,2019/01/16,11,39,58.8440,10.6398325,-0.50757074,1.1109096
Gyro,2019/01/16,11,39,58.8460,-0.22216296,-0.20146336,0.2295108
Accel,2019/01/16,11,39,58.8550,10.860099,-0.34476504,0.8714894
Gyro,2019/01/16,11,39,58.8560,-0.21064378,-0.19097392,0.22261675
Accel,2019/01/16,11,39,58.8660,11.348516,-0.34476504,0.7086837
Gyro,2019/01/16,11,39,58.8680,-0.22003366,-0.18814649,0.20408134
Accel,2019/01/16,11,39,58.8740,12.076353,-0.39264908,0.81402856
Gyro,2019/01/16,11,39,58.8760,-0.23368213,-0.19291124,0.18189822
Accel,2019/01/16,11,39,58.8850,12.334928,-0.36391866,0.80445176
Gyro,2019/01/16,11,39,58.8870,-0.24947736,-0.2035054,0.15800466
Accel,2019/01/16,11,39,58.8940,12.287044,-0.46926352,1.1300632
Gyro,2019/01/16,11,39,58.8960,-0.26378906,-0.21539108,0.1359437
Accel,2019/01/16,11,39,58.9050,11.951855,-0.7374141,2.2697031
Gyro,2019/01/16,11,39,58.9060,-0.27153832,-0.2154958,0.11864748
Accel,2019/01/16,11,39,58.9140,11.444284,-0.91937345,3.7253778
Gyro,2019/01/16,11,39,58.9180,-0.26928684,-0.19633208,0.105557516
Accel,2019/01/16,11,39,58.9240,11.137826,-1.0055647,4.6830587
Gyro,2019/01/16,11,39,58.9270,-0.25504497,-0.1722291,0.096202545
Accel,2019/01/16,11,39,58.9360,10.91756,-0.91937345,4.8745947
Gyro,2019/01/16,11,39,58.9370,-0.25905922,-0.15762068,0.087877326
Accel,2019/01/16,11,39,58.9450,10.850522,-0.6991069,4.6160207
Gyro,2019/01/16,11,39,58.9460,-0.22701497,-0.10266027,0.08599237
Accel,2019/01/16,11,39,58.9560,10.888829,-0.36391866,3.8019924
Gyro,2019/01/16,11,39,58.9570,-0.15304792,-0.0059166662,0.09007644
Accel,2019/01/16,11,39,58.9650,10.869676,-0.15322891,2.27928
