,dt[s],sensor_dt[s],pos-sens_delta[ms],accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z,rot_x,rot_y,old_x,old_y,old_z,raw_pred_x,raw_pred_y,raw_pred_z,pred_x,pred_y,pred_z
0,0.0698,0.0647,-0.005,0.0101,0.0498,0.0041,353.6513,353.0121,306.7201,-0.1056,0.0323,0.126,6.2356,359.2629,-0.00048471294360438765,0.0023777504016000003,0.00018953867795946515,0.006908804,0.034065192,0.0028045640000000007,0.00047967628432668514,0.0023777504016000003,0.00020194605813136644
1,0.1398,0.1263,-0.013999999999999999,-0.0181,0.0247,-0.0361,353.5004,353.593,305.6763,-0.1058,0.0323,0.1392,5.7316,0.0346,-0.00010009558573300021,0.005948407841600001,-0.0013478963865973124,-0.005507796000000003,0.051009392,-0.021960036000000002,9.320234279725794e-05,0.005948407841600001,-0.0013350233567313299
2,0.2098,0.2282,0.018000000000000002,-0.0591,0.0292,-0.0118,352.934,355.1204,304.4866,-0.1049,0.0308,0.1541,5.2009,0.2096,0.0031157142986768726,0.0109212492816,-0.003463513144702602,-0.04605039599999999,0.071040592,-0.030054836,-0.003138000073977314,0.0109212492816,-0.003427055484035866
3,0.2598,0.2797,0.02,-0.0773,0.0093,-0.0343,352.6058,355.6782,304.3179,-0.1025,0.0306,0.16699999999999998,6.2212,0.1351,0.007306547568689379,0.014701128881599999,-0.00581649320933034,-0.08392739599999999,0.07559759199999999,-0.046861836,-0.007339883072662286,0.014701128881599999,-0.005760245992104476
4,0.3248,0.3298,0.005,-0.0807,0.0059,-0.0121,352.3483,356.2307,303.9928,-0.0977,0.0294,0.1877,7.1241,0.2797,0.016085791624842333,0.0198592618616,-0.009406413166537106,-0.135333296,0.079355892,-0.054569535999999995,-0.016153757864874538,0.0198592618616,-0.009264281186541571
5,0.3802,0.3815,0.001,-0.045,-0.0134,-0.0109,351.8827,356.9587,303.5659,-0.0929,0.0279,0.2149,7.33,0.7289,0.024893410282168803,0.0238525361872,-0.012869738286973723,-0.15976469599999998,0.07208076399999999,-0.060487363999999995,-0.025046635087908387,0.0238525361872,-0.012502413672833383
6,0.4401,0.4334,-0.006999999999999999,-0.0281,-0.0506,0.0293,351.4453,357.035,303.6717,-0.0894,0.0268,0.2411,7.1679,0.8663,0.03541097188586174,0.026390951551999997,-0.015622002023429529,-0.176259958,0.042377551999999985,-0.043287677999999996,-0.0356426028621861,0.026390951551999997,-0.014935421007173667
7,0.4904,0.4834,-0.006999999999999999,-0.04,-0.0019,0.0456,350.9172,357.0695,303.8742,-0.0855,0.0247,0.2682,6.5353,1.5621,0.04523644549208862,0.028475432141799997,-0.01693706077483522,-0.195977558,0.04144096599999998,-0.020809613999999987,-0.04552514469816492,0.028475432141799997,-0.015713031427910324
8,0.5401,0.5351,-0.005,-0.0341,0.0143,0.0501,350.5076,357.2533,303.8196,-0.0815,0.0234,0.3006,6.0968,2.2104,0.055801008961868015,0.030881206564599997,-0.017166170920125973,0.0,0.0,0.4400370717048645,-0.044681642612854885,0.028475432141799997,0.006140538386207532
9,0.61,0.5855,-0.024,-0.0214,-0.0067,0.0772,350.0815,357.0342,304.1557,-0.0739,0.0234,0.3479,5.3962,2.2904,0.07183056084810355,0.0339439652356,-0.013856490905839017,0.0,0.0,0.42345768213272095,-0.04349870941250887,0.028475432141799997,0.0357165833283252
10,0.6797,0.6869,0.006999999999999999,0.0054,-0.0233,0.1,349.1248,356.0074,305.532,-0.0663,0.0249,0.4028,4.2410000000000005,1.0649,0.08757144545004764,0.035888664378,-0.0054503024165576935,0.0,0.0,0.4128468632698059,-0.042963919806428344,0.028475432141799997,0.06448703975235641
11,0.745,0.7382,-0.006999999999999999,-0.0277,0.0373,0.0774,348.7088,355.1494,306.5514,-0.059000000000000004,0.0281,0.4611,5.1457,359.9463,0.10331658580070441,0.0392692946142,0.00594709796856078,0.0,0.0,0.4404107332229614,-0.04299087377176842,0.028475432141799997,0.09324584800062327
12,0.7999,0.7892,-0.011000000000000001,-0.0366,0.0614,0.0677,348.38199999999995,354.8114,306.9408,-0.0505,0.0379,0.5168,5.3342,359.3029,0.11750229861277466,0.04392509910600001,0.0176900143507026,0.0,0.0,0.48130011558532715,-0.043312350874792814,0.028475432141799997,0.11966726866597106
13,0.8499,0.8405,-0.009000000000000001,-0.0137,0.0519,0.0675,348.2021,353.9507,307.9199,-0.0433,0.0473,0.5616,4.2496,359.6609,0.1308143195517489,0.049436908206,0.02995961209510369,0.0,0.0,0.511780321598053,-0.04346379631753591,0.028475432141799997,0.14525583658634103
14,0.9052,0.8918,-0.013000000000000001,0.0118,-0.0044,0.0791,348.0472,353.574,308.3684,-0.0402,0.0489,0.6014,3.9178,359.4404,0.14510830833073787,0.055401104229800005,0.045953350946578445,0.0,0.0,0.535282552242279,-0.04375290184001657,0.028475432141799997,0.17485554988717375
15,0.9652,0.9428,-0.022000000000000002,-0.0272,0.1589,-0.1056,348.2756,353.5976,308.3762,-0.0362,0.051,0.6378,4.4378,358.9783,0.16150259304981102,0.06747819498979998,0.05972306401087776,0.0,0.0,0.5697934031486511,-0.044362503880044715,0.028475432141799997,0.2090377187114451
16,1.0198,1.0451,0.025,0.0209,-0.064,-0.0563,349.5046,354.5443,307.3453,-0.0306,0.0541,0.6886,4.8892,358.8175,0.1758096400850619,0.07659856402939999,0.07063824701448634,0.0,0.0,0.6130912899971008,-0.045053324789894815,0.028475432141799997,0.24250537413220455
17,1.0803,1.0964,0.016,0.0089,-0.0735,-0.0672,350.2279,354.8909,306.9772,-0.027000000000000003,0.0534,0.7354,4.2901,359.1829,0.19145465725975847,0.08406798937739998,0.08021676071012201,0.0,0.0,0.6268905997276306,-0.04559418494606541,0.028475432141799997,0.2804283987239458
18,1.1298,1.0964,-0.033,0.0089,-0.0735,-0.0672,350.2279,354.8909,306.9772,-0.0215,0.0505,0.7951,4.62,359.6508,0.204114825796874,0.08841442231439997,0.08633402344708109,0.0,0.0,0.5785183906555176,-0.04576871542573911,0.028475432141799997,0.30906452720518496
19,1.1901,1.1658,-0.024,0.0238,-0.0313,-0.023,351.024,355.1366,306.7686,-0.0189,0.0453,0.8473,4.107,359.7662,0.2187074604150232,0.09259383364559996,0.0929318556951611,0.0,0.0,0.5549655556678772,-0.04590526929502001,0.028475432141799997,0.34252867160209166
20,1.2499,1.232,-0.018000000000000002,0.0277,-0.0519,0.0181,351.5756,355.4207,306.5028,-0.016,0.0358,0.9184,2.9086,1.2345,0.23238514269033297,0.09491974435999996,0.09975709698142801,0.0,0.0,0.54819256067276,-0.04519900186240368,0.028475432141799997,0.3753029777852616
21,1.3101,1.3347,0.025,0.0469,-0.0711,0.0552,352.1679,354.6902,307.5891,-0.0131,0.0275,0.9941,2.0372,2.3809,0.2447062244943194,0.09473605441439995,0.1083791002810934,0.0,0.0,0.5238133668899536,-0.04388901604163031,0.028475432141799997,0.4068093206229254
22,1.3601,1.3853,0.025,0.075,-0.1015,0.0947,352.355,354.2263,308.2378,-0.0125,0.0269,1.0499,2.5827,2.5812,0.2532335058705706,0.09209673801439994,0.11790496197897748,0.0,0.0,0.5130361914634705,-0.04273378162680623,0.028475432141799997,0.43243510388559203
23,1.43,1.4369999999999998,0.006999999999999999,0.0375,-0.0858,0.1166,351.9658,353.2597,309.56,-0.0115,0.037000000000000005,1.1183,4.7015,1.6392,0.2632989315935076,0.08429862103879995,0.13704852896363923,0.0,0.0,0.5173109769821167,-0.04169940443418717,0.028475432141799997,0.4685803436927023
24,1.4999,1.5028,0.003,-0.0289,0.1132,0.0458,351.1555,351.81800000000004,311.4611,-0.0073,0.0524,1.1885,2.8473,2.3723,0.2750818741279357,0.08192084811679995,0.15819562270489773,0.0,0.0,0.5285550355911255,-0.04017011294136037,0.028475432141799997,0.5054946764234175
25,1.56,1.5536,-0.006,0.0161,0.2223,-0.02,351.0007,351.7324,311.6155,0.0004,0.0652,1.2525,4.8442,4.1444,0.2851506919583919,0.08774534790419995,0.17539098570083064,0.0,0.0,0.5216991901397705,-0.03790413912458835,0.028475432141799997,0.5367668091756785
26,1.6101,1.6059999999999999,-0.004,-0.0054,0.2538,-0.0998,351.1897,351.9994,311.3171,0.0042,0.071,1.3018,4.003,4.3276,0.29353716293153437,0.09884371022399997,0.1872403982717982,0.0,0.0,0.5053487420082092,-0.03599366842837759,0.028475432141799997,0.5620125970743781
27,1.6802,1.6567,-0.023,0.0027,0.1271,-0.0893,351.2852,352.4103,310.8071,0.0095,0.0672,1.3711,3.6923,4.2208,0.3047944153654329,0.12049334907959991,0.19956274614390226,0.0,0.0,0.5227862596511841,-0.0332964169017912,0.028475432141799997,0.5985605199012002
28,1.7299,1.7069999999999999,-0.023,-0.0959,-0.0007,-0.0764,351.1529,352.99199999999996,310.1346,0.0136,0.0594,1.4247,4.6013,4.0496,0.31493456180936835,0.13582572025539993,0.2063142130456448,0.0,0.0,0.47079694271087646,-0.0316440066852568,0.028475432141799997,0.6219007084026156
29,1.795,1.8091,0.013999999999999999,0.0096,-0.1537,-0.0478,351.5005,354.5876,308.246,0.0208,0.0493,1.5003,4.4573,3.7695,0.327644968732413,0.14952542206419991,0.21326776381755455,0.0,0.0,0.4900551438331604,-0.02954664314381623,0.028475432141799997,0.653734280400998
30,1.8502,1.8618,0.012,0.0073,-0.2375,-0.0073,351.5398,355.1763,307.4859,0.0277,0.0402,1.5638,3.2753,3.3019,0.33814380056129767,0.1540497734817999,0.21904655359698194,0.0,0.0,0.5079392194747925,-0.02793172061685726,0.028475432141799997,0.6817259792266486
31,1.905,1.9280000000000002,0.023,0.0173,-0.0601,0.0041,351.7061,355.9274,306.3442,0.0334,0.0324,1.6275,2.7256,2.4832,0.34798008839224587,0.1567726092449999,0.22507441606409578,0.0,0.0,0.49668341875076294,-0.02675245043100785,0.028475432141799997,0.7089186717790004
32,1.96,1.9796,0.02,0.0035,-0.0575,0.0421,352.0096,356.4603,305.5103,0.04,0.0315,1.6903,3.4257,1.9409999999999998,0.35773315709189013,0.15780079486499987,0.23246828069525266,0.0,0.0,0.4752856492996216,-0.025867055111569427,0.028475432141799997,0.7350443838578999
33,2.0099,2.0304,0.021,-0.0109,-0.0291,0.0684,351.8871,356.3516,305.546,0.0482,0.0434,1.7686,4.0526,1.1041,0.36678102014080344,0.15802353858479987,0.240968730471015,0.0,0.0,0.4635965824127197,-0.025421296573908996,0.028475432141799997,0.7581735582636943
34,2.0702,2.0844,0.013999999999999999,0.045,0.0563,0.0453,351.2804,355.8323,305.9896,0.0526,0.0572,1.8325,1.3482,0.8367,0.3760867782921453,0.16029888214199983,0.25292918145981597,0.0,0.0,0.47047537565231323,-0.02500702425954065,0.028475432141799997,0.7865401985172871
35,2.1201,2.1492,0.028999999999999998,-0.0207,0.1647,0.0213,350.4709,355.1353,306.5266,0.055,0.0701,1.8839,4.3427,1.0297,0.3843352418550975,0.16620082051019983,0.26331140901565536,0.0,0.0,0.4781727194786072,-0.024578228933417438,0.028475432141799997,0.8103971640346611
36,2.1699,2.1492,-0.021,-0.0207,0.1647,0.0213,350.4709,355.1353,306.5266,0.0576,0.085,1.935,2.5935,1.3066,0.3931319285335908,0.1760938647089999,0.27413900322201007,0.0,0.0,0.48132479190826416,-0.024031653694540866,0.028475432141799997,0.8343609062217275
37,2.23,2.2517,0.022000000000000002,0.0321,0.0248,-0.036000000000000004,351.3949,355.1917,305.6151,0.0606,0.0876,2.0065,2.0481,1.0304,0.40252589790838483,0.18891092352999989,0.28600338575517537,0.0,0.0,0.48083680868148804,-0.023511978502118128,0.028475432141799997,0.8632545254113086
38,2.3003,2.3031,0.003,0.0116,0.1519,-0.1152,351.83099999999996,354.9579,305.5608,0.0639,0.0775,2.083,2.2374,0.5698,0.41278499138687985,0.2112601509087999,0.29439568373289476,0.0,0.0,0.4783599376678467,-0.023177550388286377,0.028475432141799997,0.8968815660909061
39,2.3652,2.3543,-0.011000000000000001,0.0113,-0.0376,-0.0579,352.20099999999996,355.2944,305.0125,0.0649,0.0623,2.1635,1.5946,0.628,0.4217713062208165,0.23034061098439998,0.29974899131896837,0.0,0.0,0.4634472727775574,-0.02284788500728124,0.028475432141799997,0.926957487399735
40,2.4351,2.4567,0.022000000000000002,0.0203,-0.2986,0.0477,352.1758,355.1404,305.5765,0.0641,0.0477,2.2482,0.0241,1.7246,0.4306556695827353,0.23659322693720003,0.30764067256827854,0.0,0.0,0.4475799798965454,-0.0219063250151548,0.028475432141799997,0.9582291564709964
41,2.485,2.4567,-0.027999999999999997,0.0203,-0.2986,0.0477,352.1758,355.1404,305.5765,0.0618,0.0432,2.3094,0.5851,2.2031,0.43659458856887584,0.23377035898720008,0.3144033611274101,0.0,0.0,0.46027088165283203,-0.021023410612536587,0.028475432141799997,0.9811796967489333
42,2.5302,2.5247,-0.005,0.0413,-0.1518,0.063,352.3443,354.7691,306.3058,0.0565,0.051,2.3636,2.4248,1.37,0.44108798901297513,0.22817406436160015,0.32188743554392607,0.0,0.0,0.48273903131484985,-0.020501726753588863,0.028475432141799997,1.0029932636730075
43,2.5913,2.5751,-0.016,0.04,-0.0742,0.0775,352.4038,354.375,307.1441,0.0535,0.0642,2.4183,359.6459,1.3727,0.4457674346722192,0.2178945206872002,0.334873512623894,0.0,0.0,0.4820629358291626,-0.019796130274307884,0.028475432141799997,1.032438856260119
44,2.6551,2.6771,0.022000000000000002,0.0115,0.2677,0.0054,352.2808,353.23900000000003,309.596,0.0492,0.0808,2.4835,1.9756,0.2339,0.4499253469875235,0.2178393620144003,0.3487451541958642,0.0,0.0,0.44700825214385986,-0.01967970625121432,0.028475432141799997,1.0609577451062102
45,2.7202,2.7276,0.006999999999999999,-0.0253,0.4682,-0.1291,352.6176,353.0076,310.3931,0.0435,0.0947,2.5473,0.3123,358.1592,0.4548752464624059,0.23722859498240048,0.35771843697544176,0.0,0.0,0.4007369875907898,-0.02051771716487604,0.028475432141799997,1.0870322600242377
46,2.7799,2.7793,-0.001,0.0598,0.0119,-0.0236,352.8222,353.0356,311.0135,0.033,0.0905,2.6129,0.1743,356.1229,0.4570911094624299,0.2554251486542006,0.3651398425788528,0.0,0.0,0.3859620988368988,-0.0220757330186728,0.028475432141799997,1.1100214631675045
47,2.8499,2.8293,-0.021,-0.0281,0.1492,-0.145,352.7211,352.9335,311.4217,0.02,0.0772,2.6795,0.9605,353.7958,0.4614277541372157,0.2839257252342006,0.36716368865804294,0.0,0.0,0.3968070149421692,-0.025077600361128834,0.028475432141799997,1.1376352685424276
48,2.9152,2.9331,0.018000000000000002,0.1039,-0.3266,-0.0039,353.5889,353.4951,310.7643,0.0045,0.0636,2.7479,0.6608,350.6102,0.4611050399494524,0.29686470409120075,0.36840438666609476,0.0,0.0,0.43925368785858154,-0.029757284545509386,0.028475432141799997,1.1659342136441913
49,2.9702,2.9835,0.013000000000000001,0.09300000000000001,-0.2907,0.0162,354.1771,353.1728,311.0265,-0.0098,0.0525,2.8043,0.2479,347.8421,0.4579867870499969,0.2991449705412008,0.3693238772485012,0.0,0.0,0.521151602268219,-0.03579397130769917,0.028475432141799997,1.1939546591329602
50,3.0199,3.0341,0.013999999999999999,0.0778,-0.1522,0.0157,354.4737,353.0597,311.0733,-0.0346,0.0454,2.8727,0.684,342.5414,0.45319375064707046,0.2975212147838009,0.3696884169711914,0.0,0.0,0.5094656348228455,-0.043390524174551186,0.028475432141799997,1.2181086892352793
51,3.0801,3.0853,0.005,0.0678,-0.0642,0.0499,354.9279,353.1056,310.9118,-0.0535,0.0458,2.9231,1.5571,338.7577,0.4444851642181042,0.293274311029001,0.37052527777414856,0.0,0.0,0.4277682304382324,-0.05272067521509035,0.028475432141799997,1.2421106814255651
