,dt[s],sensor_dt[s],pos-sens_delta[ms],accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z,rot_x,rot_y,old_x,old_y,old_z,raw_pred_x,raw_pred_y,raw_pred_z,pred_x,pred_y,pred_z
92,5.3601,5.3797,0.02,0.0632,0.0878,-0.0636,352.3706,352.7617,320.0881,-1.3331,0.0248,4.0174,4.8676,274.2218,-1.43452355598923,0.428315983489799,1.2131091158390954,0.0,0.0,0.6168022155761719,-0.9190710183607664,-0.027689153269400017,2.3317650667143432
93,5.4302,5.4309,0.001,0.009000000000000001,-0.0291,-0.0694,353.2112,353.1356,319.9101,-1.4173,0.0084,4.0231,3.5785,274.8915,-1.4668375318359694,0.4557947300829988,1.1867670544660172,0.0,0.0,0.658707320690155,-0.9650782288138673,-0.027689153269400017,2.335702400606585
94,5.4852,5.4809,-0.004,-0.0257,-0.2155,-0.03,353.5429,353.3498,319.8422,-1.4787,0.0039,4.0276,3.4876,275.6522,-1.4915029604318044,0.4709658768429986,1.167108247342556,0.0,0.0,0.7393112778663635,-1.0055426532385483,-0.027689153269400017,2.339707195465245
95,5.5352,5.5321,-0.003,0.0085,-0.34700000000000003,0.0165,353.9001,353.3725,320.2708,-1.538,0.0064,4.0289,3.7875,275.6113,-1.5143359895402355,0.47625632844299853,1.1490528776864606,0.0,0.0,0.7941201329231262,-1.0450583940656049,-0.027689153269400017,2.343589616188646
96,5.59,5.5826,-0.006999999999999999,-0.0263,-0.21100000000000002,0.0761,353.9633,353.4099,320.5881,-1.5898,0.0228,4.0305,4.3191,275.4241,-1.541452615865164,0.4758449772845984,1.1301647764756857,0.0,0.0,0.7734651565551758,-1.0872544930156314,-0.027689153269400017,2.3475962299201534
97,5.6399,5.6336,-0.006,-0.0228,-0.1447,0.09,353.9228,353.4753,321.0846,-1.6411,0.0404,4.0328,2.1051,275.0941,-1.5681832245362985,0.4719394239447983,1.113572819082748,0.0,0.0,0.732327938079834,-1.1236533194466864,-0.027689153269400017,2.350840960667959
98,5.6903,5.6848,-0.005,0.0122,0.002,0.1044,354.0049,353.4618,321.5377,-1.7026,0.0608,4.0405,3.7891,275.4355,-1.5978970204785599,0.46804452393999824,1.096919622025391,0.0,0.0,0.6616261005401611,-1.1568493336501886,-0.027689153269400017,2.3539996608789577
99,5.7401,5.736000000000001,-0.004,0.0216,0.155,0.0368,354.0592,353.0004,323.1023,-1.7484,0.0712,4.047,2.6917,275.4622,-1.6282050578092122,0.46796317255239817,1.0800409071319648,0.0,0.0,0.5857106447219849,-1.1858852763540564,-0.027689153269400017,2.356776171772308
100,5.795,5.7879,-0.006999999999999999,0.0345,0.19,0.0168,354.0073,352.1275,325.1982,-1.791,0.0694,4.053,2.0087,275.8581,-1.6623423465608547,0.4734855766185981,1.0607018918029707,0.0,0.0,0.5454971194267273,-1.2156766725337032,-0.027689153269400017,2.3598327958494907
101,5.8401,5.8386,-0.002,-0.0423,0.4911,-0.1489,353.8966,352.5497,324.7355,-1.8344,0.0638,4.0581,2.5068,275.9696,-1.6873771109510045,0.48781143900019786,1.045399542758169,0.0,0.0,0.5439047813415527,-1.2400737567103064,-0.027689153269400017,2.362383945848196
102,5.9001,5.8908,-0.009000000000000001,0.0026,0.2737,-0.1135,353.7628,353.7294,323.0695,-1.8812,0.0538,4.0623,1.8602,275.4653,-1.716524972104774,0.516526371960198,1.0242766061831827,0.0,0.0,0.5950355529785156,-1.2756135902338883,-0.027689153269400017,2.3657843203314712
103,5.9504,5.9577,0.006999999999999999,-0.0889,0.0378,-0.094,353.5873,354.3273,322.5537,-1.931,0.0425,4.0655,1.3931,274.2821,-1.7381009280562605,0.541536303964598,1.0080918259034162,0.0,0.0,0.6818385124206543,-1.3098143291102007,-0.027689153269400017,2.368345141862358
104,6.0104,6.0097,-0.001,-0.0449,-0.073,-0.0509,353.6478,354.931,321.9934,-2.0028,0.0296,4.0651,0.6541,271.9321,-1.7611762576965224,0.5687937848445976,0.9892694867917694,0.0,0.0,0.7763769626617432,-1.3563704639006586,-0.027689153269400017,2.369915680215737
105,6.0652,6.0597,-0.005,0.0128,-0.2952,-0.0141,353.8142,355.2779,321.7151,-2.055,0.0242,4.0616,1.0323,268.9968,-1.7809222580512465,0.5850012761165976,0.9706523557617986,0.0,0.0,0.8462439775466919,-1.4027375255850758,-0.027689153269400017,2.3691037497267207
106,6.1202,6.1111,-0.009000000000000001,0.0451,-0.2863,0.0113,354.3499,355.4319,321.6901,-2.1064,0.0236,4.0557,2.0584,266.0052,-1.7999791822274682,0.5927805553165975,0.9496013687435849,0.0,0.0,0.8561945557594299,-1.4497138135049288,-0.027689153269400017,2.3658231319281775
107,6.1752,6.1788,0.004,0.0738,-0.1813,0.033,354.9452,355.6378,321.4158,-2.171,0.0316,4.0428,1.0747,261.1907,-1.817833748236974,0.5951851960165974,0.9247133954673052,0.0,0.0,0.8051878809928894,-1.493476736637093,-0.027689153269400017,2.3590409996591752
108,6.2304,6.2307,0.0,0.0935,-0.1087,0.0473,355.4582,355.4905,321.344,-2.2114,0.0396,4.0286,3.1331,257.5027,-1.8348842203129887,0.5943526910341972,0.8956025178481205,0.0,0.0,0.730495810508728,-1.532844691765201,-0.027689153269400017,2.3503152804578784
109,6.2901,6.297999999999999,0.008,0.1222,0.046,0.0496,355.6602,354.5999,322.2141,-2.2601,0.0549,4.006,4.2512,254.0308,-1.8518754935228159,0.595059010569797,0.8584793922105296,0.0,0.0,0.6576033234596252,-1.5705885978769847,-0.027689153269400017,2.339514344100773
110,6.3503,6.3491,-0.001,0.0779,0.1889,0.0176,355.9684,353.0223,324.0312,-2.3119,0.0559,3.9749,2.3378,250.4727,-1.8663172116766436,0.6024801410081969,0.8172377227756237,0.0,0.0,0.6276387572288513,-1.606199211995946,-0.027689153269400017,2.3268848657430015
111,6.4101,6.4001,-0.01,0.1023,0.2634,-0.042,356.0806,351.8812,325.4108,-2.349,0.0446,3.9474,2.9993,247.2269,-1.8755754915810148,0.6190828651825968,0.7727876539855161,0.0,0.0,0.6568731069564819,-1.642418071969691,-0.027689153269400017,2.31167986426587
112,6.4602,6.4508,-0.009000000000000001,0.1214,0.198,-0.0459,357.2344,350.9939,326.1583,-2.3869,0.0333,3.9165,3.6319,243.8638,-1.8788049772946884,0.6378629287393969,0.7329733106242637,0.0,0.0,0.7349269986152649,-1.6754730650328364,-0.027689153269400017,2.295460485580501
113,6.5104,6.5017,-0.009000000000000001,0.1521,0.151,-0.0979,358.2646,350.3903,326.7521,-2.4274,0.0218,3.8807,2.9701,240.6362,-1.875840582191746,0.6604096326449964,0.6908724291108915,0.0,0.0,0.8220127820968628,-1.7114365307305448,-0.027689153269400017,2.275226039743873
114,6.5803,6.6031,0.023,0.0999,-0.1987,-0.0021,359.8275,350.577,326.2946,-2.4801,0.0097,3.8268,2.71,236.7021,-1.8649904069594594,0.6822900140195963,0.6287282436830984,0.0,0.0,0.8251569271087646,-1.759645780500757,-0.027689153269400017,2.2435610109832003
115,6.6301,6.6544,0.024,0.1045,-0.2754,-0.0087,0.4055,350.3509,326.9174,-2.5146,0.0071,3.7844,2.5654,233.3621,-1.8530085830345557,0.6911851823519961,0.5830675998419487,0.0,0.0,0.8137033581733704,-1.7921619044391057,-0.027689153269400017,2.2193790178228627
116,6.6901,6.7053,0.015,0.0794,-0.1971,0.006,0.7339,350.3577,327.2847,-2.5434,0.0125,3.7454,3.7349,229.6717,-1.8334101892638346,0.694948564631996,0.5268255119625284,0.0,0.0,0.8181071281433105,-1.8295828821610822,-0.027689153269400017,2.187611930931563
117,6.74,6.7561,0.016,0.0578,-0.0514,0.0384,1.0035,350.4898,327.8998,-2.5779,0.0176,3.6922,2.5165,225.5251,-1.813451793061193,0.6968241763909958,0.4796889485476499,0.0,0.0,0.7669937610626221,-1.8568928577293042,-0.027689153269400017,2.1607979999117592
118,6.795,6.8078,0.013000000000000001,0.0321,-0.0087,0.0882,0.8438,350.5927,328.7146,-2.5947,0.0248,3.6565,5.5313,221.752,-1.789113590823496,0.6986335724409957,0.4267107076509247,0.0,0.0,0.708882212638855,-1.882855614846126,-0.027689153269400017,2.1317112320118174
119,6.85,6.8587,0.009000000000000001,0.0446,0.1197,0.049,0.7818,350.4456,329.5865,-2.6118,0.0355,3.6259,4.4367,218.4404,-1.7616231715707698,0.7039914749909955,0.37326710504754956,0.0,0.0,0.7123168706893921,-1.9072122303156445,-0.027689153269400017,2.101025304638135
120,6.9045,6.9107,0.006,0.0623,0.1294,-0.0143,0.9556,350.5063,330.68300000000005,-2.6308,0.0354,3.5907,3.6674,215.2683,-1.7297730134697564,0.7130673027659953,0.321190606020412,0.0,0.0,0.7501271963119507,-1.9308177029331433,-0.027689153269400017,2.0676469577223835
121,6.9602,6.961,0.001,-0.0159,0.2141,-0.0984,0.8821,350.6762,331.3759,-2.6559,0.0295,3.5382,4.3344,211.4377,-1.6925906560702502,0.7288525477491954,0.27306579455089486,0.0,0.0,0.8083153963088989,-1.954300488048652,-0.027689153269400017,2.0292328402438846
122,7.0153,7.0116,-0.004,-0.0235,0.0587,-0.0671,0.0918,351.1825,332.3604,-2.6776,0.0214,3.492,4.6908,208.6763,-1.653213439644718,0.7462142492993952,0.22937375938045337,0.0,0.0,0.9179803133010864,-1.978572181989666,-0.027689153269400017,1.9848561162803107
123,7.0655,7.062,-0.003,-0.0387,0.2037,-0.1377,359.8968,351.5441,332.9842,-2.6974,0.0146,3.4466,3.9701,205.7921,-1.6147613583119027,0.7670626433301952,0.19490057555469675,0.0,0.0,1.0218911170959473,-2.000892705164229,-0.027689153269400017,1.9386676449614304
124,7.12,7.1129999999999995,-0.006999999999999999,-0.124,0.0962,-0.0696,359.0344,352.8773,333.2491,-2.7169,0.0069,3.3999,2.9687,202.7292,-1.573621814058861,0.7924970888631951,0.16302176407577984,0.0,0.0,1.135645866394043,-2.0248065682527914,-0.027689153269400017,1.8815814519667766
125,7.1703,7.1638,-0.006,-0.0515,-0.1819,0.027999999999999997,358.4709,353.2581,333.9516,-2.7347,0.0039,3.3536,2.1608,200.0465,-1.5357547244082712,0.811461259649595,0.13519457050865036,0.0,0.0,1.2315303087234497,-2.046040574460439,-0.027689153269400017,1.8233884907025908
126,7.2302,7.2151,-0.015,-0.001,-0.2382,0.079,357.833,353.2726,335.4949,-2.7538,0.0048,3.2923,4.4625,196.1246,-1.4893048398665223,0.8256691277771949,0.1025595242622413,0.0,0.0,1.238384485244751,-2.0666421599826,-0.027689153269400017,1.752127470949878
127,7.2904,7.2665,-0.024,-0.0309,-0.1483,0.0688,357.3834,353.1285,337.1563,-2.7683,0.0152,3.2287,1.4165,192.4442,-1.4422114184959782,0.8346811915483948,0.07067568500448787,0.0,0.0,1.208559274673462,-2.0823200983847814,-0.027689153269400017,1.6810814906413123
128,7.3453,7.3697,0.024,-0.0585,-0.0016,0.0419,356.4107,353.7975,338.94300000000004,-2.7766,0.0207,3.1688,4.7064,190.7172,-1.4003352486117926,0.8428525747459947,0.04201172128422306,0.0,0.0,1.1847522258758545,-2.094415578580485,-0.027689153269400017,1.6171731356704548
129,7.4104,7.42,0.01,-0.03,0.0614,0.0279,355.9258,353.5992,339.9684,-2.78,0.0371,3.1275,4.4938,189.5336,-1.3514079923901028,0.8550922338055947,0.008118793376621573,0.0,0.0,1.1539334058761597,-2.106857577457013,-0.027689153269400017,1.5430895947925767
130,7.4603,7.4716,0.011000000000000001,-0.0052,0.0483,0.0936,355.5538,352.5775,341.9128,-2.7847,0.0436,3.0804,3.8541,187.8943,-1.3136161532586736,0.8656527136193947,-0.01902203899358562,0.0,0.0,1.111387848854065,-2.11447454708246,-0.027689153269400017,1.4881569116931697
131,7.5301,7.5389,0.009000000000000001,-0.046,0.2091,0.0145,355.6517,352.524,342.7167,-2.7892,0.0394,3.0104,4.641,186.3777,-1.2620263737386896,0.8904083743141945,-0.05601822591373164,0.0,0.0,1.0953083038330078,-2.1229670566398378,-0.027689153269400017,1.4121775392572269
132,7.5951,7.591,-0.004,0.0414,-0.0931,0.0479,356.0298,350.8364,344.7921,-2.7915,0.0258,2.9337,4.3663,185.7106,-1.212078138607276,0.9096068345041946,-0.09205260477827387,0.0,0.0,1.1073591709136963,-2.1301291783449967,-0.027689153269400017,1.3405564088464066
133,7.6602,7.6413,-0.019,0.0003,0.2498,-0.0919,356.6852,350.7158,345.2104,-2.7912,0.0095,2.8539,3.3079,185.0679,-1.1613018118470129,0.939209648787194,-0.12377820474348737,0.0,0.0,1.1111308336257935,-2.1365189471978465,-0.027689153269400017,1.2685045684156069
134,7.7102,7.7079,-0.002,0.003,-0.0569,-0.0239,357.1987,351.8333,345.0711,-2.7909,-0.0046,2.7946,3.2399,185.8212,-1.1224943126480684,0.9605520152871941,-0.1480805666242719,0.0,0.0,1.1203618049621582,-2.142200548719255,-0.027689153269400017,1.212775349515669
135,7.7799,7.7587,-0.021,0.0211,-0.28800000000000003,0.0515,357.3609,351.981,345.4311,-2.7838,-0.0049,2.7198,3.952,184.9616,-1.0671057735956253,0.9765918009721939,-0.18367223059005075,0.0,0.0,1.1168253421783447,-2.1489330156612665,-0.027689153269400017,1.1352243086815887
136,7.8401,7.8617,0.022000000000000002,0.0267,-0.1667,0.0929,358.4649,350.7809,347.4435,-2.7794,0.0075,2.6489,2.7819,184.7325,-1.0184712496065103,0.9845249399957938,-0.21758766002639937,0.0,0.0,1.081908941268921,-2.1543065652209776,-0.027689153269400017,1.0703154381083624
137,7.9104,7.9127,0.002,0.0392,-0.0683,0.0578,359.097,350.3257,348.5341,-2.7786,0.0211,2.5846,4.3582,184.4231,-0.9597870633835254,0.9904811156505937,-0.25982343104252703,0.0,0.0,1.0453436374664307,-2.159974007216402,-0.027689153269400017,0.9970466457237295
138,7.965,7.9632,-0.002,0.013999999999999999,-0.1563,0.0951,359.4218,349.8156,349.5119,-2.7788,0.0362,2.5408,5.9954,183.7108,-0.9135761166358813,0.9905407449657936,-0.2948566256588534,0.0,0.0,1.0721049308776855,-2.16376254126246,-0.027689153269400017,0.9386324428875836
139,8.03,8.0145,-0.015,-0.0282,0.1362,0.0473,359.3416,349.2141,350.93800000000005,-2.781,0.0459,2.4735,3.4744,183.9967,-0.8600731622679196,0.9962510932457934,-0.33870911031753337,0.0,0.0,1.051329493522644,-2.1685255224308606,-0.027689153269400017,0.8704622154449486
140,8.0902,8.065,-0.025,0.0077,0.2568,-0.0119,359.5417,349.2265,351.4837,-2.7828,0.0367,2.4039,3.8704,184.6965,-0.8107137763306836,1.0106601582937933,-0.37952660637742025,0.0,0.0,1.0661959648132324,-2.1737808377042627,-0.027689153269400017,0.8064927265321689
141,8.1452,8.1681,0.023,-0.0349,0.0348,-0.0424,359.4596,349.6044,352.7299,-2.7838,0.0277,2.3495,3.4174,184.9684,-0.7667173321936329,1.0248562324937935,-0.41569009330263856,0.0,0.0,1.0781883001327515,-2.178916622418623,-0.027689153269400017,0.7474151842909672
142,8.2103,8.2193,0.009000000000000001,-0.1171,0.1782,-0.0781,359.0908,350.0459,352.8348,-2.7863,0.0145,2.2738,2.5737,185.083,-0.7192842030225373,1.0490603132813932,-0.4549367569342917,0.0,0.0,1.1232353448867798,-2.185395196081726,-0.027689153269400017,0.6745801255747116
143,8.2702,8.2704,0.0,-0.0884,-0.0085,-0.0319,358.3496,350.9871,352.6816,-2.785,0.0047,2.2128,1.2957,184.9058,-0.6785294743451226,1.0710321607607933,-0.4895299631277764,0.0,0.0,1.1876521110534668,-2.191478961991965,-0.027689153269400017,0.6037003765635494
144,8.32,8.3248,0.005,-0.0455,-0.2919,0.0381,358.0375,351.3761,352.6569,-2.785,-0.0035,2.1329,2.0732,184.5116,-0.6456247712742488,1.082204787274793,-0.5188926028286637,0.0,0.0,1.2986094951629639,-2.1965660234392983,-0.027689153269400017,0.5392300106486908
145,8.37,8.388,0.018000000000000002,-0.008,-0.1708,0.0142,357.483,351.8384,352.625,-2.7795,0.0039,2.0785,5.3423,182.8796,-0.6119749476940215,1.089237683774793,-0.5477579336889334,0.0,0.0,1.4003450870513916,-2.20008350444972,-0.027689153269400017,0.4693011665683434
146,8.4351,8.4392,0.004,-0.0184,-0.1206,0.0395,357.2275,351.9962,352.5668,-2.7776,0.0195,2.0126,1.2792,184.5704,-0.5701833492372532,1.0933856957589931,-0.5881913618618739,0.0,0.0,1.3441787958145142,-2.207056332233936,-0.027689153269400017,0.38207338062552804
147,8.4855,8.49,0.005,-0.0188,-0.0501,0.0567,357.05800000000005,352.3026,352.3441,-2.7747,0.0243,1.9696,5.0704,184.2684,-0.5382357717562362,1.095349892118993,-0.6206964061753792,0.0,0.0,1.2569273710250854,-2.2117713291123726,-0.027689153269400017,0.3188999504528342
148,8.55,8.5406,-0.009000000000000001,0.0181,-0.0073,0.1029,357.1663,351.68699999999995,352.8008,-2.7723,0.0382,1.9124,5.4748,183.2283,-0.49610159011884547,1.097565971508993,-0.6657762915527197,0.0,0.0,1.1511036157608032,-2.2159524773937576,-0.027689153269400017,0.24477159068898988
149,8.6103,8.5914,-0.019,0.0278,0.0455,0.1296,357.223,350.3579,353.7689,-2.7719,0.0394,1.8611,3.9773,183.0287,-0.4558192226668609,1.1012590805859928,-0.7124472780202924,0.0,0.0,1.0725798606872559,-2.2193697395816323,-0.027689153269400017,0.18018536571122734
150,8.6651,8.6421,-0.023,0.0542,0.425,-0.1358,357.5573,350.1459,353.8353,-2.7706,0.0348,1.8037,3.589,183.1411,-0.4174826204866513,1.1171230005179928,-0.751029951575245,0.0,0.0,1.0187549591064453,-2.222428826781387,-0.027689153269400017,0.12444146842118292
151,8.7151,8.693,-0.022000000000000002,0.012,0.2216,-0.0677,357.973,350.6506,353.2935,-2.7674,0.0241,1.7397,2.7601,183.364,-0.3822503638940399,1.1370265800179924,-0.7847303926475061,0.0,0.0,1.0101429224014282,-2.22539254315073,-0.027689153269400017,0.07402135145903949
152,8.77,8.7955,0.026000000000000002,-0.0284,0.0837,-0.0688,359.1125,350.8865,353.0392,-2.7639,0.0102,1.6506,1.3747,184.1381,-0.3447588250886799,1.1613529821515922,-0.8201653405014206,0.0,0.0,1.0579808950424194,-2.2295838638276186,-0.027689153269400017,0.016089622008907005
153,8.8305,8.8466,0.016,-0.0574,-0.0928,0.0169,359.1533,351.3839,352.8561,-2.7612,0.0024,1.5829,1.7059,185.0322,-0.3061615863306541,1.1848319881635925,-0.8602780050528553,0.0,0.0,1.1218392848968506,-2.2355372326668803,-0.027689153269400017,-0.05152004893596444
154,8.8854,8.898,0.013000000000000001,-0.0435,-0.2026,0.0919,359.0612,351.1629,353.1819,-2.7608,0.0064,1.5277,1.1905,185.4825,-0.27296247748597546,1.2001534742343922,-0.8995312019742827,0.0,0.0,1.2067058086395264,-2.2418666948641524,-0.027689153269400017,-0.11746514079438833
155,8.9304,8.9492,0.019,-0.0296,-0.2099,0.0891,358.9827,350.7427,353.6761,-2.7592,0.0172,1.4778,1.8012,186.1588,-0.24690548085789787,1.2085466038743922,-0.9337198744794956,0.0,0.0,1.2356027364730835,-2.2478319385142194,-0.027689153269400017,-0.17274634886742493
156,8.9852,9.0002,0.015,0.0131,-0.1194,0.0819,359.1202,350.5489,353.9142,-2.7591,0.0336,1.4257,359.3213,187.3699,-0.21598775810573786,1.215253653471192,-0.9784553040151837,0.0,0.0,1.17904794216156,-2.2561199954684215,-0.027689153269400017,-0.23682439760474133
157,9.0404,9.0511,0.011000000000000001,0.0195,-0.0926,0.0899,359.1516,350.4534,354.1147,-2.7644,0.0509,1.3591,359.7225,189.3355,-0.18626917469569354,1.2192445317751917,-1.027302361175817,0.0,0.0,1.0928809642791748,-2.2659059588627284,-0.027689153269400017,-0.2963524193755557
158,9.0953,9.1193,0.024,-0.0354,0.221,0.0173,358.6666,350.5922,354.1883,-2.7688,0.06,1.3116,0.1182,189.4143,-0.1578940703410127,1.2297414633811914,-1.0762576280931384,0.0,0.0,1.0060818195343018,-2.2749406874051066,-0.027689153269400017,-0.3508423862846164
159,9.1501,9.1717,0.022000000000000002,-0.0763,0.2165,0.0393,358.0945,349.5906,355.0869,-2.7742,0.0608,1.2661,359.8099,189.5354,-0.13208006276045653,1.2465908248611912,-1.1259521074920544,0.0,0.0,0.9608703851699829,-2.2836634694553934,-0.027689153269400017,-0.4027705627513528
160,9.205,9.1717,-0.033,-0.0763,0.2165,0.0393,358.0945,349.5906,355.0869,-2.7801,0.0566,1.2188,359.5059,189.8786,-0.10893705536826505,1.2698657583681912,-1.1766482417739268,0.0,0.0,0.9496146440505981,-2.2926076116532306,-0.027689153269400017,-0.45413144286668333
161,9.2603,9.2392,-0.021,-0.057,0.3137,0.0051,357.4897,350.0724,354.6965,-2.7896,0.0443,1.1533,0.2714,189.983,-0.08742739610739594,1.3027116362105917,-1.2276105326648101,0.0,0.0,0.9496972560882568,-2.3017119653454032,-0.027689153269400017,-0.5058545343702708
162,9.3153,9.2907,-0.025,-0.0144,-0.0478,-0.039,357.3893,349.3431,355.0234,-2.7969999999999997,0.0325,1.1,0.5178,189.674,-0.06598792105675046,1.3339622956505917,-1.2769687957438722,0.0,0.0,0.9841017723083496,-2.3108073424707856,-0.027689153269400017,-0.5592104564144531
163,9.3653,9.3414,-0.024,0.0104,-0.0614,-0.0732,357.4184,349.4792,354.6525,-2.8022,0.0223,1.0494,359.7199,189.0297,-0.04546103904021512,1.360867686050591,-1.3198867539782406,0.0,0.0,0.9949607849121094,-2.3186151193752766,-0.027689153269400017,-0.6083419740848028
164,9.42,9.4428,0.023,0.0061,-0.2419,0.0407,357.695,350.3465,353.0596,-2.8089,0.0159,0.9793,0.3194,187.7682,-0.021960477813535505,1.3832090747523913,-1.3675398798771206,0.0,0.0,0.9913852214813232,-2.3259449877292093,-0.027689153269400017,-0.6620730889140055
165,9.4804,9.4936,0.013000000000000001,-0.0094,-0.2452,0.0462,357.5197,350.4859,352.3448,-2.8155,0.0242,0.9299,2.2144,186.8404,0.004307173863070182,1.3991121597963911,-1.421331560601721,0.0,0.0,0.9668588638305664,-2.332900461275817,-0.027689153269400017,-0.7200556721141311
166,9.5302,9.5447,0.013999999999999999,-0.0119,-0.152,0.0522,357.3072,350.5623,351.9047,-2.8213,0.04,0.8852,359.0734,186.9133,0.02546866369385393,1.4085300384903914,-1.4669351519884912,0.0,0.0,0.9019160270690918,-2.338306808130154,-0.027689153269400017,-0.7646445294789935
167,9.5851,9.5959,0.011000000000000001,0.0209,-0.0232,0.0649,357.273,350.8108,351.1608,-2.8236,0.0494,0.8465,0.9737,186.58599999999998,0.049477489104835154,1.4182271334237913,-1.5190500316688693,0.0,0.0,0.8178822994232178,-2.3434567869682077,-0.027689153269400017,-0.8092499530818641
168,9.6403,9.6481,0.008,0.0308,0.0449,0.0765,357.6902,350.1714,351.0825,-2.8265,0.0639,0.7951,359.869,185.4434,0.075356472584082,1.429317976487791,-1.5733192125071107,0.0,0.0,0.7312241196632385,-2.347285772121458,-0.027689153269400017,-0.849431500703824
169,9.6905,9.7126,0.022000000000000002,-0.0215,0.1224,0.0813,357.7684,349.2028,351.3553,-2.8301,0.0679,0.7545,359.2337,184.7496,0.09879183247155393,1.442427052582591,-1.6243410661430389,0.0,0.0,0.6624175310134888,-2.350039191906537,-0.027689153269400017,-0.8825706714019489
170,9.7603,9.7659,0.006,0.0092,0.5494,-0.1507,358.0883,350.0276,350.2216,-2.8354,0.0616,0.7047,0.0089,185.0297,0.1320984505090887,1.4868860613725918,-1.688313150324762,0.0,0.0,0.6524507403373718,-2.354031873388798,-0.027689153269400017,-0.9279363720260699
171,9.8104,9.8175,0.006999999999999999,0.0599,-0.0537,-0.0177,358.3506,349.9978,349.9394,-2.8381,0.0545,0.6693,0.4264,185.6035,0.15705263923952914,1.5174762658649912,-1.734177749111378,0.0,0.0,0.7091997265815735,-2.3575012423511406,-0.027689153269400017,-0.9632974916580311
172,9.8653,9.8691,0.004,0.0348,0.1031,-0.0749,358.6148,350.0692,349.5874,-2.8393,0.0498,0.6333,359.83,186.1472,0.18517839310499185,1.5540425638163913,-1.782604228509385,0.0,0.0,0.7661418914794922,-2.362005287734319,-0.027689153269400017,-1.0051168324721793
173,9.9302,9.9201,-0.01,0.0177,-0.1096,-0.0456,358.6852,350.4685,349.2025,-2.8413,0.0455,0.5758,359.2347,187.4041,0.21813058281858227,1.5927453539269913,-1.8387946921818898,0.0,0.0,0.8548527956008911,-2.369154797510854,-0.027689153269400017,-1.0601341839745004
174,9.9805,9.971,-0.009000000000000001,-0.0374,-0.2104,-0.0011,358.574,350.8672,348.9434,-2.8411,0.0457,0.5435,358.7904,188.0974,0.24222673268414355,1.6175246639523915,-1.8824926816561023,0.0,0.0,0.9506350755691528,-2.375890115646642,-0.027689153269400017,-1.107474395760116
175,10.0355,10.0217,-0.013999999999999999,-0.0628,-0.2315,0.0447,358.3608,350.9982,348.9458,-2.8396,0.0441,0.5184,0.9388,188.4835,0.2662150069721545,1.637756519442392,-1.9314862317946906,0.0,0.0,0.9932066202163696,-2.383948847554378,-0.027689153269400017,-1.161503059413082
176,10.0901,10.0722,-0.018000000000000002,-0.061,-0.1065,0.0195,358.0164,351.2471,348.9166,-2.8398,0.0507,0.4963,0.5801,189.0231,0.287720284855137,1.6547297974731916,-1.9806287310222828,0.0,0.0,0.956344485282898,-2.3921380858399166,-0.027689153269400017,-1.2130733001953726
177,10.1455,10.1226,-0.023,-0.0246,0.0152,0.0266,357.7655,351.4935,348.8396,-2.8394,0.0511,0.47200000000000003,359.593,189.1667,0.3085576993035522,1.6724089502959918,-2.0312177757570415,0.0,0.0,0.911882758140564,-2.4001860277728584,-0.027689153269400017,-1.2629464367581507
178,10.2002,10.2251,0.025,-0.0061,0.0955,-0.0263,357.7563,352.1867,348.5661,-2.8406,0.0521,0.4528,1.3017,189.3528,0.3289183147074453,1.692665017352392,-2.0804441733364833,0.0,0.0,0.8535327911376953,-2.4077734824082553,-0.027689153269400017,-1.3090140243836565
179,10.2503,10.2251,-0.025,-0.0061,0.0955,-0.0263,357.7563,352.1867,348.5661,-2.8413,0.0546,0.4366,0.6482,189.3076,0.34755882358180973,1.7135667675125916,-2.124853467619603,0.0,0.0,0.8036671280860901,-2.414285524440296,-0.027689153269400017,-1.3487476462651866
180,10.3052,10.3277,0.023,-0.0172,0.0888,-0.0157,357.1729,350.9176,349.7398,-2.8413,0.0539,0.4174,0.6328,189.6791,0.36724644768288484,1.7390939926247917,-2.173106412423416,0.0,0.0,0.7872622013092041,-2.421552211634353,-0.027689153269400017,-1.3913530886487913
181,10.3601,10.3788,0.019,-0.0248,0.0445,-0.0511,356.7789,351.2072,349.6092,-2.8417,0.0508,0.4051,1.3671,189.3726,0.3867149737836042,1.7659356274979916,-2.2196448486781004,0.0,0.0,0.7995069622993469,-2.428700357576896,-0.027689153269400017,-1.4346600570182353
182,10.4154,10.43,0.015,-0.0588,-0.1144,-0.0139,356.2827,351.0008,349.7708,-2.8421,0.049,0.39799999999999996,2.3196,189.0222,0.4049365987465172,1.789544343977592,-2.2657137958169216,0.0,0.0,0.812899649143219,-2.4357498137238265,-0.027689153269400017,-1.4790572292027913
183,10.4758,10.4812,0.005,-0.0445,0.1079,-0.1406,356.2541,351.7247,349.1812,-2.844,0.0481,0.389,2.5545,188.5034,0.4244633106188216,1.8191879935375916,-2.31064242606855,0.0,0.0,0.8164767026901245,-2.4430419576030107,-0.027689153269400017,-1.527830304590105
184,10.535,10.532,-0.003,-0.0269,0.0218,-0.0605,356.5956,352.9059,348.1302,-2.8445,0.0464,0.3819,2.9807,188.1094,0.4432828991336218,1.848991427707192,-2.3523583339254013,0.0,0.0,0.8113185167312622,-2.4498172528436557,-0.027689153269400017,-1.575380085578705
