,dt[s],sensor_dt[s],pos-sens_delta[ms],accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z,rot_x,rot_y,old_x,old_y,old_z,raw_pred_x,raw_pred_y,raw_pred_z,pred_x,pred_y,pred_z
97,5.2644,5.2699,0.005,0.0285,0.198,-0.013999999999999999,2.8467,349.3541,24.6655,2.4311,0.0598,3.5748,2.2925,109.4397,1.7134758681269202,-0.4687128453965939,0.228986238726358,0.0,0.0,0.8066455125808716,1.9148474420778956,-0.004723375815199995,2.376391511634509
98,5.3201,5.3205,0.0,0.0609,0.1369,0.0202,3.2681,348.9388,24.6939,2.5014,0.0529,3.5381,2.8459,111.9137,1.7385227774972778,-0.47936849657759373,0.18100616672699588,0.0,0.0,0.8938779830932617,1.961039042957312,-0.004723375815199995,2.3578097761536023
99,5.3751,5.3724,-0.003,-0.051,0.4053,-0.0241,2.8228,348.6053,24.6853,2.5553,0.040999999999999995,3.5062,3.0413,113.8497,1.7603754942723246,-0.47787511622759365,0.1317266744453457,0.0,0.0,0.942817211151123,2.0084660581842555,-0.004723375815199995,2.3368428089210083
100,5.4247,5.4395,0.015,-0.1942,0.0672,-0.0807,1.8499,347.3167,25.6826,2.6054,0.0303,3.4732,2.4735,116.3315,1.7743192259428462,-0.4749081957059936,0.0831405944342763,0.0,0.0,1.0235792398452759,2.0539678792877694,-0.004723375815199995,2.3143232733402437
101,5.485,5.4910000000000005,0.006,-0.1771,0.0703,-0.1221,0.3028,347.3654,25.6363,2.6721,0.0171,3.4256,0.9505,119.4839,1.7811036820502701,-0.4687961860175934,0.019878372669136765,0.0,0.0,0.9918098449707031,2.106028761685677,-0.004723375815199995,2.284887951933466
102,5.5405,5.5417,0.001,-0.0345,-0.2757,-0.0318,359.8143,347.7685,25.1142,2.7232,0.0095,3.384,1.7837,122.9365,1.7824583116229615,-0.4714931087285932,-0.03897054683281139,0.0,0.0,0.9826059341430664,2.1517982400630777,-0.004723375815199995,2.2552369713957066
103,5.5901,5.5935,0.003,-0.019,-0.3277,0.0124,359.3929,348.3834,24.1678,2.7712,0.0125,3.3433,0.9625,124.7786,1.7819619622133005,-0.48180403698139296,-0.09212197049144444,0.0,0.0,0.9356638193130493,2.189916782433974,-0.004723375815199995,2.2287650034329487
104,5.6503,5.6604,0.01,-0.0454,-0.0823,0.0069,358.9666,348.3852,23.8044,2.8103,0.021,3.3037,359.7515,126.9997,1.7780851866233554,-0.4972414436065927,-0.15799576400567025,0.0,0.0,0.89356529712677,2.232877657144384,-0.004723375815199995,2.1963920149724303
105,5.7001,5.7125,0.012,-0.0249,-0.0598,0.0334,358.1173,348.4217,23.5168,2.8508,0.0355,3.2560000000000002,3.0678,131.2029,1.7711048400892933,-0.5114653254829926,-0.2130978033617231,0.0,0.0,0.9830574989318848,2.2697114474323463,-0.004723375815199995,2.164143175866259
106,5.7551,5.7798,0.025,-0.0416,0.0229,0.0757,357.8741,347.8179,23.7774,2.88,0.0501,3.22,2.0673,135.3491,1.7597156459256196,-0.5264955614729924,-0.27569998215089464,0.0,0.0,0.9278908967971802,2.305577392991427,-0.004723375815199995,2.1278374871089962
107,5.8103,5.8311,0.021,-0.0441,0.1625,0.0417,357.336,347.4104,24.025,2.9071,0.0561,3.1854,2.0675,138.8322,1.7443173364644249,-0.5367280416665922,-0.3395235085174238,0.0,0.0,0.9445629119873047,2.339899324632562,-0.004723375815199995,2.0885873745239114
108,5.8651,5.8816,0.016,0.0178,0.2912,-0.0869,357.2757,347.4999,23.7555,2.9312,0.0536,3.1469,2.7889,141.7424,1.7246612152454466,-0.5383164180225919,-0.3996941476160432,0.0,0.0,1.001897931098938,2.373895781889001,-0.004723375815199995,2.045474837630292
109,5.9102,5.9333,0.023,0.0939,0.1139,-0.0773,357.835,348.7635,21.9979,2.9718,0.0517,3.0866,3.5016,145.9577,1.7055765830007779,-0.5373532375273917,-0.44556652777956574,0.0,0.0,1.0767451524734497,2.4010805787073375,-0.004723375815199995,2.0052358318437187
110,5.975,6.0007,0.026000000000000002,-0.0292,0.3094,-0.1417,358.5913,349.8073,20.2322,2.9967,0.0447,3.034,2.6606,149.6028,1.6700339551903987,-0.5232373397929915,-0.5051781406149262,0.0,0.0,1.1195889711380005,2.4377899491033603,-0.004723375815199995,1.9426592185215195
111,6.0302,6.0524,0.022000000000000002,-0.0582,-0.0489,-0.0676,358.30800000000005,350.5072,18.8303,3.0180000000000002,0.0346,2.983,1.581,153.6661,1.6337817800534713,-0.5126728886761912,-0.5526471919438191,0.0,0.0,1.1798207759857178,2.4666799900202627,-0.004723375815199995,1.884291630536175
112,6.0855,6.1025,0.017,-0.0345,-0.2398,-0.0168,358.0179,350.8184,17.9765,3.0424,0.0234,2.9104,1.7576,158.6324,1.5923371314937256,-0.5092759328845909,-0.5967875185463473,0.0,0.0,1.1004458665847778,2.488852397863118,-0.004723375815199995,1.8276200014903592
113,6.1403,6.154,0.013999999999999999,-0.0516,-0.2174,-0.0278,357.5777,351.0728,16.8171,3.0588,0.0247,2.8558,1.2234,161.2008,1.54764711568645,-0.5123077277597907,-0.6383592413061193,0.0,0.0,1.0161123275756836,2.506796368242992,-0.004723375815199995,1.7749075222665807
114,6.1954,6.2217,0.026000000000000002,-0.0486,-0.1066,0.0056,357.1109,351.2464,15.6383,3.0731,0.0347,2.8097,2.562,162.4579,1.5004777091633443,-0.5185277789789906,-0.6797573734251356,0.0,0.0,1.0455085039138794,2.5241596484334656,-0.004723375815199995,1.719978998744467
115,6.2502,6.273,0.023,-0.0098,-0.0494,0.0199,356.6816,351.6314,14.1454,3.0833,0.0473,2.7436,1.5964,166.903,1.4503669887625033,-0.5261677959453904,-0.7178061300509504,0.0,0.0,0.9745323657989502,2.536261096049682,-0.004723375815199995,1.6679637885642673
116,6.3054,6.3235,0.018000000000000002,-0.0341,-0.1065,0.0851,356.5397,351.55699999999996,13.2877,3.0858,0.0571,2.6972,4.1713,169.9603,1.3973585472031689,-0.5370437751069901,-0.7560656911170645,0.0,0.0,0.9516301155090332,2.5454186744048397,-0.004723375815199995,1.6162381874841223
117,6.3602,6.3743,0.013999999999999999,-0.0238,0.1035,0.0223,356.3044,351.0067,12.2686,3.0893,0.063,2.6506,3.1874,172.0571,1.3427767469909166,-0.5447949593533898,-0.7928439420262078,0.0,0.0,0.9008481502532959,2.5522404379120793,-0.004723375815199995,1.5673453172946898
118,6.4106,6.4251,0.013999999999999999,0.0813,0.2036,0.0267,355.9895,350.7761,11.4333,3.0904,0.0624,2.6039999999999996,3.542,174.17700000000002,1.293441397732653,-0.5468554552957896,-0.8252450301412728,0.0,0.0,0.9252898693084717,2.556971782976936,-0.004723375815199995,1.5209513395713472
119,6.4667,6.4761,0.009000000000000001,0.0376,0.2947,-0.0675,356.1454,350.461,10.0098,3.0907,0.0545,2.5369,3.6976,175.9212,1.2384628272358829,-0.5400596522047892,-0.8574632599716068,0.0,0.0,0.9775367975234985,2.56087244994301,-0.004723375815199995,1.4662504251897512
120,6.5204,6.527,0.006999999999999999,-0.0204,-0.0228,0.0124,356.21,349.9168,9.3554,3.0904,0.042,2.477,3.3838,177.0759,1.18466760328277,-0.5341989103513889,-0.8876157585746777,0.0,0.0,1.0378884077072144,2.563715640660511,-0.004723375815199995,1.4105883848117655
121,6.5701,6.5783,0.008,-0.1188,0.1155,-0.1049,355.676,349.9179,7.778,3.0905,0.0282,2.4203,3.1792,177.8927,1.1315195085650716,-0.5259788279549887,-0.9123778379677842,0.0,0.0,1.047949194908142,2.565630789071029,-0.004723375815199995,1.358540532726782
122,6.6303,6.6306,0.0,-0.0191,-0.047,-0.0526,355.2855,350.6823,5.5616,3.091,0.0167,2.3609,1.7744,178.447,1.0661270645118528,-0.5176913412565884,-0.9398980970379018,0.0,0.0,1.0604478120803833,2.5673609298236104,-0.004723375815199995,1.29472502357598
123,6.6803,6.6809,0.001,0.013000000000000001,-0.2255,-0.036000000000000004,355.2483,350.8642,4.287,3.0909,0.0133,2.3036,2.963,178.5203,1.0120808238840682,-0.5163327966565882,-0.9617960223288632,0.0,0.0,1.0567872524261475,2.5687253883330903,-0.004723375815199995,1.2419032809390516
124,6.7304,6.7324,0.002,0.0328,-0.26,0.0016,355.3813,351.027,2.4609,3.0896,0.018000000000000002,2.2279,3.5719,178.4557,0.9587588493334782,-0.521367040447388,-0.983816386627709,0.0,0.0,0.9964524507522583,2.570070786276769,-0.004723375815199995,1.1919991455899683
125,6.7903,6.7828,-0.008,-0.0076,-0.16899999999999998,0.0589,355.2734,350.9736,1.4264,3.0893,0.0303,2.167,2.0531,178.7549,0.8946478452219144,-0.5333284886985877,-1.01188724339823,0.0,0.0,0.9818190336227417,2.571348712222684,-0.004723375815199995,1.133202071387186
126,6.8405,6.8333,-0.006999999999999999,0.0375,-0.1411,0.0676,355.3442,351.2029,359.6214,3.0919,0.0426,2.1173,4.7841,179.6519,0.8414932958658153,-0.5468376020673873,-1.0362322110160371,0.0,0.0,0.8966953754425049,2.5716221933530186,-0.004723375815199995,1.0881887943086186
127,6.8902,6.8854,-0.005,0.0362,-0.0032,0.0904,355.4715,350.8767,358.8178,3.0921,0.0571,2.0671,3.1735,180.2462,0.7894878847562098,-0.5602896245365871,-1.0619796057943713,0.0,0.0,0.8537225127220154,2.571439872139683,-0.004723375815199995,1.04575917714412
128,6.9454,6.9355,-0.01,0.0341,0.1767,0.0687,355.1668,350.1707,357.9318,3.0911,0.061,2.015,3.0001,180.5098,0.7325963615070241,-0.5699538641173868,-1.0923706989284983,0.0,0.0,0.8400213122367859,2.5710272990943954,-0.004723375815199995,0.9993918361939844
129,6.9953,6.9859,-0.009000000000000001,0.0362,0.2115,0.0394,354.7188,349.5543,357.5393,3.0905,0.0569,1.9612,3.7846,180.4317,0.682080832293391,-0.5735291529099865,-1.1208819552893599,0.0,0.0,0.8912861943244934,2.5706922001712322,-0.004723375815199995,0.9549179175190559
130,7.0503,7.0372,-0.013000000000000001,0.0317,0.3104,-0.0555,354.7346,350.1813,355.6911,3.0889,0.0472,1.8862,3.4730000000000003,180.9893,0.6270672193955337,-0.5682680439799863,-1.150135021165142,0.0,0.0,0.9610414505004883,2.5697795830631502,-0.004723375815199995,0.902068516808227
131,7.1002,7.0884,-0.012,0.0472,0.0404,-0.0155,355.5993,349.9191,354.4669,3.0867,0.0327,1.8214,2.8986,182.2019,0.5777698493676433,-0.562508938573386,-1.1752796262986949,0.0,0.0,1.0198034048080444,2.567824410673096,-0.004723375815199995,0.8512179005659862
132,7.1505,7.1401,-0.01,-0.0101,0.2009,-0.0846,355.7322,350.2274,353.4488,3.0817,0.0203,1.7581,1.7615,183.2894,0.5274755538165852,-0.5517223761993858,-1.1975695351033075,0.0,0.0,1.0545257329940796,2.564780859391949,-0.004723375815199995,0.7982626466498816
133,7.2103,7.1915,-0.019,-0.0288,-0.0732,-0.0494,355.49300000000005,350.7537,352.0755,3.0749,0.0103,1.6779,2.3253,184.47799999999998,0.4662744519429858,-0.5414638983697855,-1.2210184951179637,0.0,0.0,1.0582858324050903,2.5598397621977,-0.004723375815199995,0.7351703400297471
134,7.2705,7.2938,0.023,0.0329,-0.2863,0.0006,355.2346,351.0801,350.4149,3.0716,0.0166,1.6207,4.4465,184.2289,0.4059308994255724,-0.5413049159489852,-1.2449993542942446,0.0,0.0,0.979567289352417,2.555491245292808,-0.004723375815199995,0.676360940268102
135,7.3206,7.2938,-0.027000000000000003,0.0329,-0.2863,0.0006,355.2346,351.0801,350.4149,3.0660000000000003,0.0321,1.5639,2.0492,185.1812,0.3561913120502105,-0.5482150421159848,-1.2642072233471666,0.0,0.0,0.9489424228668213,2.5511979253770316,-0.004723375815199995,0.6290131775857108
136,7.3702,7.361000000000001,-0.009000000000000001,-0.0259,-0.2064,0.0914,354.9622,351.205,349.6285,3.0563,0.047,1.5154,3.9235,186.1628,0.305772186574964,-0.5600324197831845,-1.284500849733081,0.0,0.0,0.9878406524658203,2.5459379190293014,-0.004723375815199995,0.5802994404435017
137,7.4303,7.4137,-0.017,-0.0395,-0.0668,0.0791,354.3382,351.2565,349.0733,3.0458,0.0598,1.4653,2.6264,186.3191,0.24291491239150556,-0.5767160262877842,-1.3115528087411117,0.0,0.0,0.8838669657707214,2.540091187179343,-0.004723375815199995,0.5275017784110624
138,7.4806,7.4799,-0.001,0.0388,0.0776,0.0026,353.9439,351.2159,348.6424,3.0344,0.0644,1.3951,2.1356,186.7311,0.19109365459251668,-0.5887550949783839,-1.3339915450118156,0.0,0.0,0.8392081260681152,2.535143506887596,-0.004723375815199995,0.4855805707761622
139,7.5401,7.5315,-0.009000000000000001,0.0685,0.1868,0.0376,354.0485,350.7892,348.4894,3.025,0.0551,1.3369,2.4643,187.2639,0.131742538121985,-0.5965152171873834,-1.3615577479947993,0.0,0.0,0.8768268823623657,2.5285469999044916,-0.004723375815199995,0.43382808143555984
140,7.5904,7.582000000000001,-0.008,-0.0772,0.4479,-0.1107,353.7716,351.475,347.7332,3.0153,0.046,1.2812,1.8429,187.4451,0.07995258498631232,-0.5919698273061831,-1.3817331363986118,0.0,0.0,0.934247612953186,2.5224578728775,-0.004723375815199995,0.38723159927687706
141,7.6406,7.6329,-0.008,-0.0723,0.1054,-0.0641,353.0466,351.7646,347.1769,3.002,0.0352,1.2049,0.7907,187.2693,0.026756727280067755,-0.5848304742685827,-1.4002306643056017,0.0,0.0,1.0299172401428223,2.5159158771970156,-0.004723375815199995,0.33594531342981265
142,7.7002,7.683,-0.017,-0.0689,0.1155,-0.0931,352.7794,352.1207,346.6475,2.9914,0.0267,1.1411,358.64,186.7262,-0.03819149468844826,-0.5723335803597824,-1.4192899975316855,0.0,0.0,1.0485913753509521,2.5085960354215877,-0.004723375815199995,0.2738794155600356
143,7.7504,7.7349,-0.016,0.0008,-0.1996,-0.0333,352.7331,352.4748,345.9753,2.9829,0.0222,1.0786,358.7705,185.8027,-0.0925275589756237,-0.5667370729173822,-1.4354067636011665,0.0,0.0,1.0670779943466187,2.5031802095140767,-0.004723375815199995,0.22058658208380932
144,7.8054,7.7849,-0.02,0.0303,-0.3171,0.028999999999999998,352.6826,352.5285,345.6955,2.9759,0.0263,1.0226,358.5826,185.0918,-0.151017038223193,-0.5700058707573818,-1.4547378703602485,0.0,0.0,1.0097768306732178,2.4982511394155473,-0.004723375815199995,0.16526802061976537
145,7.8555,7.8354,-0.02,-0.0042,-0.1549,0.0492,352.5301,352.4798,345.36300000000006,2.9727,0.0351,0.9707,357.3786,184.6042,-0.20434397945280353,-0.5767936938063817,-1.4739975489621535,0.0,0.0,0.9215565919876099,2.4945449827364783,-0.004723375815199995,0.11924702604720472
146,7.9006,7.902,0.001,0.0056,-0.0624,0.0721,352.6842,352.7272,344.8081,2.9697,0.0437,0.9253,359.8335,184.9569,-0.25246765997702264,-0.5841479272005814,-1.4924807308528607,0.0,0.0,0.9442232847213745,2.4908654143714832,-0.004723375815199995,0.07682182276152319
147,7.9503,7.9539,0.004,0.036000000000000004,-0.0377,0.0871,352.9622,352.6145,344.4963,2.9651,0.0566,0.8814,0.3415,184.8513,-0.3047720953995228,-0.5931648592393812,-1.5151213868466678,0.0,0.0,0.8961433172225952,2.487098807362433,-0.004723375815199995,0.03244305672018112
148,8.0204,8.0043,-0.016,0.0837,0.0048,0.1004,352.9493,352.024,344.702,2.9598,0.0629,0.8175,0.0461,184.5066,-0.37471370266351134,-0.6056517512093809,-1.5526351984150994,0.0,0.0,0.8933030366897583,2.482178465095027,-0.004723375815199995,-0.029983881548082306
149,8.0751,8.0554,-0.02,0.025,0.19699999999999998,0.0231,352.76300000000003,351.3307,344.8811,2.9566,0.0581,0.7659,359.6913,184.0824,-0.4283889072136852,-0.6096189168453805,-1.5830388234521522,0.0,0.0,0.9139461517333984,2.478619421333131,-0.004723375815199995,-0.07984988909371213
150,8.1405,8.1602,0.02,0.0366,0.0207,-0.0362,353.9408,349.7708,345.2639,2.9519,0.0431,0.6947,0.4405,183.5069,-0.49057122120008695,-0.61349444471978,-1.618611842799918,0.0,0.0,0.9662319421768188,2.474754072539373,-0.004723375815199995,-0.14292312806005247
151,8.1947,8.2125,0.018000000000000002,-0.0357,0.19899999999999998,-0.098,354.2904,349.7921,344.8561,2.9493,0.0318,0.6388,1.3081,183.6512,-0.5430246699199172,-0.6109772881029797,-1.645081932812909,0.0,0.0,1.011156439781189,2.4712639823581473,-0.004723375815199995,-0.19761656564429345
152,8.2407,8.2125,-0.027999999999999997,-0.0357,0.19899999999999998,-0.098,354.2904,349.7921,344.8561,2.9492,0.0208,0.5589,0.2628,184.4288,-0.5884243068433829,-0.6047143327189791,-1.6648577879103374,0.0,0.0,1.0689806938171387,2.467466825225115,-0.004723375815199995,-0.24664284974955847
153,8.3002,8.2765,-0.024,0.0428,-0.1807,0.0245,354.3921,350.1414,344.2383,2.9478,0.0185,0.4923,0.0159,185.5598,-0.646245627074289,-0.6028826231959786,-1.6902632181349093,0.0,0.0,1.1019563674926758,2.4611144502819213,-0.004723375815199995,-0.31190080442541485
154,8.3505,8.3274,-0.023,0.0348,-0.2417,0.0565,354.4645,350.1629,344.0294,2.9461,0.0259,0.4325,358.4511,185.8202,-0.6945072614376713,-0.6073270589651782,-1.7129992265068188,0.0,0.0,1.0420936346054077,2.455798965913811,-0.004723375815199995,-0.36404790400695053
155,8.4107,8.431000000000001,0.02,0.0495,-0.1841,0.0877,354.8768,349.3101,344.1014,2.9469,0.0421,0.3621,358.9573,186.9163,-0.7514075080329491,-0.6191846650051778,-1.742403965895423,0.0,0.0,1.028682827949524,2.448341797638646,-0.004723375815199995,-0.4255239772986659
156,8.4702,8.4817,0.011000000000000001,0.0491,0.0206,0.1145,354.8566,349.1916,344.0539,2.9453,0.0584,0.3147,357.1149,187.1831,-0.8065874435642295,-0.6301896862351772,-1.7753589413752708,0.0,0.0,0.9803856611251831,2.4410478113557215,-0.004723375815199995,-0.4833991053830749
157,8.5204,8.5341,0.013999999999999999,0.0619,0.0561,0.1502,354.7792,348.7339,344.3309,2.9411,0.0717,0.2732,358.0457,187.7036,-0.8523756048922575,-0.6380891273119769,-1.8066197427287272,0.0,0.0,0.9496493339538574,2.4346574004663197,-0.004723375815199995,-0.5306412480405162
158,8.5705,8.5844,0.013999999999999999,0.0075,0.1977,0.0686,354.6727,348.1729,344.7792,2.9381,0.0803,0.2321,357.76,187.3281,-0.8978993632507235,-0.6411097884757765,-1.8398142619993938,0.0,0.0,0.9515171051025391,2.428576913208682,-0.004723375815199995,-0.5779228785097313
159,8.6304,8.6357,0.005,0.0224,0.094,0.1003,354.2659,347.7278,345.3278,2.9339,0.0801,0.1765,357.3358,187.4273,-0.9520714719293571,-0.6414160426799761,-1.8830066497596443,0.0,0.0,0.9782434701919556,2.4210022189754468,-0.004723375815199995,-0.6360280167208723
160,8.6902,8.687000000000001,-0.003,0.0208,0.3959,-0.0771,354.2361,347.5544,345.5764,2.9299,0.0726,0.1346,358.0395,187.6745,-1.005255432045899,-0.6278473940955753,-1.9233127610176495,0.0,0.0,1.0232806205749512,2.4128303014259025,-0.004723375815199995,-0.6966720831462809
161,8.7405,8.7376,-0.003,0.0066,0.0434,-0.0655,354.5972,347.6721,345.5335,2.9258,0.0653,0.0899,357.6814,187.5617,-1.0495476628843181,-0.6153582021733748,-1.955715326319828,0.0,0.0,1.126582384109497,2.4053732648042456,-0.004723375815199995,-0.7528463845504068
162,8.7906,8.79,-0.001,-0.0632,0.003,-0.105,354.2899,348.5799,344.9924,2.9194,0.0547,0.0331,356.61400000000003,187.8009,-1.0949877805368122,-0.6028448747719746,-1.985034690581201,0.0,0.0,1.1586579084396362,2.3974942405566844,-0.004723375815199995,-0.8103579456077267
163,8.8504,8.8404,-0.01,-0.0313,-0.0808,-0.073,354.0689,349.4672,344.3353,2.9148,0.0457,-0.0155,357.3568,186.8609,-1.1494277117763778,-0.5907404588483738,-2.018244725001059,0.0,0.0,1.1613636016845703,2.3891978446538458,-0.004723375815199995,-0.8793101674052615
164,8.9054,8.8925,-0.013000000000000001,0.0225,-0.2433,-0.0345,353.9203,350.4726,343.4602,2.9097,0.040999999999999995,-0.0599,357.6638,186.3715,-1.1984587683573564,-0.5868202633383732,-2.0482732192745767,0.0,0.0,1.1809072494506836,2.381990055652334,-0.004723375815199995,-0.9438588863810886
165,8.9603,8.9425,-0.018000000000000002,0.0178,-0.2818,0.006999999999999999,353.8822,350.9279,342.9977,2.9056,0.0402,-0.1032,356.4608,185.7506,-1.2465705897557122,-0.5912308060329726,-2.0790341184285634,0.0,0.0,1.0859980583190918,2.376016092624633,-0.004723375815199995,-1.003180133777257
166,9.0252,8.9967,-0.027999999999999997,0.0161,-0.0675,0.0067,353.4748,351.3628,342.5421,2.9017,0.0436,-0.1552,358.6405,184.4046,-1.3019346979149442,-0.5992309708825719,-2.1170508446800618,0.0,0.0,1.0676780939102173,2.3706945073456342,-0.004723375815199995,-1.0722677934491274
167,9.0806,9.0614,-0.019,0.0727,-0.1269,0.0881,353.5093,352.0206,341.8295,2.8972,0.0594,-0.2032,356.9432,183.24599999999998,-1.3464957188661544,-0.6098769480033716,-2.153221096085262,0.0,0.0,1.0283622741699219,2.3674686181948794,-0.004723375815199995,-1.1291476602153936
168,9.1303,9.1122,-0.018000000000000002,0.1066,-0.0948,0.1244,353.8211,350.9587,342.1843,2.8967,0.0649,-0.2371,356.9964,182.8384,-1.3838119237435282,-0.621722393321371,-2.1890888490176814,0.0,0.0,0.9845428466796875,2.3650455573295073,-0.004723375815199995,-1.1780194088962022
169,9.1855,9.1633,-0.022000000000000002,0.0529,0.0322,0.1056,354.0035,350.7503,342.0645,2.8917,0.0693,-0.267,357.3685,182.7972,-1.423805152683442,-0.6339171788669703,-2.2321823146317916,0.0,0.0,0.9792855978012085,2.362407545124822,-0.004723375815199995,-1.2320115667624942
170,9.2403,9.2645,0.024,0.0242,0.08199999999999999,0.0595,353.4872,348.7512,343.0065,2.8897,0.0715,-0.2919,357.6475,182.19,-1.4624082085887533,-0.6436103534573698,-2.277158870343383,0.0,0.0,1.0077900886535645,2.3602971373911483,-0.004723375815199995,-1.2871981259575158
171,9.2904,9.3158,0.025,0.0536,0.3061,-0.1104,354.2792,347.9003,343.2428,2.8893,0.0718,-0.3137,357.9451,181.8616,-1.4960581790861214,-0.6449427013343693,-2.315808188008278,0.0,0.0,1.0301693677902222,2.358620521102231,-0.004723375815199995,-1.338782371376109
172,9.3405,9.3158,-0.025,0.0536,0.3061,-0.1104,354.2792,347.9003,343.2428,2.889,0.0711,-0.3331,358.5479,182.1059,-1.5284552798892521,-0.6387455714135686,-2.351648329656211,0.0,0.0,1.127569317817688,2.3565446599552233,-0.004723375815199995,-1.395235440880774
173,9.4053,9.4349,0.03,0.0265,-0.0782,-0.0514,355.1376,348.6452,342.5475,2.8918,0.0689,-0.3556,359.3192,181.8575,-1.5689982740670199,-0.6339480982295678,-2.3961069882286856,0.0,0.0,1.1798865795135498,2.354066408448209,-0.004723375815199995,-1.4716519158883863
174,9.4607,9.4349,-0.026000000000000002,0.0265,-0.0782,-0.0514,355.1376,348.6452,342.5475,2.8948,0.0678,-0.3687,359.8155,181.8816,-1.6028286233615787,-0.632198636255167,-2.432582821179068,0.0,0.0,1.1678755283355713,2.351942024898649,-0.004723375815199995,-1.5363173345225964
175,9.5204,9.5019,-0.019,0.0086,-0.0344,-0.0693,355.5119,349.4458,342.0429,2.8988,0.0665,-0.3825,0.4204,181.8456,-1.638881908116846,-0.6315149117367662,-2.469503122892929,0.0,0.0,1.170249342918396,2.3496919727713066,-0.004723375815199995,-1.6061449780502095
176,9.5705,9.5537,-0.017,0.0178,-0.0411,-0.0625,355.5202,350.1493,341.6351,2.9008,0.065,-0.3915,0.7982,182.3756,-1.668921790426536,-0.6319521146973656,-2.498687385726319,0.0,0.0,1.1361249685287476,2.3473326352490362,-0.004723375815199995,-1.6630159204899349
177,9.6202,9.6075,-0.013000000000000001,0.0019,-0.0518,-0.0329,355.3596,350.9796,341.1697,2.9024,0.0645,-0.3998,1.2394,182.8689,-1.6988841914390003,-0.633639743503165,-2.52658789464216,0.0,0.0,1.0838357210159302,2.3446365654206347,-0.004723375815199995,-1.71681504324988
178,9.6903,9.6731,-0.017,0.0485,-0.0224,-0.0551,355.4497,352.44599999999997,340.3092,2.9039,0.066,-0.4101,1.1402,183.9792,-1.7393855169408252,-0.6370988045897641,-2.562629248192793,0.0,0.0,1.0423600673675537,2.3395659609042867,-0.004723375815199995,-1.789708336064327
179,9.7404,9.7236,-0.017,0.0331,-0.0029,-0.0631,355.8577,352.8748,340.0457,2.9062,0.0659,-0.4171,0.7269,184.8314,-1.7677694197126115,-0.6396423068405633,-2.586476344118482,0.0,0.0,0.9706008434295654,2.3354703946596955,-0.004723375815199995,-1.8381626589977262
180,9.7957,9.775,-0.021,-0.0011,0.0316,-0.0955,356.1273,353.7516,339.5615,2.9084,0.064,-0.4224,0.8167,184.9987,-1.7989595418930389,-0.6415027760217626,-2.609852940725867,0.0,0.0,0.9297751188278198,2.330990307995242,-0.004723375815199995,-1.8893836691826558
181,9.8606,9.8422,-0.018000000000000002,-0.0259,-0.028999999999999998,-0.0052,355.6461,353.6797,339.7782,2.9099,0.0602,-0.4273,1.1419,185.2512,-1.836729732675483,-0.6448832732033618,-2.6368145104118415,0.0,0.0,0.9009366035461426,2.325638917000282,-0.004723375815199995,-1.9476090535060664
182,9.9303,9.9615,0.031,-0.0244,0.0873,-0.0348,354.8132,353.3611,340.1714,2.9131,0.0547,-0.4275,2.8795,185.2175,-1.8782825554393332,-0.6443575014295608,-2.664038433188424,0.0,0.0,0.8727806806564331,2.320106978558502,-0.004723375815199995,-2.008189816527967
183,9.9805,9.9615,-0.019,-0.0244,0.0873,-0.0348,354.8132,353.3611,340.1714,2.9147,0.0519,-0.4272,3.1506,185.6676,-1.9088780034613921,-0.6418228300371602,-2.6824954582019616,0.0,0.0,0.8710979223251343,2.3157884203890413,-0.004723375815199995,-2.051705165719993
184,10.0505,10.0813,0.031,-0.0055,-0.031,-0.0779,354.7783,353.0745,340.3095,2.9166,0.0485,-0.4281,3.7661,185.7547,-1.9514677485871634,-0.6397770476971594,-2.704419072566474,0.0,0.0,0.891880989074707,2.3095284169544597,-0.004723375815199995,-2.1138221978488394
185,10.1005,10.0813,-0.019,-0.0055,-0.031,-0.0779,354.7783,353.0745,340.3095,2.9174,0.0472,-0.4285,3.6106,185.84900000000002,-1.9818542810759499,-0.6390752745971587,-2.7181163613364996,0.0,0.0,0.8700037002563477,2.3050954395382552,-0.004723375815199995,-2.1570959174414144
186,10.1504,10.1331,-0.017,0.0265,-0.037000000000000005,-0.0479,354.8622,353.2339,340.0949,2.9175,0.0473,-0.4292,2.2816,186.2381,-2.011502338222057,-0.6392777826693581,-2.730488323630852,0.0,0.0,0.872107744216919,2.3003667365228777,-0.004723375815199995,-2.2003564196130725
187,10.2003,10.1835,-0.017,0.0254,-0.043,-0.0339,354.7776,353.2365,339.9906,2.9155,0.0475,-0.4279,2.5404,186.3087,-2.0404586572570143,-0.6405295809555575,-2.74206963081986,0.0,0.0,0.8045380115509033,2.29595523472503,-0.004723375815199995,-2.2402597508105697
188,10.2555,10.2344,-0.021,0.0332,0.0259,-0.0178,354.5681,353.0898,339.8906,2.9151,0.046,-0.4292,2.3504,186.1415,-2.071410414781183,-0.6411409360803567,-2.754552024554266,0.0,0.0,0.7772190570831299,2.291365343631257,-0.004723375815199995,-2.282916013133374
