,Unnamed: 0,dt[s],sensor_dt[s],pos-sens_delta[ms],accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z,rot_x,rot_y,old_x,old_y,old_z,raw_pred_x,raw_pred_y,raw_pred_z,pred_x,pred_y,pred_z
73,73,3.975,3.9606,-0.014,0.08165109544420115,-0.2702,-0.03040310202531895,2.4866,350.7836,44.6258,3.849196033290924,0.0196,0.040422608740853856,3.4638,76.5767,-1.0433697991723745,-0.21821765770419654,1.2619398965593818,0.0,0.0,1.1017860174179077,0.805912815912537,-0.004723375815199995,3.0368289038426037
74,74,4.0303,4.0112,-0.019,0.04565696838297212,-0.1823,-0.004641253933613655,3.3968,350.3707,43.5292,3.86659783089208,0.0314,-0.01061245215112878,1.897,78.9743,-0.9931719571232113,-0.23344965095899659,1.2939528514265635,0.0,0.0,1.0729559659957886,0.8641520554570274,-0.004723375815199995,3.0481765778144294
75,75,4.0805,4.0623,-0.018000000000000002,0.006518985626892616,-0.028,0.05371762119078216,3.2107,350.1662,42.8291,3.8814882213448847,0.0415,-0.06232044256037812,3.3037,80.8281,-0.9454033254754003,-0.24796838431819634,1.321894520785152,0.0,0.0,1.0581377744674683,0.9165914280308374,-0.004723375815199995,3.0566435120689035
76,76,4.1352,4.1137,-0.022,0.01678059614435511,-0.0272,0.03203469358430098,2.4885,350.1401,41.4205,3.8998750250568532,0.0549,-0.13441826117687716,3.4413,82.7165,-0.8915082426048695,-0.2645861692697964,1.3512163355171947,0.0,0.0,1.0354684591293335,0.9727745232073328,-0.004723375815199995,3.0638242880749353
77,77,4.1852,4.181,-0.004,-0.01837326239030469,0.0561,-0.025318041573885904,2.3151,349.9932,40.0088,3.9150247324679,0.0558,-0.1928895906072881,3.4059,84.78299999999999,-0.8418863510264437,-0.2784016506697963,1.3757201728943338,0.0,0.0,1.0273853540420532,1.0239309918456942,-0.004723375815199995,3.0684951959848195
78,78,4.2304,4.2327,0.002,-0.02538115013947291,0.2041,-0.09034764644193856,2.5367,350.1499,38.1435,3.926798278372069,0.0523,-0.2453292093782368,4.707,86.4776,-0.7981669983789965,-0.28680439810819625,1.395917051890782,0.0,0.0,1.0305095911026,1.070422030814651,-0.004723375815199995,3.071356954018408
79,79,4.2803,4.2832,0.003,-0.08097149772237032,0.2998,0.07075391548597278,2.5715,350.3393,36.9066,3.940010559419125,0.0459,-0.2996609278264287,3.9674,87.3023,-0.7477680529175796,-0.2887651335785961,1.4156246215318047,0.0,0.0,1.033062219619751,1.121914706282567,-0.004723375815199995,3.073783215308863
80,80,4.3304,4.3338,0.003,0.01020101768733661,0.0244,0.06122645864446715,3.0021,349.4197,36.3904,3.9528988854543727,0.0344,-0.35780644400789496,3.043,88.3804,-0.6953054147896444,-0.290133534116996,1.4347489974683545,0.0,0.0,1.0590972900390625,1.174954282999081,-0.004723375815199995,3.075282903183579
81,81,4.3801,4.3844,0.004,-0.11546185134087825,0.0838,0.040289091388823015,2.5,349.3265,35.6201,3.966765647062737,0.0191,-0.42076264245170814,2.3291,88.7629,-0.6421007591153051,-0.2894624725901959,1.4505995613815494,0.0,0.0,1.1072940826416016,1.229973971559198,-0.004723375815199995,3.0764710436776057
82,82,4.4401,4.4399,-0.0,0.016097779861388474,-0.1927,-0.011008700356276192,1.6173,349.5029,34.2339,3.9806980425509457,0.0102,-0.484736530530831,1.5025,88.79,-0.5782610361360352,-0.2954507939501959,1.4702642701376767,0.0,0.0,1.1535288095474243,1.2991702668236287,-0.004723375815199995,3.077932581812256
83,83,4.4902,4.5013,0.011,-0.025095489112134228,-0.1834,-0.022253458747411657,0.9517,349.7874,32.8402,3.993903886475729,0.0101,-0.54445340993887,2.318,88.9675,-0.5254404351266682,-0.30496233345899576,1.4858920182282724,0.0,0.0,1.1615164279937744,1.3573527915113897,-0.004723375815199995,3.0789811749343494
84,84,4.5604,4.555,-0.005,-0.024519152177496582,-0.1009,-0.024790747800273488,0.6094,350.2634,31.2613,4.010799328824934,0.0214,-0.624508353745138,0.9,88.742,-0.45268606922306237,-0.3231628243493956,1.5068705545397174,0.0,0.0,1.1424338817596436,1.437532319792485,-0.004723375815199995,3.080741899003636
85,85,4.6103,4.6054,-0.005,0.06398938530479252,-0.1959,-0.025921584988476326,0.8722,350.3376,30.4481,4.0222780201829424,0.0331,-0.6781657823520658,2.8054,89.0821,-0.4015402286614893,-0.3408805813223955,1.5230265514091712,0.0,0.0,1.1255378723144531,1.4936894524164097,-0.004723375815199995,3.0816416344253974
86,86,4.6701,4.6568,-0.013,0.09298116357971267,-0.1238,-0.04061875452746809,1.1107,350.1649,29.5869,4.037454605324782,0.0527,-0.7483285307548511,3.8279,89.6964,-0.3414838993200634,-0.36645207923799544,1.5449805436885211,0.0,0.0,1.1198618412017822,1.5606562503795027,-0.004723375815199995,3.081996482728689
87,87,4.7402,4.7596,0.019,0.08462887478687779,0.2537,-0.03726625219024527,1.2649,349.1605,29.1405,4.0529030171716895,0.0608,-0.8303241194862473,1.4112,91.0694,-0.27220525155749065,-0.38421052597759536,1.5731299313881562,0.0,0.0,1.1053757667541504,1.6381295951510502,-0.004723375815199995,3.080550309596288
88,88,4.7904,4.8106,0.02,-0.02155464732563485,0.3823,0.022487489381153747,1.6996,349.2581,28.2606,4.061587956582013,0.0512,-0.8909417887538709,1.4573,92.4959,-0.22157532957550313,-0.38748627115519524,1.5914909531364274,0.0,0.0,1.0496925115585327,1.6907741700251977,-0.004723375815199995,3.078255572154522
89,89,4.8401,4.8613,0.021,-0.0262892395321865,0.0856,-0.10125431291959527,2.0341,349.7706,27.3118,4.069905472530919,0.0413,-0.9513473259871388,1.536,93.9826,-0.1734842644286049,-0.3886572802895951,1.607897862683862,0.0,0.0,1.0170232057571411,1.7411981641560936,-0.004723375815199995,3.07474497067681
90,90,4.8952,4.9134,0.018000000000000002,-0.044518724415975215,0.1345,-0.13367723507155005,2.9105,350.3483,26.0542,4.080731310482464,0.0305,-1.0354097506050788,359.6301,95.8281,-0.12370111129010566,-0.385953757023795,1.623447112995522,0.0,0.0,1.0271670818328857,1.7975025225066403,-0.004723375815199995,3.0689978824433912
91,91,4.9507,4.9636,0.013,-0.020461632378518068,-0.0373,-0.05113835742773111,2.9106,350.8934,25.2452,4.0889457967264695,0.0206,-1.1012263307027037,359.2097,97.6268,-0.07470166505982877,-0.38435656203979485,1.637120263043844,0.0,0.0,1.020340085029602,1.8536304338001564,-0.004723375815199995,3.061482097335792
92,92,5.0004,5.0141,0.014,0.01749205072838239,-0.1753,0.002719956123855143,2.9426,350.8151,24.869,4.09418943866321,0.0185,-1.1605920128704277,359.3572,99.0655,-0.03039755674977402,-0.38716974754079464,1.648666729354922,0.0,0.0,1.0240223407745361,1.903888621219087,-0.004723375815199995,3.0534630757805945
93,93,5.0553,5.0646,0.009000000000000001,0.10062703883823912,-0.3804,0.06723517721139367,3.0691,350.1064,25.2309,4.1004281068918855,0.0215,-1.2171028880957548,1.5876,99.5895,0.02110992671217564,-0.40151325851699443,1.6635730551638972,0.0,0.0,1.0091549158096313,1.9585170623675197,-0.004723375815199995,3.0442336638299694
94,94,5.1053,5.1159,0.011,0.04758918453326687,-0.1127,0.011716207383734469,2.8497,349.5302,25.4412,4.103277241456,0.0345,-1.272554961386441,359.746,101.693,0.06900427990040608,-0.4173377154169942,1.6765015295385899,0.0,0.0,0.9622570276260376,2.0056314555752506,-0.004723375815199995,3.0344827448626845
95,95,5.1601,5.1671,0.006999999999999999,0.06938941216174445,-0.0345,-0.038347352970544785,2.6227,349.6201,25.1696,4.099593617989266,0.0453,-1.321785855326683,1.2439,105.3666,0.12174945434455804,-0.4356966480033941,1.6895468861607899,0.0,0.0,0.8893201947212219,2.0526239371817936,-0.004723375815199995,3.021568326350096
96,96,5.2102,5.2181,0.008,0.10082918644002624,-0.0737,-0.03706649648729196,2.8129,349.5283,24.8687,4.092855067379464,0.0568,-1.3696612345489836,3.2335,107.6271,0.17028585747351427,-0.4542938804277941,1.702201970302562,0.0,0.0,0.7864695191383362,2.090176033687373,-0.004723375815199995,3.009636547867477
97,97,5.2644,5.2699,0.005,-0.0061466187826251005,0.198,-0.031152352680673737,2.8467,349.3541,24.6655,4.0822066243669015,0.0598,-1.4230359538588608,2.2925,109.4397,0.22229646614423962,-0.4687128453965939,1.7143565933956484,0.0,0.0,0.7462000846862793,2.1283144554478173,-0.004723375815199995,2.996176179060492
98,98,5.3201,5.3205,0.0,0.03527378153778272,0.1369,-0.053596738109933324,3.2681,348.9388,24.6939,4.064952125412798,0.0529,-1.5004391984022452,2.8459,111.9137,0.27512427400163786,-0.47936849657759373,1.7261318936063734,0.0,0.0,0.7430265545845032,2.166710731786793,-0.004723375815199995,2.980730309317957
99,99,5.3751,5.3724,-0.003,-0.03647858371379512,0.4053,0.04302467815377172,2.8228,348.6053,24.6853,4.048089438085204,0.041,-1.5607589279779963,3.0413,113.8497,0.3283805075915101,-0.47787511622759365,1.734485525978498,0.0,0.0,0.790611982345581,2.206481289729331,-0.004723375815199995,2.963148178517336
100,100,5.4247,5.4395,0.015,-0.1282128727404374,0.0672,0.16669609852556358,1.8499,347.3167,25.6826,4.029180719977299,0.0303,-1.617692840363462,2.4735,116.3315,0.37891996038847925,-0.4749081957059936,1.7353791336801596,0.0,0.0,0.8779211044311523,2.2455080767935782,-0.004723375815199995,2.94383323466274
101,101,5.485,5.4910000000000005,0.006,-0.16377639627755172,0.0703,0.13946365842877614,0.3028,347.3654,25.6363,4.000465880954279,0.0171,-1.6944398795238225,0.9505,119.4839,0.4417825206711174,-0.4687961860175934,1.7255589472233277,0.0,0.0,0.955036997795105,2.2956387233887736,-0.004723375815199995,2.915489272230815
102,102,5.5405,5.5417,0.001,-0.03964569833202935,-0.2757,0.025093995372712685,359.8143,347.7685,25.1142,3.973509019785392,0.0095,-1.7545655615234588,1.7837,122.9365,0.4989768157997272,-0.4714931087285932,1.711636197761836,0.0,0.0,1.03438401222229,2.3438200085166976,-0.004723375815199995,2.8842758435823095
103,103,5.5901,5.5935,0.003,0.0070599183890365435,-0.3277,0.02156194685876356,359.3929,348.3834,24.1678,3.946619152820349,0.0125,-1.8114639363210068,0.9625,124.7786,0.550188683935387,-0.48180403698139296,1.697400160331014,0.0,0.0,1.0829459428787231,2.387938761381717,-0.004723375815199995,2.853636943462893
104,104,5.6503,5.6604,0.01,-0.00508549644625989,-0.0823,0.04563888392473109,358.9666,348.3852,23.8044,3.9184883147628096,0.021,-1.8594808703149692,359.7515,126.9997,0.6128144990101447,-0.4972414436065927,1.6766060903313262,0.0,0.0,1.0707371234893799,2.439417711557964,-0.004723375815199995,2.8148451946624102
105,105,5.7001,5.7125,0.012,0.025817328375002103,-0.0598,0.032696109181022004,358.1173,348.4217,23.5168,3.8828958241754736,0.0355,-1.9109465347310663,3.0678,131.2029,0.6642323352809222,-0.5114653254829926,1.655602136128293,0.0,0.0,1.048898696899414,2.4787184794956354,-0.004723375815199995,2.7804364593120017
106,106,5.7551,5.7798,0.025,0.062353712773817585,0.0229,0.05977511608788609,357.8741,347.8179,23.7774,3.855680010546061,0.0501,-1.9484690544823984,2.0673,135.3491,0.7217536561974195,-0.5264955614729924,1.6283983832094293,0.0,0.0,1.0495824813842773,2.519288193313317,-0.004723375815199995,2.7393693305948825
107,107,5.8103,5.8311,0.021,0.028865187067232963,0.1625,0.053390083120123034,357.336,347.4104,24.025,3.8292729730787367,0.0561,-1.9836007833353797,2.0675,138.8322,0.7794170728887518,-0.5367280416665922,1.5970060142704092,0.0,0.0,1.0452098846435547,2.557267264644732,-0.004723375815199995,2.695936960843047
108,108,5.8651,5.8816,0.016,-0.07933197530169515,0.2912,-0.0396848547273545,357.2757,347.4999,23.7555,3.7983223677535785,0.0536,-2.016844128985393,2.7889,141.7424,0.8324500686541118,-0.5383164180225919,1.5624463517856164,0.0,0.0,1.0703376531600952,2.593586022420489,-0.004723375815199995,2.6498794033532533
109,109,5.9102,5.9333,0.023,-0.050362958037018235,0.1139,-0.1107071472749684,357.835,348.7635,21.9979,3.75058509365951,0.0517,-2.0716675059524112,3.5016,145.9577,0.8718199190737106,-0.5373532375273917,1.5321393669847592,0.0,0.0,1.0893343687057495,2.6210886616591895,-0.004723375815199995,2.6091699264030477
110,110,5.975,6.0007,0.026,-0.14442920570215456,0.3094,-0.00846962456338645,358.5913,349.8073,20.2322,3.7062219894197583,0.0447,-2.1093329407994017,2.6606,149.6028,0.9202012064678136,-0.5232373397929915,1.4823792041374646,0.0,0.0,1.0950490236282349,2.656993409960981,-0.004723375815199995,2.547964911806678
111,111,6.0302,6.0524,0.022,-0.08035985428210772,-0.0489,0.03872071564109334,358.30800000000005,350.5072,18.8303,3.6624726179397,0.0346,-2.1431069321995877,1.581,153.6661,0.9566700357440038,-0.5126728886761912,1.4350763973766854,0.0,0.0,1.1415753364562988,2.684946942269644,-0.004723375815199995,2.4914893858210947
112,112,6.0855,6.1025,0.017,-0.025156810937693324,-0.2398,0.028976281049250506,358.0179,350.8184,17.9765,3.5986615876516144,0.0234,-2.185465785035484,1.7576,158.6324,0.9885796528253773,-0.5092759328845909,1.383619583789573,0.0,0.0,1.2475401163101196,2.710083088534609,-0.004723375815199995,2.4272425811048226
113,113,6.1403,6.154,0.014,-0.04020780069812618,-0.2174,0.04264660318266583,357.5777,351.0728,16.8171,3.5501666698759125,0.0247,-2.2154384884492218,1.2234,161.2008,1.0171682262655146,-0.5123077277597907,1.329692789756108,0.0,0.0,1.3369351625442505,2.7336926091608795,-0.004723375815199995,2.3578868956489707
114,114,6.1954,6.2217,0.026,-0.007169420964763746,-0.1066,0.048393381810222826,357.1109,351.2464,15.6383,3.5093386016289525,0.0347,-2.241182785744382,2.562,162.4579,1.0449474104850367,-0.5185277789789906,1.2734160167606403,0.0,0.0,1.4533857107162476,2.757829709170614,-0.004723375815199995,2.2815294763655047
115,115,6.2502,6.273,0.023,0.016685497301147753,-0.0494,0.014616572095173037,356.6816,351.6314,14.1454,3.448130858771291,0.0473,-2.2681431680538067,1.5964,166.903,1.0687300783645535,-0.5261677959453904,1.2151650348942857,0.0,0.0,1.498034954071045,2.7764318532965193,-0.004723375815199995,2.20157255987109
116,116,6.3054,6.3235,0.018000000000000002,0.07337455837920373,-0.1065,0.05496357141468177,356.5397,351.557,13.2877,3.4039589480442345,0.0571,-2.2825671863122867,4.1713,169.9603,1.091966382274037,-0.5370437751069901,1.1540605091196166,0.0,0.0,1.3941484689712524,2.7898478051829283,-0.004723375815199995,2.125793991730749
117,117,6.3602,6.3743,0.014,0.01538025265280622,0.1035,0.02876069937146605,356.3044,351.0067,12.2686,3.3598526711970225,0.063,-2.298008894206076,3.1874,172.0571,1.1133646352620064,-0.5447949593533898,1.0918196268684066,0.0,0.0,1.3260278701782227,2.799889285017039,-0.004723375815199995,2.053824805241368
118,118,6.4106,6.4251,0.014,0.04683220792875309,0.2036,-0.07161930117306392,355.9895,350.7761,11.4333,3.3151252286415644,0.0624,-2.311132380116772,3.542,174.17700000000005,1.1318927550873923,-0.5468554552957896,1.0357793201846348,0.0,0.0,1.2332147359848022,2.806195162395088,-0.004723375815199995,1.991991493446723
119,119,6.4667,6.4761,0.009000000000000001,-0.055468397178657314,0.2947,-0.05378909661288914,356.1454,350.461,10.0098,3.2503892514110992,0.0545,-2.328788915791037,3.6976,175.9212,1.148783674240753,-0.5400596522047892,0.9743354075697696,0.0,0.0,1.2591474056243896,2.811219540713101,-0.004723375815199995,1.9215322385078186
120,120,6.5204,6.527,0.006999999999999999,0.006697571725893014,-0.0228,0.022914243015568256,356.21,349.9168,9.3554,3.1924526487028535,0.042,-2.344002398844792,3.3838,177.0759,1.1639855228739833,-0.5341989103513889,0.9145691705265516,0.0,0.0,1.3671678304672241,2.814964759231763,-0.004723375815199995,1.8482109156971518
121,121,6.5701,6.5783,0.008,-0.13207332173590275,0.1155,0.08760187033188684,355.676,349.9179,7.778,3.137710536256773,0.0282,-2.3587740312847334,3.1792,177.8927,1.174148115748552,-0.5259788279549887,0.8568231554773924,0.0,0.0,1.4515634775161743,2.8176175209307446,-0.004723375815199995,1.7761169997546444
122,122,6.6303,6.6306,0.0,-0.05575114222426314,-0.047,0.00483530150972859,355.2855,350.6823,5.5616,3.080463951697754,0.0167,-2.3746308454769682,1.7744,178.447,1.1838058348037706,-0.5176913412565884,0.7865361377487236,0.0,0.0,1.5044358968734741,2.82007203667888,-0.004723375815199995,1.685583225579205
123,123,6.6803,6.6809,0.001,-0.031408682160073684,-0.2255,-0.021874521365448648,355.2483,350.8642,4.287,3.02509051994688,0.0133,-2.389364584178713,2.963,178.5203,1.1909694099937944,-0.5163327966565882,0.7286638779989798,0.0,0.0,1.5476583242416382,2.8220702776355444,-0.004723375815199995,1.6082261137240874
124,124,6.7304,6.7324,0.002,0.010034746001425204,-0.26,-0.031268256630117404,355.3813,351.027,2.4609,2.9516334701381637,0.018000000000000002,-2.4077014823187985,3.5719,178.4557,1.1984387060381787,-0.521367040447388,0.6714595160111996,0.0,0.0,1.5550808906555176,2.8241699288842943,-0.004723375815199995,1.5303448588910455
125,125,6.7903,6.7828,-0.008,0.05492600642564696,-0.16899999999999998,0.022585478036335413,355.2734,350.9736,1.4264,2.892730941603629,0.0303,-2.4231737844176555,2.0531,178.7549,1.2089599226941676,-0.5333284886985877,0.6022677690459596,0.0,0.0,1.5408555269241333,2.8261754912021253,-0.004723375815199995,1.4380694052180447
126,126,6.8405,6.8333,-0.006999999999999999,0.07500230004848554,-0.1411,-0.018726051036909632,355.3442,351.2029,359.6214,2.845397357554329,0.0426,-2.4385484981076018,4.7841,179.6519,1.2187179459491784,-0.5468376020673873,0.5446234757662538,0.0,0.0,1.4238052368164062,2.8266097343979806,-0.004723375815199995,1.3665957014542611
127,127,6.8902,6.8854,-0.005,0.09668894412924303,-0.0032,-0.01156927323439636,355.4715,350.8767,358.8178,2.7969596448836382,0.0571,-2.4517343993370058,3.1735,180.2462,1.2301280286816796,-0.5602896245365871,0.4877261899382992,0.0,0.0,1.2448281049728394,2.826343888567385,-0.004723375815199995,1.3047283158078384
128,128,6.9454,6.9355,-0.01,0.07518483370405496,0.1767,-0.015157202277914025,355.1668,350.1707,357.9318,2.746376090288876,0.061,-2.4642529457605584,3.0001,180.5098,1.244758960707307,-0.5699538641173868,0.42490740463038923,0.0,0.0,1.1971310377120972,2.825755922535283,-0.004723375815199995,1.2386492983126969
129,129,6.9953,6.9859,-0.009000000000000001,0.04742672698850055,0.2115,-0.024769044534624942,354.7188,349.5543,357.5393,2.694253989407462,0.0569,-2.4775978548913007,3.7846,180.4317,1.2592243385322908,-0.5735291529099865,0.36873389418828967,0.0,0.0,1.1603748798370361,2.825319653719301,-0.004723375815199995,1.1807482353691439
130,130,7.0503,7.0372,-0.013,-0.045404319629293366,0.3104,-0.04498430569655339,354.7346,350.1813,355.6911,2.6213954419636183,0.0472,-2.4954638019519275,3.4730000000000003,180.9893,1.273242059601981,-0.5682680439799863,0.30802357411648873,0.0,0.0,1.1958481073379517,2.8241840612421445,-0.004723375815199995,1.1149863935869015
131,131,7.1002,7.0884,-0.012,-0.0027555913786415595,0.0404,-0.049603394199933086,355.5993,349.9191,354.4669,2.5582340465208606,0.0327,-2.5101102392567345,2.8986,182.2019,1.2847707848556362,-0.562508938573386,0.25389806854827457,0.0,0.0,1.3141127824783325,2.821664637382991,-0.004723375815199995,1.0494605829396946
132,132,7.1505,7.1401,-0.01,-0.08433139725959063,0.2009,-0.012140240370153698,355.7322,350.2274,353.4488,2.4957968464912503,0.0203,-2.5216638556802797,1.7615,183.2894,1.293284061887011,-0.5517223761993858,0.19954845664825993,0.0,0.0,1.3564382791519165,2.8177497120918007,-0.004723375815199995,0.9813441479902432
133,133,7.2103,7.1915,-0.019,-0.055170724317632584,-0.0732,0.015033002969060622,355.49300000000005,350.7537,352.0755,2.416569625716169,0.0103,-2.535852847478736,2.3253,184.478,1.3000940072186398,-0.5414638983697855,0.13436369431156148,0.0,0.0,1.4054546356201172,2.8111876966664173,-0.004723375815199995,0.8975545213165947
134,134,7.2705,7.2938,0.023,0.009094702079646385,-0.2863,-0.031623668257848826,355.2346,351.0801,350.4149,2.3604645656035967,0.0166,-2.5474697416318457,4.4465,184.2289,1.30763967779296,-0.5413049159489852,0.06986959541221807,0.0,0.0,1.4422725439071655,2.8047851283009626,-0.004723375815199995,0.8109661026118884
135,135,7.3206,7.2938,-0.027000000000000003,0.009094702079646385,-0.2863,-0.031623668257848826,355.2346,351.0801,350.4149,2.304150592017804,0.0321,-2.5567614787664503,2.0492,185.1812,1.3133195020708714,-0.5482150421159848,0.016853481050662672,0.0,0.0,1.4360610246658325,2.798287927576348,-0.004723375815199995,0.7393134133076271
136,136,7.3702,7.3610000000000015,-0.009000000000000001,0.08158220725466553,-0.2064,0.048673539623257295,354.9622,351.205,349.6285,2.2547926447052893,0.047,-2.559944721938918,3.9235,186.1628,1.31987220999568,-0.5600324197831845,-0.0371000313876567,0.0,0.0,1.3936816453933716,2.790866918648253,-0.004723375815199995,0.6705862950581953
137,137,7.4303,7.4137,-0.017,0.06618138057791571,-0.0668,0.05862665660602761,354.3382,351.2565,349.0733,2.20368216083463,0.0598,-2.56276933492252,2.6264,186.3191,1.32973373617134,-0.5767160262877842,-0.10481705809020342,0.0,0.0,1.2807508707046509,2.7823948213784098,-0.004723375815199995,0.594080831863005
138,138,7.4806,7.4799,-0.001,0.0125535860983294,0.0776,-0.0368049925427493,353.9439,351.2159,348.6424,2.132923630714969,0.0644,-2.5699268774690216,2.1356,186.7311,1.3379955625849562,-0.5887550949783839,-0.16068012164392154,0.0,0.0,1.0914658308029175,2.7759599170770417,-0.004723375815199995,0.5395585217253954
139,139,7.5401,7.5315,-0.009000000000000001,0.05404791565799166,0.1868,-0.056434323004946385,354.0485,350.7892,348.4894,2.0742738486009817,0.0551,-2.5759104431268707,2.4643,187.2639,1.3492612706882756,-0.5965152171873834,-0.22514355619505674,0.0,0.0,1.0883771181106567,2.767771884291682,-0.004723375815199995,0.4753198147051203
140,140,7.5904,7.582000000000002,-0.008,-0.1269088192521145,0.4479,0.04591820549666698,353.7716,351.475,347.7332,2.017961235339186,0.046,-2.580957183424077,1.8429,187.4451,1.355344973186452,-0.5919698273061831,-0.28039058423235075,0.0,0.0,1.0834708213806152,2.7607101681363995,-0.004723375815199995,0.4212806840742936
141,141,7.6406,7.6329,-0.008,-0.08062846242604155,0.1054,0.05324613644962802,353.0466,351.7646,347.1769,1.9408188014934664,0.0352,-2.5878582630757547,0.7907,187.2693,1.3594441120193765,-0.5848304742685827,-0.33656134955205513,0.0,0.0,1.146264672279358,2.753429137930804,-0.004723375815199995,0.3642007019674221
142,142,7.7002,7.683,-0.017,-0.10776032663507597,0.1155,0.042456236332272086,352.7794,352.1207,346.6475,1.8764492518981373,0.0267,-2.594132104394632,358.64,186.7262,1.3610441774233024,-0.5723335803597824,-0.4042294329488656,0.0,0.0,1.2615865468978882,2.744622452956678,-0.004723375815199995,0.2895276657263579
143,143,7.7504,7.7349,-0.016,-0.03195827477934396,-0.1996,-0.009391414862945207,352.7331,352.4748,345.9753,1.8138789258716992,0.0222,-2.602097925190082,358.7705,185.8027,1.3625485697326374,-0.5667370729173822,-0.4608853667469953,0.0,0.0,1.4208488464355469,2.737411105675644,-0.004723375815199995,0.21856653507878754
144,144,7.8054,7.7849,-0.02,0.03585406602898936,-0.3171,-0.02176180022858565,352.6826,352.5285,345.6955,1.7579753462837937,0.0263,-2.6098303109317995,358.5826,185.0918,1.3660827938345863,-0.5700058707573818,-0.5223851239105816,0.0,0.0,1.5525097846984863,2.7298327682401045,-0.004723375815199995,0.1335154571182099
145,145,7.8555,7.8354,-0.02,0.04643651066399157,-0.1549,0.016790785489458126,352.5301,352.4798,345.36300000000006,1.707015574955063,0.0351,-2.6201720567284963,357.3786,184.6042,1.370884186794907,-0.5767936938063817,-0.5788797653059882,0.0,0.0,1.5963470935821533,2.723412856002016,-0.004723375815199995,0.05379655372322992
146,146,7.9006,7.902,0.001,0.07109263872801594,-0.0624,0.01325166852467299,352.6842,352.7272,344.8081,1.6623860853062318,0.0437,-2.629024663897283,359.8335,184.9569,1.3762822444950424,-0.5841479272005814,-0.6301474706678247,0.0,0.0,1.5227550268173218,2.7174787921900148,-0.004723375815199995,-0.014622847293852284
147,147,7.9503,7.9539,0.004,0.0934496250934686,-0.0377,-0.012230190917976868,352.9622,352.6145,344.4963,1.6187913739246702,0.0566,-2.635943561176354,0.3415,184.8513,1.3846140548129091,-0.5931648592393812,-0.6865295086366983,0.0,0.0,1.3725494146347046,2.7117097883419987,-0.004723375815199995,-0.08259417306464355
148,148,8.0204,8.0043,-0.016,0.11864210703450348,0.0048,-0.05486255953210189,352.9493,352.024,344.702,1.5556969726857552,0.0629,-2.6473626912790733,0.0461,184.5066,1.402747394244398,-0.6056517512093809,-0.7637972023134494,0.0,0.0,1.1849682331085205,2.705182944658021,-0.004723375815199995,-0.1654036293184117
149,149,8.0751,8.0554,-0.02,0.028783362714840506,0.197,-0.01816942571535847,352.7630000000001,351.3307,344.8811,1.5050269791049111,0.0581,-2.6576267913622384,359.6913,184.0824,1.4182228756931377,-0.6096189168453805,-0.823512505819556,0.0,0.0,1.1368114948272705,2.700756029733719,-0.004723375815199995,-0.2274294395606234
150,150,8.1405,8.1602,0.02,-0.025493737860912,0.0207,-0.04472213467489116,353.9408,349.7708,345.2639,1.435036610761148,0.0431,-2.6715148559899795,0.4405,183.5069,1.436489806672,-0.61349444471978,-0.8927829837364398,0.0,0.0,1.11525559425354,2.69629452139622,-0.004723375815199995,-0.3002305751207111
151,151,8.1947,8.2125,0.018000000000000002,-0.10390057088648867,0.199,0.009119285578472669,354.2904,349.7921,344.8561,1.3803684275543224,0.0318,-2.683471433462858,1.3081,183.6512,1.4484819987297437,-0.6109772881029797,-0.9503000879537933,0.0,0.0,1.0707539319992065,2.6925987255356034,-0.004723375815199995,-0.35814764021951234
152,152,8.2407,8.2125,-0.028,-0.10390057088648867,0.199,0.009119285578472669,354.2904,349.7921,344.8561,1.3031650721293155,0.0208,-2.704054482583921,0.2628,184.4288,1.4558337172287676,-0.6047143327189791,-0.9992711376947179,0.0,0.0,1.1028395891189575,2.6886812972446767,-0.004723375815199995,-0.40872678288448616
153,153,8.3002,8.2765,-0.024,0.034742637874470066,-0.1807,-0.035000558760160345,354.3921,350.1414,344.2383,1.23847206543532,0.0185,-2.719939534830944,0.0159,185.5598,1.4654082195219362,-0.6028826231959786,-1.0616976534070233,0.0,0.0,1.1813011169433594,2.681871528875434,-0.004723375815199995,-0.4786835407218518
154,154,8.3505,8.3274,-0.023,0.06358171195490009,-0.2417,-0.018990942706567128,354.4645,350.1629,344.0294,1.1802697086465594,0.0259,-2.733774839823383,358.4511,185.8202,1.4748784870740705,-0.6073270589651782,-1.1141993244337949,0.0,0.0,1.2039475440979004,2.675730464254978,-0.004723375815199995,-0.5389299239528474
155,155,8.4107,8.431000000000001,0.02,0.09752323769812607,-0.1841,-0.02511489814581777,354.8768,349.3101,344.1014,1.1124755857118909,0.0421,-2.752768441259632,358.9573,186.9163,1.488554416774935,-0.6191846650051778,-1.1767712487124373,0.0,0.0,1.183532953262329,2.667150750321897,-0.004723375815199995,-0.6096601399154741
156,156,8.4702,8.4817,0.011,0.1233065222246321,0.0206,-0.017792177406554574,354.8566,349.1916,344.0539,1.0662765910736252,0.0584,-2.763490982675429,357.1149,187.1831,1.5061048604726184,-0.6301896862351772,-1.2386003488201383,0.0,0.0,1.0919097661972046,2.659027034143008,-0.004723375815199995,-0.6741188729234134
